"x"	"y"	"tim"	"tim_2"	"tim_3"	"group"
"610"	-0.847470250912011	0	1	1	1	106
"611"	0.755897548981011	0	2	4	8	106
"612"	1.41970916371793	0	3	9	27	106
"613"	-1.44831089302897	0	4	16	64	106
"614"	0.968491527251899	0	5	25	125	106
"615"	-1.18118822388351	0	6	36	216	106
"616"	1.12197392061353	0	7	49	343	106
"617"	-1.20313519705087	0	8	64	512	106
"618"	-1.43386926781386	0	9	81	729	106
"619"	0.621244200505316	0	10	100	1000	106
"620"	0.266677232459188	0	11	121	1331	106
"621"	1.9565018909052	0	12	144	1728	106
"622"	-0.693147790618241	1	13	169	2197	106
"623"	0.469013238325715	0	1	1	1	107
"624"	1.51280793640763	1	2	4	8	107
"625"	-1.86349325533956	0	1	1	1	108
"626"	1.08267663046718	1	2	4	8	108
"627"	1.23281956091523	0	1	1	1	109
"628"	1.44156069494784	1	2	4	8	109
"629"	-0.410679260268807	0	1	1	1	110
"630"	-0.152496325783432	0	2	4	8	110
"631"	0.157260033302009	0	3	9	27	110
"632"	0.928926949389279	1	4	16	64	110
"633"	1.41816542763263	1	1	1	1	111
"634"	-1.41519265342504	0	1	1	1	112
"635"	1.2632636372	0	2	4	8	112
"636"	1.45452320296317	1	3	9	27	112
"637"	-0.74435362778604	0	1	1	1	113
"638"	-1.71400798857212	0	2	4	8	113
"639"	0.95085871219635	0	3	9	27	113
"640"	-0.535199914127588	0	4	16	64	113
"641"	-0.0762512432411313	0	5	25	125	113
"642"	1.21993647236377	0	6	36	216	113
"643"	-1.20764040853828	0	7	49	343	113
"644"	-1.64838890172541	0	8	64	512	113
"645"	-0.225916512310505	1	9	81	729	113
"646"	-1.98269314784557	0	1	1	1	114
"647"	-0.519296350888908	0	2	4	8	114
"648"	1.17407381441444	0	3	9	27	114
"649"	0.887114582583308	1	4	16	64	114
"650"	-1.55023925192654	0	1	1	1	115
"651"	1.76922930870205	1	2	4	8	115
"652"	0.214901255443692	0	1	1	1	116
"653"	1.27800729777664	1	2	4	8	116
"654"	-1.53438036516309	0	1	1	1	117
"655"	1.13936576992273	1	2	4	8	117
"656"	0.131079164333642	0	1	1	1	118
"657"	-0.950639208778739	0	2	4	8	118
"658"	0.423699604347348	0	3	9	27	118
"659"	0.135304075665772	0	4	16	64	118
"660"	0.848598008044064	0	5	25	125	118
"661"	1.5306809656322	0	6	36	216	118
"662"	0.355325390584767	0	7	49	343	118
"663"	-0.0985985901206732	0	8	64	512	118
"664"	-1.89513314608485	0	9	81	729	118
"665"	0.87636661529541	0	10	100	1000	118
"666"	-0.662055202759802	0	11	121	1331	118
"667"	0.490839938633144	0	12	144	1728	118
"668"	1.54485301952809	1	13	169	2197	118
"669"	-1.18385294172913	0	1	1	1	119
"670"	0.911292621865869	1	2	4	8	119
"671"	0.599933555349708	0	1	1	1	120
"672"	1.16564879845828	0	2	4	8	120
"673"	1.72403591778129	0	3	9	27	120
"674"	-0.970129526220262	0	4	16	64	120
"675"	-1.21412739250809	0	5	25	125	120
"676"	-0.962944298051298	0	6	36	216	120
"677"	0.933145076967776	0	7	49	343	120
"678"	-0.619729368016124	0	8	64	512	120
"679"	0.344417687505484	0	9	81	729	120
"680"	0.192419238388538	0	10	100	1000	120
"681"	-1.97978976555169	0	11	121	1331	120
"682"	-1.15366130601615	0	12	144	1728	120
"683"	-0.499132698401809	0	13	169	2197	120
"684"	-0.845537906512618	0	14	196	2744	120
"685"	0.843849116936326	0	15	225	3375	120
"686"	0.0271393107250333	0	16	256	4096	120
"687"	0.205231086350977	0	17	289	4913	120
"688"	-1.92384379450232	0	18	324	5832	120
"689"	-0.450593537651002	0	19	361	6859	120
"690"	-1.78344068396837	0	20	400	8000	120
"691"	-1.1254319967702	0	21	441	9261	120
"692"	1.06100669037551	0	22	484	10648	120
"693"	-0.640987469814718	0	23	529	12167	120
"694"	-1.88763683754951	0	24	576	13824	120
"695"	-0.417611538432539	0	25	625	15625	120
"696"	0.702116151340306	0	26	676	17576	120
"697"	0.00906425062566996	0	27	729	19683	120
"698"	1.5700304005295	0	28	784	21952	120
"699"	-1.22658746968955	0	29	841	24389	120
"700"	-1.47294004447758	0	30	900	27000	120
"701"	-0.14627249352634	0	31	961	29791	120
"702"	1.57552329171449	0	32	1024	32768	120
"703"	0.795702511444688	0	33	1089	35937	120
"704"	-0.383600424043834	1	34	1156	39304	120
"705"	1.48314675223082	1	1	1	1	121
"706"	-0.135120336897671	1	1	1	1	122
"707"	0.978748491965234	1	1	1	1	123
"708"	-1.38093349151313	0	1	1	1	124
"709"	1.31143412552774	0	2	4	8	124
"710"	0.336516249924898	0	3	9	27	124
"711"	-1.20431640278548	0	4	16	64	124
"712"	-1.78949619177729	0	5	25	125	124
"713"	0.258202519267797	0	6	36	216	124
"714"	1.8744596587494	1	7	49	343	124
"715"	0.899165940470994	0	1	1	1	125
"716"	1.58635616023093	1	2	4	8	125
"717"	1.15212544146925	1	1	1	1	126
"718"	1.75986330676824	1	1	1	1	127
"719"	-1.27222138270736	0	1	1	1	128
"720"	0.152128675021231	0	2	4	8	128
"721"	-0.886350751854479	0	3	9	27	128
"722"	-1.05514385737479	0	4	16	64	128
"723"	0.198154496029019	0	5	25	125	128
"724"	-0.559669180773199	0	6	36	216	128
"725"	-0.639770624227822	0	7	49	343	128
"726"	-0.863693805411458	0	8	64	512	128
"727"	1.31634488143027	1	9	81	729	128
"728"	0.225195019505918	0	1	1	1	129
"729"	0.508032975718379	0	2	4	8	129
"730"	-1.66867555212229	0	3	9	27	129
"731"	1.08059335779399	1	4	16	64	129
"732"	-1.70023997314274	1	1	1	1	130
"733"	-0.800078392028809	0	1	1	1	131
"734"	-0.672465208917856	0	2	4	8	131
"735"	0.0427238615229726	1	3	9	27	131
"736"	-0.142510592937469	0	1	1	1	132
"737"	1.8438670868054	0	2	4	8	132
"738"	0.330075336620212	0	3	9	27	132
"739"	1.64055701903999	0	4	16	64	132
"740"	-0.231634501367807	0	5	25	125	132
"741"	-0.977613431401551	0	6	36	216	132
"742"	0.378772136755288	0	7	49	343	132
"743"	-0.494469891302288	0	8	64	512	132
"744"	0.435111284255981	0	9	81	729	132
"745"	-1.78606502804905	0	10	100	1000	132
"746"	-0.781519809737802	0	11	121	1331	132
"747"	-0.0183507464826107	0	12	144	1728	132
"748"	-1.72038719337434	0	13	169	2197	132
"749"	-1.4632767830044	0	14	196	2744	132
"750"	-1.97486700490117	0	15	225	3375	132
"751"	1.77587433904409	1	16	256	4096	132
"752"	-1.32460471428931	0	1	1	1	133
"753"	-0.0179498111829162	1	2	4	8	133
"754"	-0.585644808597863	0	1	1	1	134
"755"	1.14940149243921	1	2	4	8	134
"756"	0.281022978015244	1	1	1	1	135
"757"	1.18981570005417	1	1	1	1	136
"758"	-1.13027584459633	0	1	1	1	137
"759"	-0.751062867231667	0	2	4	8	137
"760"	-0.664563002996147	0	3	9	27	137
"761"	0.923238852992654	0	4	16	64	137
"762"	0.284094993956387	0	5	25	125	137
"763"	-1.08778343256563	0	6	36	216	137
"764"	0.730139014311135	0	7	49	343	137
"765"	0.528034179471433	0	8	64	512	137
"766"	1.74569448921829	0	9	81	729	137
"767"	1.18170717637986	0	10	100	1000	137
"768"	0.195489737205207	0	11	121	1331	137
"769"	-1.04859431274235	0	12	144	1728	137
"770"	-0.934648768976331	0	13	169	2197	137
"771"	1.58320838212967	0	14	196	2744	137
"772"	-1.25302901491523	0	15	225	3375	137
"773"	0.353547121398151	0	16	256	4096	137
"774"	-0.622853415086865	0	17	289	4913	137
"775"	-0.986361933872104	0	18	324	5832	137
"776"	-1.39985182788223	0	19	361	6859	137
"777"	-0.274233613163233	0	20	400	8000	137
"778"	1.62674079835415	0	21	441	9261	137
"779"	-1.04940371774137	0	22	484	10648	137
"780"	-0.315434050746262	0	23	529	12167	137
"781"	-0.940608458593488	0	24	576	13824	137
"782"	-1.77707072161138	0	25	625	15625	137
"783"	-1.42239484097809	0	26	676	17576	137
"784"	-1.15713704470545	0	27	729	19683	137
"785"	1.44830142427236	0	28	784	21952	137
"786"	0.223819152452052	0	29	841	24389	137
"787"	-1.97358813881874	0	30	900	27000	137
"788"	-0.885669669136405	0	31	961	29791	137
"789"	0.02006009593606	0	32	1024	32768	137
"790"	-1.82143705710769	0	33	1089	35937	137
"791"	-1.34617668855935	0	34	1156	39304	137
"792"	0.666919810697436	0	35	1225	42875	137
"793"	1.57815679349005	0	36	1296	46656	137
"794"	1.06779474578798	0	37	1369	50653	137
"795"	-0.879222318530083	0	38	1444	54872	137
"796"	1.41338973678648	1	39	1521	59319	137
"797"	1.37539764121175	0	1	1	1	138
"798"	0.83107912261039	0	2	4	8	138
"799"	-0.454510265029967	0	3	9	27	138
"800"	-0.794525616802275	0	4	16	64	138
"801"	1.19932434801012	0	5	25	125	138
"802"	-0.438275258056819	0	6	36	216	138
"803"	-0.966019683517516	0	7	49	343	138
"804"	0.404926037415862	0	8	64	512	138
"805"	-1.90052194427699	0	9	81	729	138
"806"	-1.11368561442941	0	10	100	1000	138
"807"	0.319401278160512	0	11	121	1331	138
"808"	0.502459802664816	0	12	144	1728	138
"809"	1.25693012401462	0	13	169	2197	138
"810"	0.428547855466604	0	14	196	2744	138
"811"	0.699696561321616	0	15	225	3375	138
"812"	-1.28022120147943	0	16	256	4096	138
"813"	1.10379383340478	1	17	289	4913	138
"814"	0.598510384559631	0	1	1	1	139
"815"	1.86699876468629	0	2	4	8	139
"816"	-0.910967298783362	0	3	9	27	139
"817"	-0.824799608439207	0	4	16	64	139
"818"	-1.98173615708947	0	5	25	125	139
"819"	1.84368904773146	0	6	36	216	139
"820"	-1.01356491819024	0	7	49	343	139
"821"	1.43914362974465	0	8	64	512	139
"822"	0.533528874628246	0	9	81	729	139
"823"	0.299892420880497	0	10	100	1000	139
"824"	0.919716374948621	0	11	121	1331	139
"825"	1.79801728390157	0	12	144	1728	139
"826"	0.172035251744092	0	13	169	2197	139
"827"	1.14297913294286	0	14	196	2744	139
"828"	-0.0516170840710402	0	15	225	3375	139
"829"	1.20030581112951	0	16	256	4096	139
"830"	1.72139796055853	0	17	289	4913	139
"831"	0.310030722990632	0	18	324	5832	139
"832"	0.646961103193462	0	19	361	6859	139
"833"	0.895753408782184	0	20	400	8000	139
"834"	1.12469214200974	0	21	441	9261	139
"835"	-0.855300903320312	0	22	484	10648	139
"836"	1.44143287837505	1	23	529	12167	139
"837"	-1.43828566372395	0	1	1	1	140
"838"	1.64942128956318	1	2	4	8	140
"839"	1.80419245362282	1	1	1	1	141
"840"	-1.68109904974699	0	1	1	1	142
"841"	-0.0893629379570484	0	2	4	8	142
"842"	1.37233999930322	0	3	9	27	142
"843"	1.35010132659227	1	4	16	64	142
"844"	1.37136039882898	1	1	1	1	143
"845"	1.88332862406969	0	1	1	1	144
"846"	1.8463554289192	1	2	4	8	144
"847"	1.98796932492405	1	1	1	1	145
"848"	1.22295822482556	0	1	1	1	146
"849"	1.03965902142227	0	2	4	8	146
"850"	0.24722573813051	0	3	9	27	146
"851"	0.831119756214321	0	4	16	64	146
"852"	-1.54562928993255	0	5	25	125	146
"853"	1.72143179550767	1	6	36	216	146
"854"	-0.673022766597569	0	1	1	1	147
"855"	-0.686095363460481	1	2	4	8	147
"856"	1.24942447897047	1	1	1	1	148
"857"	-1.79330701567233	0	1	1	1	149
"858"	-1.0086218174547	0	2	4	8	149
"859"	1.8523438507691	0	3	9	27	149
"860"	1.1117146788165	0	4	16	64	149
"861"	0.88107091281563	1	5	25	125	149
"862"	1.99054151028395	1	1	1	1	150
"863"	0.418241453357041	0	1	1	1	151
"864"	-0.545430167578161	0	2	4	8	151
"865"	0.00284392386674881	0	3	9	27	151
"866"	-0.513613658957183	0	4	16	64	151
"867"	0.35918649006635	0	5	25	125	151
"868"	0.224560492672026	0	6	36	216	151
"869"	1.041758608073	0	7	49	343	151
"870"	-0.0232219360768795	0	8	64	512	151
"871"	-0.832996319048107	0	9	81	729	151
"872"	0.560674593783915	0	10	100	1000	151
"873"	-1.85405056737363	0	11	121	1331	151
"874"	1.47153601795435	0	12	144	1728	151
"875"	0.512294009327888	0	13	169	2197	151
"876"	-1.52828914672136	0	14	196	2744	151
"877"	-0.245461665093899	0	15	225	3375	151
"878"	-0.794486280530691	0	16	256	4096	151
"879"	0.228305043652654	0	17	289	4913	151
"880"	0.376990240998566	0	18	324	5832	151
"881"	-1.92649415507913	0	19	361	6859	151
"882"	0.954845055937767	0	20	400	8000	151
"883"	-0.746199543587863	0	21	441	9261	151
"884"	-1.43171250540763	0	22	484	10648	151
"885"	1.94288859609514	0	23	529	12167	151
"886"	1.61632652487606	0	24	576	13824	151
"887"	-0.89765477180481	0	25	625	15625	151
"888"	-0.937098531983793	0	26	676	17576	151
"889"	1.94880369212478	0	27	729	19683	151
"890"	-0.533319381065667	0	28	784	21952	151
"891"	1.13621238712221	0	29	841	24389	151
"892"	1.22339811455458	0	30	900	27000	151
"893"	0.790058349259198	0	31	961	29791	151
"894"	-1.87320511881262	0	32	1024	32768	151
"895"	-1.48998162895441	0	33	1089	35937	151
"896"	0.857477067038417	0	34	1156	39304	151
"897"	-1.21273879054934	0	35	1225	42875	151
"898"	0.556368835270405	0	36	1296	46656	151
"899"	1.51044510025531	0	37	1369	50653	151
"900"	1.23753163591027	0	38	1444	54872	151
"901"	-0.686188088729978	0	39	1521	59319	151
"902"	-0.562561269849539	0	40	1600	64000	151
"903"	-1.79132861737162	0	41	1681	68921	151
"904"	-1.75606057327241	0	42	1764	74088	151
"905"	0.905663708224893	0	43	1849	79507	151
"906"	1.73633725754917	0	44	1936	85184	151
"907"	1.4958418328315	1	45	2025	91125	151
"908"	0.684935931116343	0	1	1	1	152
"909"	1.2443023500964	0	2	4	8	152
"910"	1.24626962188631	0	3	9	27	152
"911"	1.92818744666874	1	4	16	64	152
"912"	1.5148059790954	0	1	1	1	153
"913"	1.23658078815788	0	2	4	8	153
"914"	0.241855748929083	0	3	9	27	153
"915"	0.999968308024108	0	4	16	64	153
"916"	1.78770124725997	1	5	25	125	153
"917"	0.364146688953042	0	1	1	1	154
"918"	-0.608788853511214	0	2	4	8	154
"919"	1.75999219715595	0	3	9	27	154
"920"	0.669665918685496	0	4	16	64	154
"921"	0.95709119271487	0	5	25	125	154
"922"	0.033650578930974	0	6	36	216	154
"923"	1.14546195790172	0	7	49	343	154
"924"	-1.46672753896564	0	8	64	512	154
"925"	-1.79180256091058	0	9	81	729	154
"926"	0.454288864508271	0	10	100	1000	154
"927"	-1.05709496513009	0	11	121	1331	154
"928"	0.810260519385338	0	12	144	1728	154
"929"	-1.98013804852962	0	13	169	2197	154
"930"	0.0994044058024883	0	14	196	2744	154
"931"	1.50315540656447	0	15	225	3375	154
"932"	-1.81878193933517	0	16	256	4096	154
"933"	-1.11531109362841	0	17	289	4913	154
"934"	1.53980863001198	0	18	324	5832	154
"935"	-0.909014695324004	0	19	361	6859	154
"936"	-0.116043940186501	0	20	400	8000	154
"937"	-0.706832513213158	0	21	441	9261	154
"938"	-1.47448204550892	0	22	484	10648	154
"939"	-1.23415182903409	0	23	529	12167	154
"940"	-1.65966096986085	0	24	576	13824	154
"941"	-1.71477774623781	0	25	625	15625	154
"942"	-1.85710689984262	0	26	676	17576	154
"943"	0.569352055899799	0	27	729	19683	154
"944"	1.45389400143176	0	28	784	21952	154
"945"	1.07284149620682	0	29	841	24389	154
"946"	1.92528907302767	0	30	900	27000	154
"947"	1.89288874808699	0	31	961	29791	154
"948"	-1.63975122198462	0	32	1024	32768	154
"949"	0.955352907069027	0	33	1089	35937	154
"950"	1.18906578421593	0	34	1156	39304	154
"951"	-1.01211282983422	0	35	1225	42875	154
"952"	-0.818035333417356	0	36	1296	46656	154
"953"	1.08348003122956	0	37	1369	50653	154
"954"	-1.6278109177947	0	38	1444	54872	154
"955"	0.716527358628809	0	39	1521	59319	154
"956"	-0.367202530615032	0	40	1600	64000	154
"957"	0.102939801290631	0	41	1681	68921	154
"958"	-0.689073304645717	0	42	1764	74088	154
"959"	-1.39152908790857	0	43	1849	79507	154
"960"	1.45478239655495	0	44	1936	85184	154
"961"	0.525655118748546	0	45	2025	91125	154
"962"	0.101945427246392	0	46	2116	97336	154
"963"	-1.37761458940804	0	47	2209	103823	154
"964"	1.46189799718559	1	48	2304	110592	154
"965"	0.131765276193619	0	1	1	1	155
"966"	0.899659768678248	0	2	4	8	155
"967"	0.011124542914331	0	3	9	27	155
"968"	-0.935508325695992	0	4	16	64	155
"969"	0.172724791802466	0	5	25	125	155
"970"	-0.190672560594976	0	6	36	216	155
"971"	-0.987292199395597	0	7	49	343	155
"972"	-1.76008914969862	0	8	64	512	155
"973"	0.0548597704619169	0	9	81	729	155
"974"	0.2159134298563	0	10	100	1000	155
"975"	-0.928775765001774	0	11	121	1331	155
"976"	-1.51105502340943	0	12	144	1728	155
"977"	-1.78681074921042	0	13	169	2197	155
"978"	-1.12761496566236	0	14	196	2744	155
"979"	-0.897692484781146	0	15	225	3375	155
"980"	0.515661076642573	0	16	256	4096	155
"981"	-1.12029428314418	0	17	289	4913	155
"982"	1.88397423550487	0	18	324	5832	155
"983"	0.407070389948785	0	19	361	6859	155
"984"	-0.0403625573962927	0	20	400	8000	155
"985"	-1.11098996177316	0	21	441	9261	155
"986"	0.249982448294759	0	22	484	10648	155
"987"	-1.21096740942448	0	23	529	12167	155
"988"	1.32924453448504	0	24	576	13824	155
"989"	-1.73652585782111	0	25	625	15625	155
"990"	1.67496406473219	0	26	676	17576	155
"991"	-1.94311666488647	0	27	729	19683	155
"992"	1.28770685102791	0	28	784	21952	155
"993"	1.12773660942912	0	29	841	24389	155
"994"	0.703524107113481	0	30	900	27000	155
"995"	-1.87057107314467	0	31	961	29791	155
"996"	-0.424149763770401	0	32	1024	32768	155
"997"	1.38844979088753	1	33	1089	35937	155
"998"	0.707017861306667	0	1	1	1	156
"999"	-1.88762422464788	0	2	4	8	156
"1000"	-1.87635674979538	0	3	9	27	156
