------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.2 date format M/d/yyyy Filter LowFrequencyExtension -----------
Serial Number: TAS1D47140221
Start Time 14:15:00
Start Date 1/30/2019
Epoch Period (hh:mm:ss) 00:01:00
Download Time 23:43:27
Download Date 2/18/2007
Current Memory Address: 0
Current Battery Voltage: 4.08     Mode = 12
--------------------------------------------------
Axis1,Axis2,Axis3,vectormagnitude,timestamp
2,32,6,33,2019-01-31 20:00:00
1,61,25,66,2019-01-31 20:01:00
54,3,68,87,2019-01-31 20:02:00
45,19,49,69,2019-01-31 20:03:00
0,19,0,19,2019-01-31 20:04:00
0,0,2,2,2019-01-31 20:05:00
2,17,0,17,2019-01-31 20:06:00
2,0,6,6,2019-01-31 20:07:00
1651,1040,1986,2784,2019-01-31 20:08:00
12453,10541,13329,21068,2019-01-31 20:09:00
3895,2728,3152,5705,2019-01-31 20:10:00
0,2,0,2,2019-01-31 20:11:00
221,274,707,790,2019-01-31 20:12:00
1,17,1,17,2019-01-31 20:13:00
229,492,296,618,2019-01-31 20:14:00
752,640,1191,1547,2019-01-31 20:15:00
3259,4762,3358,6676,2019-01-31 20:16:00
15355,20728,12417,28629,2019-01-31 20:17:00
15591,26804,12782,33540,2019-01-31 20:18:00
4404,6515,4677,9150,2019-01-31 20:19:00
2245,3853,2221,4982,2019-01-31 20:20:00
4130,4161,6503,8756,2019-01-31 20:21:00
4496,5195,6674,9578,2019-01-31 20:22:00
9165,12629,6800,17021,2019-01-31 20:23:00
4085,4369,3969,7178,2019-01-31 20:24:00
408,488,1089,1261,2019-01-31 20:25:00
297,239,271,468,2019-01-31 20:26:00
1174,762,1642,2158,2019-01-31 20:27:00
1264,869,1907,2447,2019-01-31 20:28:00
1119,726,1446,1967,2019-01-31 20:29:00
369,527,706,955,2019-01-31 20:30:00
126,82,219,266,2019-01-31 20:31:00
1005,849,1502,1997,2019-01-31 20:32:00
5635,4649,4244,8449,2019-01-31 20:33:00
2149,3371,2961,4975,2019-01-31 20:34:00
1686,1922,2429,3527,2019-01-31 20:35:00
1788,2849,2502,4192,2019-01-31 20:36:00
1646,2173,2043,3407,2019-01-31 20:37:00
3274,4141,3634,6409,2019-01-31 20:38:00
4169,2798,3206,5957,2019-01-31 20:39:00
1600,2152,3451,4370,2019-01-31 20:40:00
1773,1493,1686,2866,2019-01-31 20:41:00
2952,3374,4339,6239,2019-01-31 20:42:00
180,231,678,739,2019-01-31 20:43:00
477,238,1470,1564,2019-01-31 20:44:00
298,199,775,854,2019-01-31 20:45:00
314,294,824,930,2019-01-31 20:46:00
206,114,682,721,2019-01-31 20:47:00
89,78,148,189,2019-01-31 20:48:00
37,10,86,94,2019-01-31 20:49:00
162,230,270,390,2019-01-31 20:50:00
391,141,369,556,2019-01-31 20:51:00
1164,1733,1466,2551,2019-01-31 20:52:00
3079,2603,3014,5034,2019-01-31 20:53:00
2784,3530,3267,5557,2019-01-31 20:54:00
3813,4506,3192,6711,2019-01-31 20:55:00
4313,5286,3845,7831,2019-01-31 20:56:00
1809,2091,1748,3271,2019-01-31 20:57:00
3997,5932,5431,8981,2019-01-31 20:58:00
1205,1665,1679,2654,2019-01-31 20:59:00
596,424,887,1150,2019-01-31 21:00:00
822,860,699,1380,2019-01-31 21:01:00
452,343,611,834,2019-01-31 21:02:00
418,396,752,947,2019-01-31 21:03:00
647,630,1715,1938,2019-01-31 21:04:00
132,77,798,813,2019-01-31 21:05:00
401,384,1064,1200,2019-01-31 21:06:00
0,0,8,8,2019-01-31 21:07:00
357,260,729,852,2019-01-31 21:08:00
208,200,475,556,2019-01-31 21:09:00
305,439,469,711,2019-01-31 21:10:00
580,497,1211,1432,2019-01-31 21:11:00
399,305,804,948,2019-01-31 21:12:00
303,30,457,549,2019-01-31 21:13:00
348,277,334,556,2019-01-31 21:14:00
101,2,147,178,2019-01-31 21:15:00
151,146,28,212,2019-01-31 21:16:00
228,147,277,388,2019-01-31 21:17:00
216,158,43,271,2019-01-31 21:18:00
10,0,9,13,2019-01-31 21:19:00
489,565,737,1050,2019-01-31 21:20:00
325,293,257,507,2019-01-31 21:21:00
0,0,0,0,2019-01-31 21:22:00
1212,767,1447,2037,2019-01-31 21:23:00
11,0,16,19,2019-01-31 21:24:00
104,154,291,345,2019-01-31 21:25:00
883,1247,1969,2492,2019-01-31 21:26:00
750,481,754,1167,2019-01-31 21:27:00
1,60,10,61,2019-01-31 21:28:00
752,529,1079,1418,2019-01-31 21:29:00
51,19,87,103,2019-01-31 21:30:00
241,170,772,826,2019-01-31 21:31:00
0,16,7,17,2019-01-31 21:32:00
0,10,21,23,2019-01-31 21:33:00
0,0,0,0,2019-01-31 21:34:00
0,15,12,19,2019-01-31 21:35:00
131,300,314,454,2019-01-31 21:36:00
9,0,16,18,2019-01-31 21:37:00
162,466,426,652,2019-01-31 21:38:00
272,1141,995,1538,2019-01-31 21:39:00
253,459,719,890,2019-01-31 21:40:00
40,92,95,138,2019-01-31 21:41:00
0,1,1,1,2019-01-31 21:42:00
502,798,440,1040,2019-01-31 21:43:00
0,77,25,81,2019-01-31 21:44:00
0,61,0,61,2019-01-31 21:45:00
0,0,0,0,2019-01-31 21:46:00
0,0,0,0,2019-01-31 21:47:00
0,16,0,16,2019-01-31 21:48:00
293,323,252,504,2019-01-31 21:49:00
29,0,38,48,2019-01-31 21:50:00
0,0,38,38,2019-01-31 21:51:00
0,0,0,0,2019-01-31 21:52:00
0,0,1,1,2019-01-31 21:53:00
337,407,266,592,2019-01-31 21:54:00
415,171,574,729,2019-01-31 21:55:00
313,255,322,516,2019-01-31 21:56:00
116,0,140,182,2019-01-31 21:57:00
17,0,16,23,2019-01-31 21:58:00
448,328,979,1125,2019-01-31 21:59:00
148,322,686,772,2019-01-31 22:00:00
456,384,607,851,2019-01-31 22:01:00
646,355,814,1098,2019-01-31 22:02:00
179,27,228,291,2019-01-31 22:03:00
110,194,153,270,2019-01-31 22:04:00
796,1091,976,1666,2019-01-31 22:05:00
259,418,598,774,2019-01-31 22:06:00
402,472,613,872,2019-01-31 22:07:00
73,109,127,183,2019-01-31 22:08:00
379,587,564,898,2019-01-31 22:09:00
303,318,1049,1137,2019-01-31 22:10:00
1158,1889,2587,3406,2019-01-31 22:11:00
2853,4191,3644,6244,2019-01-31 22:12:00
3462,2007,2609,4777,2019-01-31 22:13:00
1270,1157,1216,2105,2019-01-31 22:14:00
1835,1991,2144,3454,2019-01-31 22:15:00
1173,1778,1471,2589,2019-01-31 22:16:00
3080,3256,1963,4893,2019-01-31 22:17:00
2929,3387,3302,5564,2019-01-31 22:18:00
3358,2816,1907,4779,2019-01-31 22:19:00
3094,2066,2085,4265,2019-01-31 22:20:00
2612,2347,2701,4430,2019-01-31 22:21:00
2647,2078,3041,4536,2019-01-31 22:22:00
882,1064,1212,1838,2019-01-31 22:23:00
81,447,376,590,2019-01-31 22:24:00
1715,1224,2326,3138,2019-01-31 22:25:00
1302,943,2776,3208,2019-01-31 22:26:00
450,659,322,861,2019-01-31 22:27:00
4199,4465,3984,7310,2019-01-31 22:28:00
3456,3206,3542,5896,2019-01-31 22:29:00
1327,1229,2385,2993,2019-01-31 22:30:00
809,613,1586,1883,2019-01-31 22:31:00
625,657,1433,1696,2019-01-31 22:32:00
583,690,1505,1755,2019-01-31 22:33:00
451,1146,1310,1798,2019-01-31 22:34:00
822,2031,2282,3164,2019-01-31 22:35:00
395,1759,1194,2162,2019-01-31 22:36:00
990,2801,2408,3824,2019-01-31 22:37:00
768,1461,1709,2376,2019-01-31 22:38:00
400,410,886,1055,2019-01-31 22:39:00
1616,2538,3197,4390,2019-01-31 22:40:00
1263,1652,1755,2721,2019-01-31 22:41:00
650,864,1177,1598,2019-01-31 22:42:00
664,704,1208,1548,2019-01-31 22:43:00
825,763,1319,1733,2019-01-31 22:44:00
453,446,643,904,2019-01-31 22:45:00
52,283,217,360,2019-01-31 22:46:00
1613,1854,1992,3163,2019-01-31 22:47:00
1527,1965,2502,3529,2019-01-31 22:48:00
1211,528,1621,2091,2019-01-31 22:49:00
1747,1114,1367,2482,2019-01-31 22:50:00
2179,2315,1658,3586,2019-01-31 22:51:00
921,818,486,1324,2019-01-31 22:52:00
2325,1663,1420,3192,2019-01-31 22:53:00
88,53,3,103,2019-01-31 22:54:00
766,891,1369,1804,2019-01-31 22:55:00
286,465,1259,1372,2019-01-31 22:56:00
662,997,1695,2075,2019-01-31 22:57:00
351,446,346,665,2019-01-31 22:58:00
29,173,12,176,2019-01-31 22:59:00
62,0,218,227,2019-01-31 23:00:00
3630,3853,3958,6610,2019-01-31 23:01:00
650,951,888,1454,2019-01-31 23:02:00
280,634,776,1040,2019-01-31 23:03:00
5,32,89,95,2019-01-31 23:04:00
338,159,342,506,2019-01-31 23:05:00
248,325,816,913,2019-01-31 23:06:00
593,257,447,786,2019-01-31 23:07:00
444,330,496,743,2019-01-31 23:08:00
163,254,86,314,2019-01-31 23:09:00
0,0,3,3,2019-01-31 23:10:00
323,542,162,651,2019-01-31 23:11:00
345,430,767,945,2019-01-31 23:12:00
25,53,165,175,2019-01-31 23:13:00
503,643,302,870,2019-01-31 23:14:00
297,775,1137,1408,2019-01-31 23:15:00
499,1064,1057,1581,2019-01-31 23:16:00
2602,2564,2858,4638,2019-01-31 23:17:00
736,590,962,1347,2019-01-31 23:18:00
1107,1556,2223,2931,2019-01-31 23:19:00
1029,1149,760,1719,2019-01-31 23:20:00
1769,2584,2998,4335,2019-01-31 23:21:00
64,150,375,409,2019-01-31 23:22:00
0,0,0,0,2019-01-31 23:23:00
73,101,222,255,2019-01-31 23:24:00
15,28,83,89,2019-01-31 23:25:00
4,27,29,40,2019-01-31 23:26:00
1675,1326,2040,2954,2019-01-31 23:27:00
741,1082,1518,2006,2019-01-31 23:28:00
222,393,371,584,2019-01-31 23:29:00
2017,2406,3408,4634,2019-01-31 23:30:00
1984,2277,2586,3976,2019-01-31 23:31:00
364,378,728,897,2019-01-31 23:32:00
0,0,0,0,2019-01-31 23:33:00
0,0,0,0,2019-01-31 23:34:00
0,0,0,0,2019-01-31 23:35:00
683,560,1159,1457,2019-01-31 23:36:00
2384,1460,2055,3470,2019-01-31 23:37:00
1066,931,999,1732,2019-01-31 23:38:00
580,1027,1873,2213,2019-01-31 23:39:00
308,590,660,937,2019-01-31 23:40:00
294,442,353,638,2019-01-31 23:41:00
2401,1613,1995,3514,2019-01-31 23:42:00
32,174,37,181,2019-01-31 23:43:00
1505,980,1242,2184,2019-01-31 23:44:00
328,406,336,621,2019-01-31 23:45:00
1149,952,1216,1925,2019-01-31 23:46:00
565,595,657,1051,2019-01-31 23:47:00
379,581,1642,1783,2019-01-31 23:48:00
0,0,105,105,2019-01-31 23:49:00
0,0,38,38,2019-01-31 23:50:00
3130,2524,4288,5878,2019-01-31 23:51:00
0,0,0,0,2019-01-31 23:52:00
0,0,0,0,2019-01-31 23:53:00
0,0,0,0,2019-01-31 23:54:00
0,0,0,0,2019-01-31 23:55:00
0,0,0,0,2019-01-31 23:56:00
0,0,0,0,2019-01-31 23:57:00
0,0,0,0,2019-01-31 23:58:00
0,0,0,0,2019-01-31 23:59:00
0,0,0,0,2019-02-01 00:00:00
0,0,0,0,2019-02-01 00:01:00
0,0,0,0,2019-02-01 00:02:00
0,0,0,0,2019-02-01 00:03:00
0,0,0,0,2019-02-01 00:04:00
0,0,0,0,2019-02-01 00:05:00
0,0,0,0,2019-02-01 00:06:00
0,0,0,0,2019-02-01 00:07:00
0,0,0,0,2019-02-01 00:08:00
0,0,0,0,2019-02-01 00:09:00
0,0,0,0,2019-02-01 00:10:00
0,0,0,0,2019-02-01 00:11:00
0,0,0,0,2019-02-01 00:12:00
0,0,0,0,2019-02-01 00:13:00
0,0,0,0,2019-02-01 00:14:00
0,0,0,0,2019-02-01 00:15:00
0,0,0,0,2019-02-01 00:16:00
0,0,0,0,2019-02-01 00:17:00
0,0,0,0,2019-02-01 00:18:00
0,0,0,0,2019-02-01 00:19:00
0,0,0,0,2019-02-01 00:20:00
0,0,0,0,2019-02-01 00:21:00
0,0,0,0,2019-02-01 00:22:00
0,0,0,0,2019-02-01 00:23:00
0,0,0,0,2019-02-01 00:24:00
0,0,0,0,2019-02-01 00:25:00
0,0,0,0,2019-02-01 00:26:00
0,0,0,0,2019-02-01 00:27:00
0,0,0,0,2019-02-01 00:28:00
0,0,0,0,2019-02-01 00:29:00
0,0,0,0,2019-02-01 00:30:00
0,0,0,0,2019-02-01 00:31:00
723,259,519,927,2019-02-01 00:32:00
699,251,470,879,2019-02-01 00:33:00
0,0,0,0,2019-02-01 00:34:00
0,0,0,0,2019-02-01 00:35:00
0,0,0,0,2019-02-01 00:36:00
0,0,0,0,2019-02-01 00:37:00
0,0,0,0,2019-02-01 00:38:00
0,0,0,0,2019-02-01 00:39:00
0,0,0,0,2019-02-01 00:40:00
0,0,0,0,2019-02-01 00:41:00
0,0,0,0,2019-02-01 00:42:00
0,0,0,0,2019-02-01 00:43:00
0,0,0,0,2019-02-01 00:44:00
0,0,0,0,2019-02-01 00:45:00
0,0,0,0,2019-02-01 00:46:00
0,0,0,0,2019-02-01 00:47:00
0,0,0,0,2019-02-01 00:48:00
0,0,0,0,2019-02-01 00:49:00
0,0,0,0,2019-02-01 00:50:00
0,0,0,0,2019-02-01 00:51:00
0,0,0,0,2019-02-01 00:52:00
0,0,0,0,2019-02-01 00:53:00
0,0,0,0,2019-02-01 00:54:00
0,0,0,0,2019-02-01 00:55:00
0,0,0,0,2019-02-01 00:56:00
0,0,0,0,2019-02-01 00:57:00
0,0,0,0,2019-02-01 00:58:00
0,0,0,0,2019-02-01 00:59:00
0,0,0,0,2019-02-01 01:00:00
0,0,0,0,2019-02-01 01:01:00
0,0,0,0,2019-02-01 01:02:00
0,0,0,0,2019-02-01 01:03:00
6,8,1,10,2019-02-01 01:04:00
0,0,0,0,2019-02-01 01:05:00
0,0,0,0,2019-02-01 01:06:00
0,0,0,0,2019-02-01 01:07:00
0,0,0,0,2019-02-01 01:08:00
0,0,0,0,2019-02-01 01:09:00
0,0,0,0,2019-02-01 01:10:00
0,0,0,0,2019-02-01 01:11:00
0,0,0,0,2019-02-01 01:12:00
2,0,2,3,2019-02-01 01:13:00
0,0,0,0,2019-02-01 01:14:00
0,0,0,0,2019-02-01 01:15:00
0,0,0,0,2019-02-01 01:16:00
0,0,0,0,2019-02-01 01:17:00
0,0,0,0,2019-02-01 01:18:00
0,0,0,0,2019-02-01 01:19:00
92,68,65,132,2019-02-01 01:20:00
0,0,0,0,2019-02-01 01:21:00
0,0,0,0,2019-02-01 01:22:00
0,0,0,0,2019-02-01 01:23:00
0,0,0,0,2019-02-01 01:24:00
0,0,0,0,2019-02-01 01:25:00
0,0,0,0,2019-02-01 01:26:00
0,0,0,0,2019-02-01 01:27:00
0,0,0,0,2019-02-01 01:28:00
0,0,0,0,2019-02-01 01:29:00
0,0,0,0,2019-02-01 01:30:00
0,0,0,0,2019-02-01 01:31:00
0,0,0,0,2019-02-01 01:32:00
0,0,0,0,2019-02-01 01:33:00
0,0,0,0,2019-02-01 01:34:00
0,0,0,0,2019-02-01 01:35:00
0,0,0,0,2019-02-01 01:36:00
0,0,0,0,2019-02-01 01:37:00
0,0,0,0,2019-02-01 01:38:00
0,0,0,0,2019-02-01 01:39:00
0,0,0,0,2019-02-01 01:40:00
0,0,0,0,2019-02-01 01:41:00
0,0,0,0,2019-02-01 01:42:00
0,0,0,0,2019-02-01 01:43:00
0,0,0,0,2019-02-01 01:44:00
0,0,0,0,2019-02-01 01:45:00
0,0,0,0,2019-02-01 01:46:00
0,0,0,0,2019-02-01 01:47:00
0,0,0,0,2019-02-01 01:48:00
0,0,0,0,2019-02-01 01:49:00
0,0,0,0,2019-02-01 01:50:00
0,0,0,0,2019-02-01 01:51:00
0,0,0,0,2019-02-01 01:52:00
0,0,0,0,2019-02-01 01:53:00
0,0,0,0,2019-02-01 01:54:00
0,0,0,0,2019-02-01 01:55:00
0,0,0,0,2019-02-01 01:56:00
153,114,103,217,2019-02-01 01:57:00
0,0,0,0,2019-02-01 01:58:00
0,0,0,0,2019-02-01 01:59:00
43,3,41,59,2019-02-01 02:00:00
0,0,0,0,2019-02-01 02:01:00
0,0,0,0,2019-02-01 02:02:00
0,0,0,0,2019-02-01 02:03:00
0,0,0,0,2019-02-01 02:04:00
0,0,0,0,2019-02-01 02:05:00
0,0,0,0,2019-02-01 02:06:00
0,0,0,0,2019-02-01 02:07:00
0,0,0,0,2019-02-01 02:08:00
0,0,0,0,2019-02-01 02:09:00
0,0,0,0,2019-02-01 02:10:00
0,0,0,0,2019-02-01 02:11:00
0,0,0,0,2019-02-01 02:12:00
0,0,0,0,2019-02-01 02:13:00
0,0,0,0,2019-02-01 02:14:00
0,0,0,0,2019-02-01 02:15:00
0,0,0,0,2019-02-01 02:16:00
0,0,0,0,2019-02-01 02:17:00
0,0,0,0,2019-02-01 02:18:00
0,0,0,0,2019-02-01 02:19:00
583,234,406,748,2019-02-01 02:20:00
0,0,0,0,2019-02-01 02:21:00
0,0,0,0,2019-02-01 02:22:00
0,0,0,0,2019-02-01 02:23:00
0,0,0,0,2019-02-01 02:24:00
0,0,0,0,2019-02-01 02:25:00
0,0,0,0,2019-02-01 02:26:00
0,0,0,0,2019-02-01 02:27:00
0,0,0,0,2019-02-01 02:28:00
0,0,0,0,2019-02-01 02:29:00
0,0,0,0,2019-02-01 02:30:00
0,0,0,0,2019-02-01 02:31:00
0,0,0,0,2019-02-01 02:32:00
0,0,0,0,2019-02-01 02:33:00
0,0,0,0,2019-02-01 02:34:00
1322,1203,1112,2105,2019-02-01 02:35:00
0,0,0,0,2019-02-01 02:36:00
0,0,0,0,2019-02-01 02:37:00
0,0,0,0,2019-02-01 02:38:00
0,0,0,0,2019-02-01 02:39:00
0,0,0,0,2019-02-01 02:40:00
0,0,0,0,2019-02-01 02:41:00
0,0,0,0,2019-02-01 02:42:00
0,0,0,0,2019-02-01 02:43:00
0,0,0,0,2019-02-01 02:44:00
0,0,0,0,2019-02-01 02:45:00
0,0,0,0,2019-02-01 02:46:00
0,0,0,0,2019-02-01 02:47:00
0,0,0,0,2019-02-01 02:48:00
0,0,0,0,2019-02-01 02:49:00
0,0,0,0,2019-02-01 02:50:00
0,0,0,0,2019-02-01 02:51:00
0,0,0,0,2019-02-01 02:52:00
0,0,0,0,2019-02-01 02:53:00
429,252,466,682,2019-02-01 02:54:00
470,179,424,658,2019-02-01 02:55:00
0,0,0,0,2019-02-01 02:56:00
0,0,0,0,2019-02-01 02:57:00
0,0,0,0,2019-02-01 02:58:00
0,0,0,0,2019-02-01 02:59:00
0,0,0,0,2019-02-01 03:00:00
407,255,363,602,2019-02-01 03:01:00
0,0,0,0,2019-02-01 03:02:00
0,0,0,0,2019-02-01 03:03:00
0,0,0,0,2019-02-01 03:04:00
0,0,0,0,2019-02-01 03:05:00
0,0,0,0,2019-02-01 03:06:00
0,0,0,0,2019-02-01 03:07:00
0,0,0,0,2019-02-01 03:08:00
0,0,0,0,2019-02-01 03:09:00
0,0,0,0,2019-02-01 03:10:00
694,644,296,992,2019-02-01 03:11:00
0,0,0,0,2019-02-01 03:12:00
0,0,0,0,2019-02-01 03:13:00
0,0,0,0,2019-02-01 03:14:00
0,0,0,0,2019-02-01 03:15:00
0,0,0,0,2019-02-01 03:16:00
0,0,0,0,2019-02-01 03:17:00
0,0,0,0,2019-02-01 03:18:00
0,0,0,0,2019-02-01 03:19:00
381,338,59,513,2019-02-01 03:20:00
1658,1054,1224,2315,2019-02-01 03:21:00
0,0,0,0,2019-02-01 03:22:00
442,453,162,653,2019-02-01 03:23:00
0,0,0,0,2019-02-01 03:24:00
0,0,0,0,2019-02-01 03:25:00
350,386,313,608,2019-02-01 03:26:00
232,301,813,897,2019-02-01 03:27:00
0,0,0,0,2019-02-01 03:28:00
0,0,0,0,2019-02-01 03:29:00
0,0,0,0,2019-02-01 03:30:00
0,0,0,0,2019-02-01 03:31:00
0,0,0,0,2019-02-01 03:32:00
0,0,0,0,2019-02-01 03:33:00
0,0,0,0,2019-02-01 03:34:00
0,0,0,0,2019-02-01 03:35:00
0,0,0,0,2019-02-01 03:36:00
0,0,0,0,2019-02-01 03:37:00
0,0,0,0,2019-02-01 03:38:00
200,126,7,236,2019-02-01 03:39:00
0,0,0,0,2019-02-01 03:40:00
0,0,0,0,2019-02-01 03:41:00
0,0,0,0,2019-02-01 03:42:00
0,0,0,0,2019-02-01 03:43:00
0,0,0,0,2019-02-01 03:44:00
0,0,0,0,2019-02-01 03:45:00
0,0,0,0,2019-02-01 03:46:00
0,0,0,0,2019-02-01 03:47:00
0,0,0,0,2019-02-01 03:48:00
0,0,0,0,2019-02-01 03:49:00
0,0,0,0,2019-02-01 03:50:00
509,252,457,729,2019-02-01 03:51:00
1037,450,1289,1714,2019-02-01 03:52:00
677,700,1197,1543,2019-02-01 03:53:00
785,846,2140,2431,2019-02-01 03:54:00
324,258,839,936,2019-02-01 03:55:00
9,0,16,18,2019-02-01 03:56:00
107,104,766,780,2019-02-01 03:57:00
7,109,347,364,2019-02-01 03:58:00
40,68,465,472,2019-02-01 03:59:00
2843,3392,4643,6414,2019-02-01 04:00:00
728,665,828,1288,2019-02-01 04:01:00
2200,2097,3631,4735,2019-02-01 04:02:00
632,877,1335,1718,2019-02-01 04:03:00
2504,2400,3115,4662,2019-02-01 04:04:00
4219,3025,4265,6719,2019-02-01 04:05:00
4060,3411,8415,9946,2019-02-01 04:06:00
4315,3125,6634,8509,2019-02-01 04:07:00
4415,3479,7933,9723,2019-02-01 04:08:00
4606,5423,7260,10165,2019-02-01 04:09:00
3803,3187,3929,6329,2019-02-01 04:10:00
3453,4012,5162,7394,2019-02-01 04:11:00
3557,4267,5849,8067,2019-02-01 04:12:00
1810,2133,3349,4364,2019-02-01 04:13:00
445,234,1512,1593,2019-02-01 04:14:00
316,260,1355,1415,2019-02-01 04:15:00
227,128,300,397,2019-02-01 04:16:00
793,379,2521,2670,2019-02-01 04:17:00
1194,713,1551,2083,2019-02-01 04:18:00
1071,392,1622,1983,2019-02-01 04:19:00
1968,1774,3204,4158,2019-02-01 04:20:00
1906,1552,3463,4247,2019-02-01 04:21:00
1432,1607,2987,3682,2019-02-01 04:22:00
1249,1747,2564,3345,2019-02-01 04:23:00
383,242,296,541,2019-02-01 04:24:00
1129,1284,1973,2611,2019-02-01 04:25:00
2682,3222,4330,6027,2019-02-01 04:26:00
1729,2760,2530,4124,2019-02-01 04:27:00
1125,991,2381,2814,2019-02-01 04:28:00
2463,3094,3134,5046,2019-02-01 04:29:00
523,283,381,706,2019-02-01 04:30:00
374,185,667,787,2019-02-01 04:31:00
647,839,859,1364,2019-02-01 04:32:00
358,346,635,807,2019-02-01 04:33:00
84,12,73,112,2019-02-01 04:34:00
441,342,869,1033,2019-02-01 04:35:00
735,499,851,1230,2019-02-01 04:36:00
545,381,606,900,2019-02-01 04:37:00
2066,2462,2245,3920,2019-02-01 04:38:00
2089,3056,3269,4939,2019-02-01 04:39:00
1030,2021,1590,2770,2019-02-01 04:40:00
2832,4132,4108,6478,2019-02-01 04:41:00
0,0,0,0,2019-02-01 04:42:00
0,0,0,0,2019-02-01 04:43:00
0,0,0,0,2019-02-01 04:44:00
0,0,0,0,2019-02-01 04:45:00
5,0,0,5,2019-02-01 04:46:00
904,603,896,1408,2019-02-01 04:47:00
1989,2890,4201,5473,2019-02-01 04:48:00
1270,2712,2644,3995,2019-02-01 04:49:00
1110,1415,2277,2902,2019-02-01 04:50:00
1026,764,2169,2518,2019-02-01 04:51:00
1494,1807,2807,3657,2019-02-01 04:52:00
1779,1426,1742,2869,2019-02-01 04:53:00
23,0,1,23,2019-02-01 04:54:00
852,1271,1809,2369,2019-02-01 04:55:00
1554,1484,2619,3388,2019-02-01 04:56:00
489,721,1288,1555,2019-02-01 04:57:00
3274,3329,3687,5949,2019-02-01 04:58:00
3983,3338,4998,7210,2019-02-01 04:59:00
2616,3096,3341,5253,2019-02-01 05:00:00
3982,4255,3718,6913,2019-02-01 05:01:00
365,452,690,902,2019-02-01 05:02:00
1309,1142,1014,2011,2019-02-01 05:03:00
5738,5026,6648,10118,2019-02-01 05:04:00
601,457,1291,1496,2019-02-01 05:05:00
0,0,0,0,2019-02-01 05:06:00
0,0,0,0,2019-02-01 05:07:00
767,970,1340,1823,2019-02-01 05:08:00
1939,1793,1673,3126,2019-02-01 05:09:00
1603,1742,3475,4205,2019-02-01 05:10:00
1421,2386,3378,4373,2019-02-01 05:11:00
1912,1463,3284,4072,2019-02-01 05:12:00
2024,2699,3167,4627,2019-02-01 05:13:00
3005,3997,3389,6041,2019-02-01 05:14:00
2030,1883,1618,3207,2019-02-01 05:15:00
2154,1694,2704,3850,2019-02-01 05:16:00
1396,465,1738,2277,2019-02-01 05:17:00
3116,2755,3217,5258,2019-02-01 05:18:00
1103,1268,1260,2100,2019-02-01 05:19:00
1689,2111,2818,3905,2019-02-01 05:20:00
394,548,1639,1773,2019-02-01 05:21:00
1079,1084,2641,3052,2019-02-01 05:22:00
1768,1243,5076,5517,2019-02-01 05:23:00
1838,1567,3015,3863,2019-02-01 05:24:00
2723,2024,4128,5343,2019-02-01 05:25:00
20,71,21,77,2019-02-01 05:26:00
835,200,754,1143,2019-02-01 05:27:00
361,28,198,413,2019-02-01 05:28:00
815,1145,611,1533,2019-02-01 05:29:00
4,0,2,4,2019-02-01 05:30:00
528,89,917,1062,2019-02-01 05:31:00
557,346,1247,1409,2019-02-01 05:32:00
561,653,916,1257,2019-02-01 05:33:00
2481,1941,2468,4002,2019-02-01 05:34:00
3656,3925,5739,7855,2019-02-01 05:35:00
468,445,356,737,2019-02-01 05:36:00
71,6,27,76,2019-02-01 05:37:00
1133,501,512,1340,2019-02-01 05:38:00
749,78,490,898,2019-02-01 05:39:00
179,130,57,228,2019-02-01 05:40:00
0,0,0,0,2019-02-01 05:41:00
533,551,592,969,2019-02-01 05:42:00
922,324,745,1229,2019-02-01 05:43:00
482,218,207,568,2019-02-01 05:44:00
31,87,21,95,2019-02-01 05:45:00
781,774,1025,1503,2019-02-01 05:46:00
6,0,0,6,2019-02-01 05:47:00
157,228,121,302,2019-02-01 05:48:00
2,0,0,2,2019-02-01 05:49:00
88,203,206,302,2019-02-01 05:50:00
124,114,171,240,2019-02-01 05:51:00
0,0,0,0,2019-02-01 05:52:00
730,1177,405,1443,2019-02-01 05:53:00
239,3,118,267,2019-02-01 05:54:00
132,173,154,267,2019-02-01 05:55:00
1814,1763,1398,2890,2019-02-01 05:56:00
0,1,8,8,2019-02-01 05:57:00
663,516,834,1184,2019-02-01 05:58:00
85,153,448,481,2019-02-01 05:59:00
1455,1240,1338,2333,2019-02-01 06:00:00
851,661,1775,2076,2019-02-01 06:01:00
1848,1343,2825,3633,2019-02-01 06:02:00
944,2118,4293,4879,2019-02-01 06:03:00
2122,2004,4471,5339,2019-02-01 06:04:00
384,822,677,1132,2019-02-01 06:05:00
569,753,896,1301,2019-02-01 06:06:00
400,320,648,826,2019-02-01 06:07:00
586,346,1022,1228,2019-02-01 06:08:00
852,683,851,1384,2019-02-01 06:09:00
205,203,411,502,2019-02-01 06:10:00
1120,987,1520,2130,2019-02-01 06:11:00
400,509,917,1122,2019-02-01 06:12:00
248,293,379,539,2019-02-01 06:13:00
539,557,746,1076,2019-02-01 06:14:00
435,559,573,911,2019-02-01 06:15:00
963,1076,931,1718,2019-02-01 06:16:00
289,246,308,489,2019-02-01 06:17:00
273,109,262,394,2019-02-01 06:18:00
15,0,45,47,2019-02-01 06:19:00
372,326,210,537,2019-02-01 06:20:00
1603,1490,1147,2471,2019-02-01 06:21:00
34,21,41,57,2019-02-01 06:22:00
