------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.0 date format M/d/yyyy Filter LowFrequencyExtension -----------
Serial Number: TAS1E25150485
Start Time 17:00:00
Start Date 9/11/2017
Epoch Period (hh:mm:ss) 00:01:00
Download Time 00:10:49
Download Date 2/12/2007
Current Memory Address: 0
Current Battery Voltage: 4.14     Mode = 12
--------------------------------------------------
Axis1,Axis2,Axis3,vectormagnitude,timestamp
2,1,7,7,2017-09-18 06:47:00
17,20,20,33,2017-09-18 06:48:00
0,0,0,0,2017-09-18 06:49:00
2399,657,614,2562,2017-09-18 06:50:00
0,0,0,0,2017-09-18 06:51:00
0,0,0,0,2017-09-18 06:52:00
0,0,0,0,2017-09-18 06:53:00
1513,439,620,1693,2017-09-18 06:54:00
0,0,2,2,2017-09-18 06:55:00
0,0,0,0,2017-09-18 06:56:00
0,0,0,0,2017-09-18 06:57:00
0,0,0,0,2017-09-18 06:58:00
0,0,0,0,2017-09-18 06:59:00
754,240,357,868,2017-09-18 07:00:00
12,4,106,107,2017-09-18 07:01:00
1054,696,629,1411,2017-09-18 07:02:00
0,0,0,0,2017-09-18 07:03:00
51,61,264,276,2017-09-18 07:04:00
0,2,25,25,2017-09-18 07:05:00
6,103,36,109,2017-09-18 07:06:00
21,160,83,181,2017-09-18 07:07:00
0,1,0,1,2017-09-18 07:08:00
0,0,0,0,2017-09-18 07:09:00
0,0,0,0,2017-09-18 07:10:00
0,0,0,0,2017-09-18 07:11:00
0,0,0,0,2017-09-18 07:12:00
0,0,0,0,2017-09-18 07:13:00
0,0,0,0,2017-09-18 07:14:00
0,0,0,0,2017-09-18 07:15:00
813,229,267,886,2017-09-18 07:16:00
837,602,1000,1436,2017-09-18 07:17:00
704,112,552,902,2017-09-18 07:18:00
123,5,516,530,2017-09-18 07:19:00
0,0,5,5,2017-09-18 07:20:00
0,0,1,1,2017-09-18 07:21:00
232,27,66,243,2017-09-18 07:22:00
29,0,82,87,2017-09-18 07:23:00
752,427,849,1212,2017-09-18 07:24:00
0,0,0,0,2017-09-18 07:25:00
0,0,0,0,2017-09-18 07:26:00
0,0,0,0,2017-09-18 07:27:00
0,0,0,0,2017-09-18 07:28:00
0,0,0,0,2017-09-18 07:29:00
142,192,154,284,2017-09-18 07:30:00
0,0,0,0,2017-09-18 07:31:00
0,0,0,0,2017-09-18 07:32:00
248,0,135,282,2017-09-18 07:33:00
160,0,168,232,2017-09-18 07:34:00
2,0,0,2,2017-09-18 07:35:00
0,0,0,0,2017-09-18 07:36:00
0,0,0,0,2017-09-18 07:37:00
0,0,0,0,2017-09-18 07:38:00
62,0,47,78,2017-09-18 07:39:00
2,0,0,2,2017-09-18 07:40:00
302,29,138,333,2017-09-18 07:41:00
0,0,0,0,2017-09-18 07:42:00
160,4,206,261,2017-09-18 07:43:00
32,0,10,34,2017-09-18 07:44:00
4,0,0,4,2017-09-18 07:45:00
86,56,107,148,2017-09-18 07:46:00
78,51,79,122,2017-09-18 07:47:00
1,0,0,1,2017-09-18 07:48:00
0,0,0,0,2017-09-18 07:49:00
4,0,5,6,2017-09-18 07:50:00
1,0,0,1,2017-09-18 07:51:00
4,32,1,32,2017-09-18 07:52:00
0,0,0,0,2017-09-18 07:53:00
1139,757,793,1581,2017-09-18 07:54:00
930,276,727,1212,2017-09-18 07:55:00
911,543,602,1219,2017-09-18 07:56:00
391,283,319,579,2017-09-18 07:57:00
1493,932,1504,2315,2017-09-18 07:58:00
258,110,21,281,2017-09-18 07:59:00
39,18,0,43,2017-09-18 08:00:00
64,67,6,93,2017-09-18 08:01:00
6,0,0,6,2017-09-18 08:02:00
62,73,24,99,2017-09-18 08:03:00
3,26,34,43,2017-09-18 08:04:00
1030,1417,1232,2142,2017-09-18 08:05:00
1053,809,713,1507,2017-09-18 08:06:00
1695,734,1271,2242,2017-09-18 08:07:00
573,592,808,1154,2017-09-18 08:08:00
1166,1048,1641,2270,2017-09-18 08:09:00
332,796,819,1189,2017-09-18 08:10:00
13,9,16,22,2017-09-18 08:11:00
73,101,67,141,2017-09-18 08:12:00
1232,2057,2020,3135,2017-09-18 08:13:00
944,739,1033,1583,2017-09-18 08:14:00
965,688,1183,1675,2017-09-18 08:15:00
1498,1100,1333,2287,2017-09-18 08:16:00
1243,1171,1670,2389,2017-09-18 08:17:00
438,391,818,1007,2017-09-18 08:18:00
1873,1371,1338,2679,2017-09-18 08:19:00
1962,1190,2026,3061,2017-09-18 08:20:00
1616,1371,1907,2851,2017-09-18 08:21:00
1546,399,1715,2343,2017-09-18 08:22:00
1697,966,1592,2519,2017-09-18 08:23:00
1054,753,1104,1702,2017-09-18 08:24:00
1379,1690,1352,2566,2017-09-18 08:25:00
1112,483,1286,1767,2017-09-18 08:26:00
1303,541,1016,1739,2017-09-18 08:27:00
1131,658,978,1634,2017-09-18 08:28:00
1769,1874,1536,3000,2017-09-18 08:29:00
507,731,794,1192,2017-09-18 08:30:00
386,110,436,593,2017-09-18 08:31:00
1119,804,892,1641,2017-09-18 08:32:00
18,71,34,81,2017-09-18 08:33:00
0,0,46,46,2017-09-18 08:34:00
0,0,1,1,2017-09-18 08:35:00
0,0,0,0,2017-09-18 08:36:00
407,153,204,480,2017-09-18 08:37:00
799,844,773,1396,2017-09-18 08:38:00
124,3,107,164,2017-09-18 08:39:00
1,0,0,1,2017-09-18 08:40:00
408,147,618,755,2017-09-18 08:41:00
745,331,751,1108,2017-09-18 08:42:00
0,0,0,0,2017-09-18 08:43:00
0,0,0,0,2017-09-18 08:44:00
0,0,0,0,2017-09-18 08:45:00
208,179,172,324,2017-09-18 08:46:00
303,365,933,1047,2017-09-18 08:47:00
496,685,1180,1452,2017-09-18 08:48:00
656,686,576,1110,2017-09-18 08:49:00
1534,1078,1398,2339,2017-09-18 08:50:00
329,383,743,898,2017-09-18 08:51:00
140,278,284,421,2017-09-18 08:52:00
46,1,500,502,2017-09-18 08:53:00
78,0,569,574,2017-09-18 08:54:00
0,0,0,0,2017-09-18 08:55:00
0,0,0,0,2017-09-18 08:56:00
0,0,0,0,2017-09-18 08:57:00
0,0,0,0,2017-09-18 08:58:00
0,0,30,30,2017-09-18 08:59:00
0,0,0,0,2017-09-18 09:00:00
6,0,290,290,2017-09-18 09:01:00
9,0,327,327,2017-09-18 09:02:00
408,340,772,937,2017-09-18 09:03:00
55,0,278,283,2017-09-18 09:04:00
57,32,139,154,2017-09-18 09:05:00
103,14,424,437,2017-09-18 09:06:00
0,0,0,0,2017-09-18 09:07:00
0,0,15,15,2017-09-18 09:08:00
0,0,1,1,2017-09-18 09:09:00
0,0,2,2,2017-09-18 09:10:00
0,0,0,0,2017-09-18 09:11:00
0,0,0,0,2017-09-18 09:12:00
0,0,0,0,2017-09-18 09:13:00
0,0,5,5,2017-09-18 09:14:00
0,0,0,0,2017-09-18 09:15:00
0,0,0,0,2017-09-18 09:16:00
444,239,1167,1271,2017-09-18 09:17:00
642,469,656,1031,2017-09-18 09:18:00
0,0,2,2,2017-09-18 09:19:00
0,0,0,0,2017-09-18 09:20:00
432,623,600,967,2017-09-18 09:21:00
55,124,218,257,2017-09-18 09:22:00
199,477,307,601,2017-09-18 09:23:00
0,22,1,22,2017-09-18 09:24:00
549,990,1478,1862,2017-09-18 09:25:00
1796,1688,1551,2912,2017-09-18 09:26:00
1,9,6,11,2017-09-18 09:27:00
112,190,78,234,2017-09-18 09:28:00
1036,827,2127,2506,2017-09-18 09:29:00
1029,689,1127,1674,2017-09-18 09:30:00
0,0,0,0,2017-09-18 09:31:00
0,0,0,0,2017-09-18 09:32:00
0,0,0,0,2017-09-18 09:33:00
0,0,0,0,2017-09-18 09:34:00
0,0,0,0,2017-09-18 09:35:00
0,0,0,0,2017-09-18 09:36:00
0,0,0,0,2017-09-18 09:37:00
0,0,0,0,2017-09-18 09:38:00
0,0,0,0,2017-09-18 09:39:00
0,0,0,0,2017-09-18 09:40:00
0,0,0,0,2017-09-18 09:41:00
0,0,0,0,2017-09-18 09:42:00
0,0,0,0,2017-09-18 09:43:00
0,0,2,2,2017-09-18 09:44:00
2034,1643,2029,3310,2017-09-18 09:45:00
2596,1284,1603,3310,2017-09-18 09:46:00
1507,892,949,1992,2017-09-18 09:47:00
330,399,104,528,2017-09-18 09:48:00
349,455,132,588,2017-09-18 09:49:00
451,225,218,549,2017-09-18 09:50:00
0,0,0,0,2017-09-18 09:51:00
2006,652,799,2256,2017-09-18 09:52:00
710,269,231,794,2017-09-18 09:53:00
374,629,480,875,2017-09-18 09:54:00
578,518,583,971,2017-09-18 09:55:00
0,0,0,0,2017-09-18 09:56:00
1029,172,143,1053,2017-09-18 09:57:00
567,187,383,709,2017-09-18 09:58:00
0,0,0,0,2017-09-18 09:59:00
212,252,239,407,2017-09-18 10:00:00
158,141,555,594,2017-09-18 10:01:00
486,587,696,1032,2017-09-18 10:02:00
1197,1345,1859,2588,2017-09-18 10:03:00
263,301,399,565,2017-09-18 10:04:00
0,0,0,0,2017-09-18 10:05:00
431,448,1039,1211,2017-09-18 10:06:00
174,271,1157,1201,2017-09-18 10:07:00
0,2,0,2,2017-09-18 10:08:00
0,11,0,11,2017-09-18 10:09:00
182,200,445,521,2017-09-18 10:10:00
1338,1260,1790,2566,2017-09-18 10:11:00
1404,2201,2199,3413,2017-09-18 10:12:00
631,490,618,1010,2017-09-18 10:13:00
871,201,2428,2587,2017-09-18 10:14:00
1310,304,1835,2275,2017-09-18 10:15:00
878,37,1004,1334,2017-09-18 10:16:00
309,138,678,758,2017-09-18 10:17:00
509,116,778,937,2017-09-18 10:18:00
239,136,643,699,2017-09-18 10:19:00
165,266,589,667,2017-09-18 10:20:00
87,227,251,349,2017-09-18 10:21:00
68,283,186,345,2017-09-18 10:22:00
70,283,174,340,2017-09-18 10:23:00
80,258,245,365,2017-09-18 10:24:00
1568,1430,1003,2347,2017-09-18 10:25:00
1554,591,2265,2810,2017-09-18 10:26:00
105,169,436,479,2017-09-18 10:27:00
8,0,343,343,2017-09-18 10:28:00
21,8,158,160,2017-09-18 10:29:00
641,279,290,757,2017-09-18 10:30:00
20,0,23,30,2017-09-18 10:31:00
8,16,64,66,2017-09-18 10:32:00
824,947,1494,1951,2017-09-18 10:33:00
0,0,0,0,2017-09-18 10:34:00
29,7,41,51,2017-09-18 10:35:00
77,0,110,134,2017-09-18 10:36:00
0,0,0,0,2017-09-18 10:37:00
0,0,0,0,2017-09-18 10:38:00
0,0,0,0,2017-09-18 10:39:00
5,0,92,92,2017-09-18 10:40:00
0,0,0,0,2017-09-18 10:41:00
1,0,34,34,2017-09-18 10:42:00
0,0,0,0,2017-09-18 10:43:00
2,24,17,29,2017-09-18 10:44:00
25,48,57,79,2017-09-18 10:45:00
726,322,495,936,2017-09-18 10:46:00
575,392,535,878,2017-09-18 10:47:00
0,0,1,1,2017-09-18 10:48:00
0,0,1,1,2017-09-18 10:49:00
6,0,8,10,2017-09-18 10:50:00
0,0,0,0,2017-09-18 10:51:00
467,184,258,564,2017-09-18 10:52:00
0,0,0,0,2017-09-18 10:53:00
3,0,6,7,2017-09-18 10:54:00
1564,318,1102,1939,2017-09-18 10:55:00
533,47,261,595,2017-09-18 10:56:00
0,0,30,30,2017-09-18 10:57:00
0,0,17,17,2017-09-18 10:58:00
0,0,45,45,2017-09-18 10:59:00
994,590,1240,1695,2017-09-18 11:00:00
1262,1430,1435,2387,2017-09-18 11:01:00
2950,2312,2560,4539,2017-09-18 11:02:00
0,0,0,0,2017-09-18 11:03:00
3021,2910,2907,5103,2017-09-18 11:04:00
2457,1192,3872,4738,2017-09-18 11:05:00
2903,921,3590,4708,2017-09-18 11:06:00
2366,1041,2783,3798,2017-09-18 11:07:00
2209,1156,1526,2923,2017-09-18 11:08:00
1100,716,1490,1986,2017-09-18 11:09:00
1156,644,1130,1740,2017-09-18 11:10:00
1998,1553,2257,3391,2017-09-18 11:11:00
2836,3341,4073,5983,2017-09-18 11:12:00
2846,3107,2396,4847,2017-09-18 11:13:00
2743,1676,1814,3691,2017-09-18 11:14:00
2673,2046,2330,4094,2017-09-18 11:15:00
2858,1728,1384,3615,2017-09-18 11:16:00
2548,3116,2906,4965,2017-09-18 11:17:00
1670,1767,1406,2809,2017-09-18 11:18:00
1225,2823,4118,5141,2017-09-18 11:19:00
1839,1480,1586,2844,2017-09-18 11:20:00
2614,3438,2764,5128,2017-09-18 11:21:00
3165,3266,3072,5488,2017-09-18 11:22:00
3791,3481,2975,5945,2017-09-18 11:23:00
2959,1759,1608,3799,2017-09-18 11:24:00
2547,2313,1774,3871,2017-09-18 11:25:00
2285,2506,2346,4124,2017-09-18 11:26:00
2402,2378,2101,3980,2017-09-18 11:27:00
3250,2878,3141,5358,2017-09-18 11:28:00
1324,508,442,1485,2017-09-18 11:29:00
2507,935,862,2811,2017-09-18 11:30:00
821,154,188,856,2017-09-18 11:31:00
1997,584,906,2269,2017-09-18 11:32:00
2245,2451,1166,3522,2017-09-18 11:33:00
2274,1989,2019,3634,2017-09-18 11:34:00
862,1158,1496,2079,2017-09-18 11:35:00
1900,931,1246,2455,2017-09-18 11:36:00
1709,1623,1983,3080,2017-09-18 11:37:00
410,887,777,1248,2017-09-18 11:38:00
1332,1853,928,2464,2017-09-18 11:39:00
3494,2458,2605,5004,2017-09-18 11:40:00
2272,2487,1648,3750,2017-09-18 11:41:00
825,1563,1253,2166,2017-09-18 11:42:00
1254,1528,1290,2360,2017-09-18 11:43:00
1251,1534,1325,2382,2017-09-18 11:44:00
1859,1607,1668,2970,2017-09-18 11:45:00
0,0,0,0,2017-09-18 11:46:00
720,215,300,809,2017-09-18 11:47:00
1811,324,480,1901,2017-09-18 11:48:00
1766,289,596,1886,2017-09-18 11:49:00
414,74,129,440,2017-09-18 11:50:00
469,114,419,639,2017-09-18 11:51:00
752,1342,1404,2083,2017-09-18 11:52:00
549,113,121,573,2017-09-18 11:53:00
19,143,11,145,2017-09-18 11:54:00
388,669,741,1071,2017-09-18 11:55:00
212,264,305,456,2017-09-18 11:56:00
395,543,514,846,2017-09-18 11:57:00
36,41,54,77,2017-09-18 11:58:00
463,348,426,719,2017-09-18 11:59:00
374,110,238,457,2017-09-18 12:00:00
2281,792,883,2571,2017-09-18 12:01:00
3,0,0,3,2017-09-18 12:02:00
0,0,0,0,2017-09-18 12:03:00
1,0,0,1,2017-09-18 12:04:00
1714,1330,2406,3240,2017-09-18 12:05:00
972,1137,1148,1886,2017-09-18 12:06:00
865,1189,1873,2381,2017-09-18 12:07:00
847,1009,1291,1844,2017-09-18 12:08:00
28,12,67,74,2017-09-18 12:09:00
0,0,3,3,2017-09-18 12:10:00
0,0,0,0,2017-09-18 12:11:00
2,4,2,5,2017-09-18 12:12:00
81,113,124,186,2017-09-18 12:13:00
287,491,233,615,2017-09-18 12:14:00
1455,730,1127,1980,2017-09-18 12:15:00
626,896,1145,1583,2017-09-18 12:16:00
200,160,432,502,2017-09-18 12:17:00
596,704,706,1162,2017-09-18 12:18:00
175,117,50,216,2017-09-18 12:19:00
0,0,0,0,2017-09-18 12:20:00
0,0,0,0,2017-09-18 12:21:00
4,10,0,11,2017-09-18 12:22:00
0,0,0,0,2017-09-18 12:23:00
0,0,0,0,2017-09-18 12:24:00
0,0,0,0,2017-09-18 12:25:00
0,0,0,0,2017-09-18 12:26:00
1,0,0,1,2017-09-18 12:27:00
3,0,0,3,2017-09-18 12:28:00
0,0,0,0,2017-09-18 12:29:00
1,0,0,1,2017-09-18 12:30:00
0,0,0,0,2017-09-18 12:31:00
6,0,0,6,2017-09-18 12:32:00
785,374,382,950,2017-09-18 12:33:00
630,756,739,1231,2017-09-18 12:34:00
2665,1228,1918,3506,2017-09-18 12:35:00
948,521,687,1281,2017-09-18 12:36:00
431,760,955,1294,2017-09-18 12:37:00
6,86,80,118,2017-09-18 12:38:00
804,839,751,1384,2017-09-18 12:39:00
2472,1703,1651,3426,2017-09-18 12:40:00
510,147,379,652,2017-09-18 12:41:00
179,65,34,193,2017-09-18 12:42:00
6,1,2,6,2017-09-18 12:43:00
4,5,0,6,2017-09-18 12:44:00
10,6,1,12,2017-09-18 12:45:00
2600,1404,2137,3647,2017-09-18 12:46:00
475,244,281,603,2017-09-18 12:47:00
1,16,21,26,2017-09-18 12:48:00
556,391,423,801,2017-09-18 12:49:00
429,334,244,596,2017-09-18 12:50:00
80,107,77,154,2017-09-18 12:51:00
551,563,728,1073,2017-09-18 12:52:00
144,200,813,850,2017-09-18 12:53:00
0,0,3,3,2017-09-18 12:54:00
0,0,0,0,2017-09-18 12:55:00
0,0,0,0,2017-09-18 12:56:00
0,0,0,0,2017-09-18 12:57:00
0,0,0,0,2017-09-18 12:58:00
0,0,0,0,2017-09-18 12:59:00
0,0,0,0,2017-09-18 13:00:00
1,0,23,23,2017-09-18 13:01:00
330,225,339,524,2017-09-18 13:02:00
0,0,0,0,2017-09-18 13:03:00
385,236,384,593,2017-09-18 13:04:00
0,0,0,0,2017-09-18 13:05:00
30,12,100,105,2017-09-18 13:06:00
591,224,252,680,2017-09-18 13:07:00
0,0,0,0,2017-09-18 13:08:00
604,400,825,1098,2017-09-18 13:09:00
64,67,488,497,2017-09-18 13:10:00
0,0,0,0,2017-09-18 13:11:00
1444,1200,576,1964,2017-09-18 13:12:00
825,661,549,1191,2017-09-18 13:13:00
432,148,900,1009,2017-09-18 13:14:00
456,122,536,714,2017-09-18 13:15:00
161,2,0,161,2017-09-18 13:16:00
179,1,4,179,2017-09-18 13:17:00
840,455,1150,1495,2017-09-18 13:18:00
1199,1657,2058,2901,2017-09-18 13:19:00
1325,313,1489,2018,2017-09-18 13:20:00
120,54,153,202,2017-09-18 13:21:00
912,572,932,1424,2017-09-18 13:22:00
0,0,0,0,2017-09-18 13:23:00
0,1,6,6,2017-09-18 13:24:00
0,0,0,0,2017-09-18 13:25:00
0,0,0,0,2017-09-18 13:26:00
1222,833,1084,1834,2017-09-18 13:27:00
774,656,227,1040,2017-09-18 13:28:00
0,3,2,4,2017-09-18 13:29:00
1,0,46,46,2017-09-18 13:30:00
659,426,618,999,2017-09-18 13:31:00
525,324,193,646,2017-09-18 13:32:00
523,296,351,696,2017-09-18 13:33:00
23,1,70,74,2017-09-18 13:34:00
1,0,16,16,2017-09-18 13:35:00
10,0,148,148,2017-09-18 13:36:00
12,1,46,48,2017-09-18 13:37:00
144,46,183,237,2017-09-18 13:38:00
8,0,106,106,2017-09-18 13:39:00
979,586,1068,1563,2017-09-18 13:40:00
223,120,291,386,2017-09-18 13:41:00
3,0,54,54,2017-09-18 13:42:00
637,262,656,951,2017-09-18 13:43:00
1247,591,833,1612,2017-09-18 13:44:00
577,152,537,803,2017-09-18 13:45:00
652,175,335,754,2017-09-18 13:46:00
846,150,310,913,2017-09-18 13:47:00
88,163,60,195,2017-09-18 13:48:00
1023,334,392,1145,2017-09-18 13:49:00
78,81,99,150,2017-09-18 13:50:00
427,133,278,527,2017-09-18 13:51:00
88,0,212,230,2017-09-18 13:52:00
1252,646,889,1666,2017-09-18 13:53:00
543,178,245,622,2017-09-18 13:54:00
26,47,23,58,2017-09-18 13:55:00
260,153,741,800,2017-09-18 13:56:00
330,216,439,590,2017-09-18 13:57:00
599,367,277,755,2017-09-18 13:58:00
10,0,175,175,2017-09-18 13:59:00
0,0,0,0,2017-09-18 14:00:00
0,0,0,0,2017-09-18 14:01:00
0,0,0,0,2017-09-18 14:02:00
0,0,0,0,2017-09-18 14:03:00
672,279,486,875,2017-09-18 14:04:00
1575,922,1306,2244,2017-09-18 14:05:00
2543,1851,2375,3941,2017-09-18 14:06:00
2499,326,968,2700,2017-09-18 14:07:00
212,11,108,238,2017-09-18 14:08:00
448,7,376,585,2017-09-18 14:09:00
848,341,431,1011,2017-09-18 14:10:00
1264,917,835,1771,2017-09-18 14:11:00
0,10,15,18,2017-09-18 14:12:00
1070,1472,969,2062,2017-09-18 14:13:00
1169,1029,1333,2050,2017-09-18 14:14:00
1492,803,1321,2148,2017-09-18 14:15:00
1486,226,1252,1956,2017-09-18 14:16:00
1296,236,839,1562,2017-09-18 14:17:00
1111,743,1191,1790,2017-09-18 14:18:00
1960,1091,1562,2733,2017-09-18 14:19:00
1728,1005,869,2180,2017-09-18 14:20:00
1317,1050,1442,2217,2017-09-18 14:21:00
775,1022,600,1416,2017-09-18 14:22:00
1176,1546,1037,2202,2017-09-18 14:23:00
919,1043,1125,1788,2017-09-18 14:24:00
1594,1026,1254,2273,2017-09-18 14:25:00
1627,919,1455,2368,2017-09-18 14:26:00
1532,1244,1023,2223,2017-09-18 14:27:00
930,474,430,1129,2017-09-18 14:28:00
1427,1895,1456,2783,2017-09-18 14:29:00
1592,979,1419,2347,2017-09-18 14:30:00
1424,181,1214,1880,2017-09-18 14:31:00
1793,427,2123,2811,2017-09-18 14:32:00
1114,770,1266,1854,2017-09-18 14:33:00
796,256,686,1082,2017-09-18 14:34:00
678,565,544,1037,2017-09-18 14:35:00
2770,2085,2675,4379,2017-09-18 14:36:00
818,452,649,1138,2017-09-18 14:37:00
1039,822,1712,2165,2017-09-18 14:38:00
1348,768,776,1735,2017-09-18 14:39:00
927,912,976,1626,2017-09-18 14:40:00
0,0,0,0,2017-09-18 14:41:00
0,0,0,0,2017-09-18 14:42:00
838,486,949,1356,2017-09-18 14:43:00
1896,1189,1368,2623,2017-09-18 14:44:00
1584,911,1244,2211,2017-09-18 14:45:00
1742,1407,2362,3255,2017-09-18 14:46:00
631,596,796,1178,2017-09-18 14:47:00
332,170,434,572,2017-09-18 14:48:00
1127,1328,528,1820,2017-09-18 14:49:00
526,646,444,944,2017-09-18 14:50:00
359,513,446,769,2017-09-18 14:51:00
402,437,477,762,2017-09-18 14:52:00
2,4,7,8,2017-09-18 14:53:00
15,14,268,269,2017-09-18 14:54:00
1200,880,896,1737,2017-09-18 14:55:00
0,0,0,0,2017-09-18 14:56:00
226,294,691,784,2017-09-18 14:57:00
2054,1880,2242,3575,2017-09-18 14:58:00
750,712,720,1260,2017-09-18 14:59:00
357,231,191,466,2017-09-18 15:00:00
0,0,0,0,2017-09-18 15:01:00
0,0,2,2,2017-09-18 15:02:00
462,230,158,540,2017-09-18 15:03:00
6,0,19,20,2017-09-18 15:04:00
2,44,11,45,2017-09-18 15:05:00
0,0,0,0,2017-09-18 15:06:00
0,0,3,3,2017-09-18 15:07:00
0,0,0,0,2017-09-18 15:08:00
4,0,9,10,2017-09-18 15:09:00
228,220,699,767,2017-09-18 15:10:00
251,33,484,546,2017-09-18 15:11:00
12,0,1,12,2017-09-18 15:12:00
86,9,7,87,2017-09-18 15:13:00
42,0,1,42,2017-09-18 15:14:00
4,0,0,4,2017-09-18 15:15:00
39,1,0,39,2017-09-18 15:16:00
50,0,1,50,2017-09-18 15:17:00
7,0,0,7,2017-09-18 15:18:00
2,0,0,2,2017-09-18 15:19:00
17,15,30,38,2017-09-18 15:20:00
0,0,0,0,2017-09-18 15:21:00
97,6,21,99,2017-09-18 15:22:00
177,7,113,210,2017-09-18 15:23:00
198,13,32,201,2017-09-18 15:24:00
121,20,99,158,2017-09-18 15:25:00
0,0,0,0,2017-09-18 15:26:00
10,0,0,10,2017-09-18 15:27:00
56,10,17,59,2017-09-18 15:28:00
194,58,187,276,2017-09-18 15:29:00
1142,1116,1474,2173,2017-09-18 15:30:00
1100,689,839,1546,2017-09-18 15:31:00
241,210,220,388,2017-09-18 15:32:00
29,0,4,29,2017-09-18 15:33:00
86,13,44,97,2017-09-18 15:34:00
17,0,32,36,2017-09-18 15:35:00
181,119,25,218,2017-09-18 15:36:00
160,46,46,173,2017-09-18 15:37:00
14,0,5,15,2017-09-18 15:38:00
84,1,57,102,2017-09-18 15:39:00
144,21,333,363,2017-09-18 15:40:00
63,1,6,63,2017-09-18 15:41:00
104,5,8,104,2017-09-18 15:42:00
143,0,0,143,2017-09-18 15:43:00
36,0,4,36,2017-09-18 15:44:00
20,0,0,20,2017-09-18 15:45:00
39,0,0,39,2017-09-18 15:46:00
2,0,0,2,2017-09-18 15:47:00
8,0,0,8,2017-09-18 15:48:00
185,22,139,232,2017-09-18 15:49:00
461,347,828,1009,2017-09-18 15:50:00
721,809,994,1470,2017-09-18 15:51:00
1228,964,1155,1942,2017-09-18 15:52:00
1418,1250,1695,2539,2017-09-18 15:53:00
1137,877,1771,2280,2017-09-18 15:54:00
425,513,949,1159,2017-09-18 15:55:00
152,123,443,484,2017-09-18 15:56:00
1001,894,2052,2452,2017-09-18 15:57:00
264,206,449,560,2017-09-18 15:58:00
0,0,0,0,2017-09-18 15:59:00
743,191,178,788,2017-09-18 16:00:00
787,248,788,1141,2017-09-18 16:01:00
851,680,1007,1483,2017-09-18 16:02:00
38,0,73,82,2017-09-18 16:03:00
1370,801,715,1741,2017-09-18 16:04:00
788,733,1256,1654,2017-09-18 16:05:00
0,0,11,11,2017-09-18 16:06:00
736,690,680,1217,2017-09-18 16:07:00
1691,2134,2620,3779,2017-09-18 16:08:00
790,751,1701,2020,2017-09-18 16:09:00
722,677,1358,1680,2017-09-18 16:10:00
365,508,650,902,2017-09-18 16:11:00
678,167,575,905,2017-09-18 16:12:00
1,0,0,1,2017-09-18 16:13:00
42,0,23,48,2017-09-18 16:14:00
10,0,8,13,2017-09-18 16:15:00
626,343,1032,1255,2017-09-18 16:16:00
0,0,0,0,2017-09-18 16:17:00
813,762,1146,1598,2017-09-18 16:18:00
1265,452,926,1632,2017-09-18 16:19:00
0,0,0,0,2017-09-18 16:20:00
0,0,0,0,2017-09-18 16:21:00
0,0,0,0,2017-09-18 16:22:00
398,516,619,899,2017-09-18 16:23:00
0,0,0,0,2017-09-18 16:24:00
529,219,884,1053,2017-09-18 16:25:00
0,0,1,1,2017-09-18 16:26:00
239,159,179,338,2017-09-18 16:27:00
0,0,0,0,2017-09-18 16:28:00
0,0,0,0,2017-09-18 16:29:00
0,0,0,0,2017-09-18 16:30:00
0,0,0,0,2017-09-18 16:31:00
0,0,0,0,2017-09-18 16:32:00
0,0,0,0,2017-09-18 16:33:00
0,0,0,0,2017-09-18 16:34:00
0,0,0,0,2017-09-18 16:35:00
1,0,0,1,2017-09-18 16:36:00
0,0,0,0,2017-09-18 16:37:00
0,0,0,0,2017-09-18 16:38:00
0,0,0,0,2017-09-18 16:39:00
0,0,0,0,2017-09-18 16:40:00
1,0,0,1,2017-09-18 16:41:00
0,0,0,0,2017-09-18 16:42:00
0,0,0,0,2017-09-18 16:43:00
0,0,0,0,2017-09-18 16:44:00
0,0,0,0,2017-09-18 16:45:00
0,0,0,0,2017-09-18 16:46:00
0,0,0,0,2017-09-18 16:47:00
0,0,0,0,2017-09-18 16:48:00
0,0,0,0,2017-09-18 16:49:00
0,0,0,0,2017-09-18 16:50:00
0,0,0,0,2017-09-18 16:51:00
0,0,0,0,2017-09-18 16:52:00
0,0,0,0,2017-09-18 16:53:00
0,0,0,0,2017-09-18 16:54:00
0,0,0,0,2017-09-18 16:55:00
0,0,0,0,2017-09-18 16:56:00
24,0,2,24,2017-09-18 16:57:00
0,0,0,0,2017-09-18 16:58:00
0,0,0,0,2017-09-18 16:59:00
0,0,0,0,2017-09-18 17:00:00
0,0,0,0,2017-09-18 17:01:00
0,0,0,0,2017-09-18 17:02:00
0,0,0,0,2017-09-18 17:03:00
0,0,0,0,2017-09-18 17:04:00
0,0,0,0,2017-09-18 17:05:00
0,0,0,0,2017-09-18 17:06:00
0,0,0,0,2017-09-18 17:07:00
0,0,0,0,2017-09-18 17:08:00
0,0,0,0,2017-09-18 17:09:00
0,0,0,0,2017-09-18 17:10:00
0,0,0,0,2017-09-18 17:11:00
0,0,0,0,2017-09-18 17:12:00
0,0,0,0,2017-09-18 17:13:00
0,0,0,0,2017-09-18 17:14:00
0,0,0,0,2017-09-18 17:15:00
