7998	1996-11-01
7250	1996-11-02
12387	1996-11-03
15676	1996-11-04
11588	1996-11-05
11512	1996-11-06
11849	1996-11-07
16860	1996-11-08
8677	1996-11-09
5820	1996-11-10
11539	1996-11-11
12655	1996-11-12
11426	1996-11-13
12449	1996-11-14
10420	1996-11-15
5185	1996-11-16
8460	1996-11-17
10991	1996-11-18
11074	1996-11-19
10862	1996-11-20
11511	1996-11-21
14053	1996-11-22
5756	1996-11-23
8578	1996-11-24
11117	1996-11-25
10635	1996-11-26
7985	1996-11-27
8365	1996-11-28
13966	1996-11-29
5859	1996-11-30
8682	1996-12-01
11009	1996-12-02
10810	1996-12-03
11541	1996-12-04
12192	1996-12-05
14601	1996-12-06
6232	1996-12-07
8334	1996-12-08
11845	1996-12-09
10338	1996-12-10
11014	1996-12-11
11908	1996-12-12
14393	1996-12-13
6267	1996-12-14
7895	1996-12-15
11822	1996-12-16
11649	1996-12-17
12572	1996-12-18
13654	1996-12-19
17228	1996-12-20
12102	1996-12-21
13876	1996-12-22
10847	1996-12-23
9152	1996-12-24
5478	1996-12-25
9579	1996-12-26
10644	1996-12-27
9364	1996-12-28
17728	1996-12-29
9869	1996-12-30
6477	1996-12-31
5983	1997-01-01
8929	1997-01-02
11364	1997-01-03
10321	1997-01-04
19888	1997-01-05
12974	1997-01-06
9085	1997-01-07
9246	1997-01-08
9806	1997-01-09
12458	1997-01-10
6189	1997-01-11
14585	1997-01-12
10140	1997-01-13
10143	1997-01-14
10051	1997-01-15
11291	1997-01-16
14182	1997-01-17
5970	1997-01-18
15803	1997-01-19
10246	1997-01-20
9765	1997-01-21
10399	1997-01-22
11205	1997-01-23
14156	1997-01-24
6812	1997-01-25
16010	1997-01-26
10960	1997-01-27
10377	1997-01-28
10441	1997-01-29
11544	1997-01-30
14175	1997-01-31
7080	1997-02-01
16803	1997-02-02
10966	1997-02-03
11158	1997-02-04
12646	1997-02-05
12054	1997-02-06
14072	1997-02-07
7961	1997-02-08
13988	1997-02-09
11417	1997-02-10
10159	1997-02-11
11428	1997-02-12
10840	1997-02-13
14199	1997-02-14
8421	1997-02-15
17890	1997-02-16
12568	1997-02-17
12393	1997-02-18
13606	1997-02-19
12017	1997-02-20
16194	1997-02-21
9290	1997-02-22
17051	1997-02-23
12247	1997-02-24
11069	1997-02-25
11063	1997-02-26
11547	1997-02-27
14312	1997-02-28
8391	1997-03-01
19560	1997-03-02
13256	1997-03-03
12752	1997-03-04
12263	1997-03-05
11072	1997-03-06
14173	1997-03-07
7722	1997-03-08
17616	1997-03-09
11542	1997-03-10
11235	1997-03-11
11998	1997-03-12
12372	1997-03-13
15476	1997-03-14
9030	1997-03-15
19462	1997-03-16
12446	1997-03-17
11562	1997-03-18
12232	1997-03-19
13465	1997-03-20
15554	1997-03-21
8197	1997-03-22
18094	1997-03-23
12054	1997-03-24
11597	1997-03-25
12980	1997-03-26
13513	1997-03-27
10509	1997-03-28
6061	1997-03-29
12274	1997-03-30
7952	1997-03-31
11362	1997-04-01
11713	1997-04-02
12085	1997-04-03
14032	1997-04-04
8914	1997-04-05
13819	1997-04-06
12201	1997-04-07
11528	1997-04-08
11234	1997-04-09
11778	1997-04-10
17058	1997-04-11
11806	1997-04-12
11100	1997-04-13
12811	1997-04-14
11338	1997-04-15
11398	1997-04-16
12377	1997-04-17
15384	1997-04-18
11412	1997-04-19
12250	1997-04-20
13494	1997-04-21
11892	1997-04-22
13250	1997-04-23
13831	1997-04-24
11303	1997-04-25
7575	1997-04-26
10001	1997-04-27
12525	1997-04-28
12539	1997-04-29
10352	1997-04-30
8363	1997-05-01
7501	1997-05-02
8106	1997-05-03
11029	1997-05-04
11660	1997-05-05
10774	1997-05-06
13056	1997-05-07
8959	1997-05-08
6648	1997-05-09
7915	1997-05-10
11909	1997-05-11
14522	1997-05-12
11225	1997-05-13
12169	1997-05-14
13492	1997-05-15
16166	1997-05-16
10599	1997-05-17
7716	1997-05-18
10883	1997-05-19
10855	1997-05-20
9704	1997-05-21
10702	1997-05-22
11914	1997-05-23
9759	1997-05-24
9626	1997-05-25
12788	1997-05-26
11828	1997-05-27
12700	1997-05-28
13491	1997-05-29
16417	1997-05-30
11399	1997-05-31
12301	1997-06-01
13302	1997-06-02
11589	1997-06-03
11970	1997-06-04
13122	1997-06-05
16033	1997-06-06
10170	1997-06-07
12008	1997-06-08
13448	1997-06-09
12743	1997-06-10
12737	1997-06-11
14215	1997-06-12
16044	1997-06-13
11476	1997-06-14
11837	1997-06-15
14654	1997-06-16
12845	1997-06-17
13564	1997-06-18
14578	1997-06-19
17616	1997-06-20
10784	1997-06-21
11691	1997-06-22
15055	1997-06-23
13412	1997-06-24
14197	1997-06-25
14510	1997-06-26
16968	1997-06-27
11671	1997-06-28
11600	1997-06-29
15344	1997-06-30
12407	1997-07-01
13173	1997-07-02
13999	1997-07-03
15492	1997-07-04
10908	1997-07-05
11345	1997-07-06
13369	1997-07-07
11706	1997-07-08
12370	1997-07-09
13579	1997-07-10
16091	1997-07-11
11329	1997-07-12
8344	1997-07-13
9740	1997-07-14
12055	1997-07-15
10830	1997-07-16
11088	1997-07-17
12638	1997-07-18
9967	1997-07-19
10084	1997-07-20
10585	1997-07-21
9388	1997-07-22
9301	1997-07-23
10068	1997-07-24
12624	1997-07-25
10622	1997-07-26
9894	1997-07-27
10247	1997-07-28
9081	1997-07-29
9427	1997-07-30
10360	1997-07-31
11644	1997-08-01
10300	1997-08-02
10952	1997-08-03
9361	1997-08-04
7500	1997-08-05
7238	1997-08-06
8460	1997-08-07
10176	1997-08-08
10290	1997-08-09
9515	1997-08-10
8870	1997-08-11
7363	1997-08-12
7895	1997-08-13
11023	1997-08-14
8044	1997-08-15
10075	1997-08-16
10811	1997-08-17
11178	1997-08-18
7804	1997-08-19
7914	1997-08-20
9541	1997-08-21
11080	1997-08-22
10200	1997-08-23
11303	1997-08-24
11205	1997-08-25
9782	1997-08-26
9684	1997-08-27
11534	1997-08-28
14224	1997-08-29
12454	1997-08-30
11800	1997-08-31
12860	1997-09-01
11598	1997-09-02
11576	1997-09-03
12198	1997-09-04
14026	1997-09-05
11720	1997-09-06
12131	1997-09-07
12917	1997-09-08
12021	1997-09-09
12565	1997-09-10
13019	1997-09-11
15391	1997-09-12
10567	1997-09-13
11305	1997-09-14
12921	1997-09-15
11967	1997-09-16
12850	1997-09-17
14948	1997-09-18
16316	1997-09-19
10923	1997-09-20
11262	1997-09-21
12628	1997-09-22
11505	1997-09-23
12223	1997-09-24
13688	1997-09-25
16407	1997-09-26
10762	1997-09-27
11275	1997-09-28
12251	1997-09-29
11864	1997-09-30
12480	1997-10-01
13321	1997-10-02
15968	1997-10-03
10640	1997-10-04
11046	1997-10-05
12079	1997-10-06
11382	1997-10-07
11903	1997-10-08
13530	1997-10-09
15356	1997-10-10
9256	1997-10-11
10178	1997-10-12
12448	1997-10-13
11996	1997-10-14
12238	1997-10-15
13214	1997-10-16
14784	1997-10-17
8582	1997-10-18
10746	1997-10-19
9035	1997-10-20
10314	1997-10-21
12254	1997-10-22
14312	1997-10-23
17435	1997-10-24
12226	1997-10-25
11521	1997-10-26
13899	1997-10-27
11944	1997-10-28
11942	1997-10-29
12895	1997-10-30
13513	1997-10-31
9074	1997-11-01
11690	1997-11-02
15149	1997-11-03
12155	1997-11-04
12266	1997-11-05
13788	1997-11-06
17567	1997-11-07
9512	1997-11-08
8334	1997-11-09
5797	1997-11-10
10230	1997-11-11
12891	1997-11-12
11264	1997-11-13
13594	1997-11-14
6703	1997-11-15
9223	1997-11-16
12123	1997-11-17
11522	1997-11-18
12072	1997-11-19
12745	1997-11-20
15625	1997-11-21
6648	1997-11-22
9441	1997-11-23
11898	1997-11-24
11313	1997-11-25
11928	1997-11-26
12640	1997-11-27
14776	1997-11-28
6550	1997-11-29
9625	1997-11-30
11362	1997-12-01
7745	1997-12-02
11342	1997-12-03
12653	1997-12-04
14759	1997-12-05
6581	1997-12-06
8962	1997-12-07
12328	1997-12-08
12074	1997-12-09
12246	1997-12-10
13165	1997-12-11
15134	1997-12-12
6768	1997-12-13
8725	1997-12-14
12370	1997-12-15
12645	1997-12-16
12406	1997-12-17
14334	1997-12-18
17434	1997-12-19
9805	1997-12-20
14521	1997-12-21
12516	1997-12-22
11574	1997-12-23
11149	1997-12-24
5268	1997-12-25
10004	1997-12-26
9772	1997-12-27
20839	1997-12-28
11206	1997-12-29
9397	1997-12-30
7877	1997-12-31
4985	1998-01-01
10654	1998-01-02
9617	1998-01-03
21896	1998-01-04
13510	1998-01-05
8994	1998-01-06
10111	1998-01-07
10378	1998-01-08
12004	1998-01-09
6144	1998-01-10
17288	1998-01-11
10293	1998-01-12
10565	1998-01-13
11461	1998-01-14
11942	1998-01-15
13137	1998-01-16
6040	1998-01-17
17277	1998-01-18
10481	1998-01-19
10755	1998-01-20
12735	1998-01-21
12744	1998-01-22
14047	1998-01-23
6749	1998-01-24
18840	1998-01-25
11403	1998-01-26
10988	1998-01-27
11726	1998-01-28
12907	1998-01-29
14393	1998-01-30
7245	1998-01-31
19177	1998-02-01
10980	1998-02-02
11211	1998-02-03
12434	1998-02-04
13154	1998-02-05
15962	1998-02-06
9059	1998-02-07
20413	1998-02-08
11581	1998-02-09
10400	1998-02-10
11023	1998-02-11
12178	1998-02-12
13572	1998-02-13
9055	1998-02-14
21086	1998-02-15
12528	1998-02-16
11819	1998-02-17
11528	1998-02-18
12908	1998-02-19
15060	1998-02-20
9189	1998-02-21
22134	1998-02-22
12958	1998-02-23
10585	1998-02-24
12556	1998-02-25
12680	1998-02-26
13662	1998-02-27
8431	1998-02-28
20059	1998-03-01
11456	1998-03-02
10679	1998-03-03
12317	1998-03-04
13257	1998-03-05
15198	1998-03-06
8085	1998-03-07
20179	1998-03-08
12477	1998-03-09
10428	1998-03-10
11613	1998-03-11
13271	1998-03-12
14842	1998-03-13
7697	1998-03-14
19937	1998-03-15
12307	1998-03-16
11680	1998-03-17
13380	1998-03-18
13659	1998-03-19
15633	1998-03-20
7898	1998-03-21
17604	1998-03-22
12502	1998-03-23
12113	1998-03-24
12607	1998-03-25
14551	1998-03-26
16566	1998-03-27
8602	1998-03-28
16465	1998-03-29
13088	1998-03-30
12445	1998-03-31
13315	1998-04-01
16006	1998-04-02
19251	1998-04-03
11427	1998-04-04
14466	1998-04-05
13622	1998-04-06
11542	1998-04-07
12824	1998-04-08
15033	1998-04-09
16621	1998-04-10
10641	1998-04-11
10507	1998-04-12
12951	1998-04-13
14744	1998-04-14
14476	1998-04-15
13822	1998-04-16
14895	1998-04-17
9419	1998-04-18
11982	1998-04-19
13533	1998-04-20
12692	1998-04-21
13614	1998-04-22
14437	1998-04-23
16708	1998-04-24
8731	1998-04-25
10890	1998-04-26
13455	1998-04-27
13494	1998-04-28
14308	1998-04-29
16170	1998-04-30
11144	1998-05-01
6578	1998-05-02
11816	1998-05-03
13015	1998-05-04
11311	1998-05-05
11779	1998-05-06
15955	1998-05-07
10665	1998-05-08
7361	1998-05-09
12652	1998-05-10
15002	1998-05-11
12065	1998-05-12
13406	1998-05-13
14624	1998-05-14
17837	1998-05-15
11065	1998-05-16
12282	1998-05-17
13153	1998-05-18
11834	1998-05-19
14629	1998-05-20
10704	1998-05-21
8089	1998-05-22
9739	1998-05-23
12723	1998-05-24
14244	1998-05-25
12947	1998-05-26
14087	1998-05-27
15229	1998-05-28
18188	1998-05-29
11168	1998-05-30
9449	1998-05-31
8593	1998-06-01
10965	1998-06-02
10655	1998-06-03
11665	1998-06-04
13521	1998-06-05
7705	1998-06-06
9680	1998-06-07
11473	1998-06-08
9693	1998-06-09
11638	1998-06-10
14002	1998-06-11
15741	1998-06-12
9690	1998-06-13
15086	1998-06-14
14841	1998-06-15
13316	1998-06-16
14764	1998-06-17
18443	1998-06-18
17617	1998-06-19
10693	1998-06-20
11240	1998-06-21
18825	1998-06-22
18080	1998-06-23
14572	1998-06-24
16247	1998-06-25
17630	1998-06-26
10499	1998-06-27
11615	1998-06-28
17179	1998-06-29
16855	1998-06-30
16501	1998-07-01
16458	1998-07-02
16575	1998-07-03
10471	1998-07-04
12435	1998-07-05
14867	1998-07-06
12908	1998-07-07
13374	1998-07-08
15723	1998-07-09
17313	1998-07-10
11567	1998-07-11
9720	1998-07-12
7793	1998-07-13
9037	1998-07-14
12763	1998-07-15
12427	1998-07-16
13356	1998-07-17
9603	1998-07-18
10283	1998-07-19
11958	1998-07-20
9987	1998-07-21
10842	1998-07-22
11882	1998-07-23
13276	1998-07-24
10241	1998-07-25
10925	1998-07-26
11238	1998-07-27
9495	1998-07-28
10889	1998-07-29
11419	1998-07-30
12676	1998-07-31
10820	1998-08-01
10890	1998-08-02
10720	1998-08-03
8035	1998-08-04
8671	1998-08-05
10112	1998-08-06
10835	1998-08-07
9924	1998-08-08
10225	1998-08-09
9217	1998-08-10
7284	1998-08-11
8052	1998-08-12
9867	1998-08-13
10765	1998-08-14
9388	1998-08-15
11289	1998-08-16
10937	1998-08-17
7697	1998-08-18
8302	1998-08-19
10193	1998-08-20
11936	1998-08-21
9983	1998-08-22
11267	1998-08-23
11885	1998-08-24
9925	1998-08-25
10121	1998-08-26
12744	1998-08-27
13670	1998-08-28
11838	1998-08-29
12680	1998-08-30
13682	1998-08-31
12391	1998-09-01
12326	1998-09-02
13205	1998-09-03
15603	1998-09-04
11459	1998-09-05
14143	1998-09-06
13587	1998-09-07
12918	1998-09-08
13320	1998-09-09
15159	1998-09-10
17023	1998-09-11
9993	1998-09-12
12616	1998-09-13
13573	1998-09-14
12720	1998-09-15
13948	1998-09-16
15503	1998-09-17
17871	1998-09-18
10695	1998-09-19
12949	1998-09-20
12968	1998-09-21
12505	1998-09-22
13746	1998-09-23
14972	1998-09-24
17364	1998-09-25
10628	1998-09-26
12767	1998-09-27
13445	1998-09-28
11733	1998-09-29
12476	1998-09-30
14613	1998-10-01
17440	1998-10-02
10045	1998-10-03
11714	1998-10-04
13533	1998-10-05
12038	1998-10-06
12799	1998-10-07
14377	1998-10-08
16907	1998-10-09
9711	1998-10-10
11964	1998-10-11
12781	1998-10-12
12007	1998-10-13
12724	1998-10-14
14390	1998-10-15
17343	1998-10-16
8859	1998-10-17
11456	1998-10-18
13496	1998-10-19
12403	1998-10-20
13890	1998-10-21
15729	1998-10-22
19147	1998-10-23
13344	1998-10-24
13190	1998-10-25
14267	1998-10-26
12265	1998-10-27
13219	1998-10-28
13448	1998-10-29
15318	1998-10-30
10034	1998-10-31
12852	1998-11-01
16095	1998-11-02
12979	1998-11-03
13160	1998-11-04
14393	1998-11-05
16751	1998-11-06
7830	1998-11-07
9413	1998-11-08
10138	1998-11-09
11151	1998-11-10
7399	1998-11-11
12039	1998-11-12
13813	1998-11-13
6443	1998-11-14
11743	1998-11-15
13618	1998-11-16
11230	1998-11-17
11818	1998-11-18
13969	1998-11-19
18077	1998-11-20
7791	1998-11-21
10986	1998-11-22
12894	1998-11-23
12522	1998-11-24
12663	1998-11-25
13888	1998-11-26
17222	1998-11-27
7564	1998-11-28
10962	1998-11-29
12536	1998-11-30
11673	1998-12-01
12583	1998-12-02
13876	1998-12-03
17174	1998-12-04
7864	1998-12-05
10718	1998-12-06
12623	1998-12-07
12893	1998-12-08
13781	1998-12-09
14358	1998-12-10
17100	1998-12-11
7424	1998-12-12
10371	1998-12-13
12194	1998-12-14
12423	1998-12-15
14033	1998-12-16
15585	1998-12-17
18037	1998-12-18
11332	1998-12-19
15262	1998-12-20
13340	1998-12-21
13239	1998-12-22
15085	1998-12-23
12196	1998-12-24
6461	1998-12-25
10102	1998-12-26
21286	1998-12-27
12871	1998-12-28
9763	1998-12-29
10878	1998-12-30
8621	1998-12-31
6712	1999-01-01
11073	1999-01-02
24273	1999-01-03
14738	1999-01-04
10420	1999-01-05
9816	1999-01-06
10912	1999-01-07
12328	1999-01-08
6246	1999-01-09
17722	1999-01-10
10708	1999-01-11
9889	1999-01-12
12173	1999-01-13
12653	1999-01-14
15798	1999-01-15
7510	1999-01-16
19263	1999-01-17
11854	1999-01-18
10000	1999-01-19
13002	1999-01-20
12885	1999-01-21
15674	1999-01-22
7306	1999-01-23
19179	1999-01-24
11832	1999-01-25
11908	1999-01-26
12578	1999-01-27
13666	1999-01-28
16522	1999-01-29
9432	1999-01-30
21854	1999-01-31
11759	1999-02-01
11639	1999-02-02
12067	1999-02-03
13146	1999-02-04
15844	1999-02-05
7284	1999-02-06
20089	1999-02-07
11840	1999-02-08
12159	1999-02-09
13264	1999-02-10
14120	1999-02-11
18651	1999-02-12
10206	1999-02-13
20860	1999-02-14
12987	1999-02-15
12206	1999-02-16
11723	1999-02-17
13218	1999-02-18
16104	1999-02-19
10353	1999-02-20
22935	1999-02-21
13879	1999-02-22
12329	1999-02-23
12869	1999-02-24
13566	1999-02-25
15625	1999-02-26
10230	1999-02-27
23297	1999-02-28
13425	1999-03-01
11985	1999-03-02
13192	1999-03-03
14406	1999-03-04
16825	1999-03-05
9395	1999-03-06
21960	1999-03-07
13349	1999-03-08
12726	1999-03-09
13772	1999-03-10
14379	1999-03-11
17126	1999-03-12
8220	1999-03-13
20829	1999-03-14
12987	1999-03-15
12491	1999-03-16
13136	1999-03-17
15185	1999-03-18
17502	1999-03-19
9905	1999-03-20
19879	1999-03-21
13333	1999-03-22
12700	1999-03-23
13528	1999-03-24
15351	1999-03-25
16869	1999-03-26
9684	1999-03-27
17163	1999-03-28
13945	1999-03-29
13372	1999-03-30
14196	1999-03-31
14998	1999-04-01
16861	1999-04-02
9511	1999-04-03
9693	1999-04-04
12054	1999-04-05
15258	1999-04-06
13151	1999-04-07
15043	1999-04-08
19577	1999-04-09
12326	1999-04-10
14753	1999-04-11
15304	1999-04-12
13345	1999-04-13
13677	1999-04-14
14682	1999-04-15
18327	1999-04-16
11490	1999-04-17
15140	1999-04-18
15453	1999-04-19
12410	1999-04-20
12928	1999-04-21
14885	1999-04-22
16796	1999-04-23
11524	1999-04-24
14834	1999-04-25
15099	1999-04-26
12770	1999-04-27
13585	1999-04-28
15419	1999-04-29
16704	1999-04-30
9665	1999-05-01
12547	1999-05-02
14304	1999-05-03
13338	1999-05-04
14055	1999-05-05
14979	1999-05-06
17661	1999-05-07
9469	1999-05-08
12835	1999-05-09
13031	1999-05-10
12906	1999-05-11
15921	1999-05-12
10095	1999-05-13
7661	1999-05-14
9322	1999-05-15
15711	1999-05-16
17135	1999-05-17
13330	1999-05-18
13339	1999-05-19
15659	1999-05-20
19174	1999-05-21
11794	1999-05-22
8654	1999-05-23
12427	1999-05-24
15555	1999-05-25
14575	1999-05-26
15946	1999-05-27
18469	1999-05-28
12380	1999-05-29
14964	1999-05-30
14927	1999-05-31
13323	1999-06-01
13452	1999-06-02
14809	1999-06-03
18542	1999-06-04
11230	1999-06-05
14055	1999-06-06
15256	1999-06-07
14080	1999-06-08
14120	1999-06-09
15484	1999-06-10
18251	1999-06-11
11582	1999-06-12
14286	1999-06-13
16766	1999-06-14
14470	1999-06-15
15540	1999-06-16
17260	1999-06-17
19934	1999-06-18
12357	1999-06-19
14325	1999-06-20
17037	1999-06-21
15091	1999-06-22
15594	1999-06-23
16929	1999-06-24
19869	1999-06-25
12347	1999-06-26
13778	1999-06-27
16842	1999-06-28
15613	1999-06-29
16395	1999-06-30
17529	1999-07-01
18477	1999-07-02
11918	1999-07-03
13329	1999-07-04
16123	1999-07-05
14689	1999-07-06
15029	1999-07-07
16215	1999-07-08
18424	1999-07-09
11654	1999-07-10
12009	1999-07-11
12885	1999-07-12
11981	1999-07-13
7127	1999-07-14
11778	1999-07-15
13666	1999-07-16
11208	1999-07-17
12417	1999-07-18
13364	1999-07-19
11209	1999-07-20
10893	1999-07-21
12305	1999-07-22
14981	1999-07-23
11691	1999-07-24
11584	1999-07-25
12435	1999-07-26
10590	1999-07-27
10810	1999-07-28
12302	1999-07-29
14426	1999-07-30
12403	1999-07-31
12482	1999-08-01
12213	1999-08-02
9465	1999-08-03
8720	1999-08-04
10303	1999-08-05
12289	1999-08-06
11533	1999-08-07
10924	1999-08-08
11218	1999-08-09
9254	1999-08-10
7365	1999-08-11
10743	1999-08-12
12183	1999-08-13
11184	1999-08-14
11781	1999-08-15
11548	1999-08-16
9113	1999-08-17
8821	1999-08-18
10439	1999-08-19
12566	1999-08-20
11378	1999-08-21
11971	1999-08-22
12066	1999-08-23
10132	1999-08-24
10561	1999-08-25
12188	1999-08-26
14704	1999-08-27
11469	1999-08-28
12481	1999-08-29
15114	1999-08-30
12978	1999-08-31
13435	1999-09-01
14228	1999-09-02
17155	1999-09-03
12690	1999-09-04
14231	1999-09-05
14279	1999-09-06
13143	1999-09-07
14134	1999-09-08
15451	1999-09-09
17555	1999-09-10
10913	1999-09-11
13201	1999-09-12
14007	1999-09-13
13251	1999-09-14
14443	1999-09-15
16543	1999-09-16
18688	1999-09-17
12171	1999-09-18
14049	1999-09-19
14747	1999-09-20
13955	1999-09-21
14477	1999-09-22
15993	1999-09-23
18391	1999-09-24
11167	1999-09-25
14216	1999-09-26
14302	1999-09-27
13732	1999-09-28
13565	1999-09-29
15597	1999-09-30
18707	1999-10-01
10857	1999-10-02
14298	1999-10-03
14664	1999-10-04
13279	1999-10-05
13444	1999-10-06
15751	1999-10-07
17396	1999-10-08
10025	1999-10-09
13357	1999-10-10
12201	1999-10-11
12389	1999-10-12
13996	1999-10-13
16587	1999-10-14
18620	1999-10-15
11133	1999-10-16
13291	1999-10-17
14566	1999-10-18
12576	1999-10-19
13858	1999-10-20
15555	1999-10-21
17749	1999-10-22
9330	1999-10-23
11768	1999-10-24
13726	1999-10-25
13509	1999-10-26
13982	1999-10-27
16388	1999-10-28
20116	1999-10-29
12558	1999-10-30
11173	1999-10-31
12197	1999-11-01
13740	1999-11-02
13349	1999-11-03
14685	1999-11-04
16623	1999-11-05
12019	1999-11-06
14662	1999-11-07
14897	1999-11-08
13725	1999-11-09
17020	1999-11-10
10965	1999-11-11
8586	1999-11-12
8017	1999-11-13
14950	1999-11-14
16520	1999-11-15
13196	1999-11-16
13746	1999-11-17
14282	1999-11-18
16897	1999-11-19
7846	1999-11-20
11353	1999-11-21
13854	1999-11-22
13360	1999-11-23
14032	1999-11-24
15502	1999-11-25
18376	1999-11-26
7634	1999-11-27
12082	1999-11-28
13396	1999-11-29
12880	1999-11-30
12194	1999-12-01
13904	1999-12-02
16813	1999-12-03
7475	1999-12-04
11309	1999-12-05
13696	1999-12-06
13171	1999-12-07
13688	1999-12-08
14755	1999-12-09
17045	1999-12-10
7131	1999-12-11
11109	1999-12-12
13811	1999-12-13
13466	1999-12-14
11423	1999-12-15
12490	1999-12-16
16544	1999-12-17
10772	1999-12-18
14446	1999-12-19
14608	1999-12-20
13949	1999-12-21
15114	1999-12-22
15731	1999-12-23
12854	1999-12-24
5864	1999-12-25
15851	1999-12-26
12506	1999-12-27
14037	1999-12-28
14649	1999-12-29
14363	1999-12-30
8846	1999-12-31
4978	2000-01-01
22577	2000-01-02
18014	2000-01-03
13148	2000-01-04
11140	2000-01-05
10833	2000-01-06
12483	2000-01-07
6750	2000-01-08
18626	2000-01-09
11255	2000-01-10
12195	2000-01-11
12598	2000-01-12
13316	2000-01-13
15099	2000-01-14
7289	2000-01-15
19053	2000-01-16
12835	2000-01-17
12626	2000-01-18
12910	2000-01-19
13656	2000-01-20
15858	2000-01-21
6844	2000-01-22
20026	2000-01-23
12109	2000-01-24
12418	2000-01-25
13447	2000-01-26
14367	2000-01-27
17125	2000-01-28
7819	2000-01-29
20867	2000-01-30
13031	2000-01-31
10598	2000-02-01
12641	2000-02-02
14176	2000-02-03
16517	2000-02-04
8489	2000-02-05
22146	2000-02-06
12887	2000-02-07
12064	2000-02-08
12667	2000-02-09
13532	2000-02-10
15504	2000-02-11
7776	2000-02-12
21693	2000-02-13
12526	2000-02-14
13491	2000-02-15
13271	2000-02-16
15550	2000-02-17
17733	2000-02-18
11931	2000-02-19
23646	2000-02-20
14730	2000-02-21
13116	2000-02-22
13258	2000-02-23
14320	2000-02-24
16445	2000-02-25
10998	2000-02-26
24341	2000-02-27
14819	2000-02-28
12800	2000-02-29
13328	2000-03-01
15191	2000-03-02
17297	2000-03-03
10932	2000-03-04
24769	2000-03-05
15421	2000-03-06
13756	2000-03-07
14054	2000-03-08
15152	2000-03-09
16739	2000-03-10
8509	2000-03-11
22269	2000-03-12
13238	2000-03-13
13469	2000-03-14
13605	2000-03-15
15953	2000-03-16
17789	2000-03-17
10012	2000-03-18
21290	2000-03-19
14799	2000-03-20
13656	2000-03-21
15510	2000-03-22
15910	2000-03-23
17539	2000-03-24
10199	2000-03-25
18355	2000-03-26
15814	2000-03-27
14885	2000-03-28
14778	2000-03-29
16231	2000-03-30
17758	2000-03-31
10388	2000-04-01
15192	2000-04-02
14752	2000-04-03
12752	2000-04-04
13607	2000-04-05
15143	2000-04-06
16427	2000-04-07
10817	2000-04-08
12926	2000-04-09
13697	2000-04-10
13125	2000-04-11
13946	2000-04-12
17222	2000-04-13
19307	2000-04-14
14682	2000-04-15
14201	2000-04-16
17045	2000-04-17
14894	2000-04-18
16058	2000-04-19
17721	2000-04-20
17135	2000-04-21
13953	2000-04-22
10721	2000-04-23
14543	2000-04-24
16015	2000-04-25
15086	2000-04-26
16337	2000-04-27
18461	2000-04-28
13352	2000-04-29
14043	2000-04-30
14783	2000-05-01
16116	2000-05-02
14632	2000-05-03
16880	2000-05-04
15414	2000-05-05
10134	2000-05-06
10438	2000-05-07
13705	2000-05-08
14884	2000-05-09
13856	2000-05-10
16087	2000-05-11
17814	2000-05-12
10451	2000-05-13
14168	2000-05-14
15135	2000-05-15
14798	2000-05-16
14980	2000-05-17
17674	2000-05-18
18926	2000-05-19
12061	2000-05-20
14650	2000-05-21
16249	2000-05-22
13840	2000-05-23
15232	2000-05-24
16536	2000-05-25
19918	2000-05-26
12646	2000-05-27
14557	2000-05-28
15638	2000-05-29
14798	2000-05-30
17162	2000-05-31
11869	2000-06-01
8689	2000-06-02
10558	2000-06-03
16894	2000-06-04
18959	2000-06-05
15070	2000-06-06
15430	2000-06-07
17682	2000-06-08
20429	2000-06-09
13157	2000-06-10
9747	2000-06-11
14623	2000-06-12
17277	2000-06-13
16091	2000-06-14
18003	2000-06-15
19962	2000-06-16
12773	2000-06-17
15043	2000-06-18
18132	2000-06-19
15301	2000-06-20
15925	2000-06-21
18512	2000-06-22
18697	2000-06-23
11929	2000-06-24
15996	2000-06-25
2731	2000-06-26
15395	2000-06-27
17744	2000-06-28
18886	2000-06-29
16440	2000-06-30
12194	2000-07-01
15129	2000-07-02
18601	2000-07-03
15573	2000-07-04
16374	2000-07-05
17042	2000-07-06
18365	2000-07-07
12455	2000-07-08
13978	2000-07-09
15813	2000-07-10
14872	2000-07-11
15372	2000-07-12
15954	2000-07-13
12317	2000-07-14
12470	2000-07-15
15269	2000-07-16
15939	2000-07-17
12851	2000-07-18
11585	2000-07-19
12527	2000-07-20
15020	2000-07-21
12077	2000-07-22
13416	2000-07-23
13513	2000-07-24
11235	2000-07-25
12054	2000-07-26
13204	2000-07-27
15217	2000-07-28
12960	2000-07-29
13557	2000-07-30
13503	2000-07-31
10421	2000-08-01
10071	2000-08-02
11029	2000-08-03
13359	2000-08-04
11552	2000-08-05
13666	2000-08-06
11525	2000-08-07
8706	2000-08-08
8893	2000-08-09
10697	2000-08-10
14218	2000-08-11
12371	2000-08-12
11978	2000-08-13
8986	2000-08-14
9337	2000-08-15
11303	2000-08-16
10468	2000-08-17
12795	2000-08-18
11895	2000-08-19
13371	2000-08-20
12617	2000-08-21
10006	2000-08-22
10213	2000-08-23
11984	2000-08-24
14711	2000-08-25
12014	2000-08-26
14168	2000-08-27
14212	2000-08-28
12382	2000-08-29
13036	2000-08-30
14288	2000-08-31
