"ID";"class";"PE";"G";"PS";"TE"
401;20;-0.962477225675967;"Boy";-1.71892427146016;-0.650659288656802
402;20;-0.962477225675967;"Boy";-1.42959787764414;-0.650659288656802
403;20;0.621847425642498;"Girl";0.451023682159936;-0.650659288656802
404;20;1.41400975130173;"Boy";0.378692083705933;-0.650659288656802
405;20;-0.962477225675967;"Girl";0.885013272883954;-0.650659288656802
406;20;0.621847425642498;"Girl";0.595686879067942;-0.650659288656802
407;20;-0.170314900016735;"Boy";-1.57426107455215;-0.650659288656802
408;20;0.621847425642498;"Girl";0.885013272883954;-0.650659288656802
409;20;-0.170314900016735;"Girl";0.451023682159936;-0.650659288656802
410;20;0.621847425642498;"Girl";0.885013272883954;-0.650659288656802
411;20;-0.170314900016735;"Boy";-0.63395029465011;-0.650659288656802
412;21;-0.170314900016735;"Girl";0.234028886797927;0.417746768250919
413;21;-0.170314900016735;"Girl";0.451023682159936;0.417746768250919
414;21;-0.170314900016735;"Girl";-0.63395029465011;0.417746768250919
415;21;-0.962477225675967;"Girl";-1.14027148382813;0.417746768250919
416;21;1.41400975130173;"Boy";-0.344623900834098;0.417746768250919
417;21;-0.170314900016735;"Boy";-0.706281893104114;0.417746768250919
418;21;-0.170314900016735;"Boy";-0.63395029465011;0.417746768250919
419;21;-0.962477225675967;"Girl";-0.344623900834098;0.417746768250919
420;21;0.621847425642498;"Boy";-0.778613491558117;0.417746768250919
421;21;-1.7546395513352;"Boy";-0.416955499288101;0.417746768250919
422;21;0.621847425642498;"Girl";-0.127629105472088;0.417746768250919
423;21;0.621847425642498;"Boy";0.161697288343924;0.417746768250919
424;21;-0.962477225675967;"Boy";-0.995608286920126;0.417746768250919
425;21;-0.962477225675967;"Boy";-0.923276688466123;0.417746768250919
426;21;-0.170314900016735;"Girl";0.523355280613939;0.417746768250919
427;21;-0.962477225675967;"Boy";-0.995608286920126;0.417746768250919
428;21;-0.170314900016735;"Boy";0.234028886797927;0.417746768250919
429;21;-0.962477225675967;"Girl";1.17433966669997;0.417746768250919
430;21;-1.7546395513352;"Girl";-0.272292302380095;0.417746768250919
431;21;0.621847425642498;"Girl";0.668018477521945;0.417746768250919
432;21;-0.962477225675967;"Girl";0.885013272883954;0.417746768250919
433;21;-0.170314900016735;"Girl";-0.0552975070180856;0.417746768250919
434;21;0.621847425642498;"Girl";0.0170340914359172;0.417746768250919
435;22;-1.7546395513352;"Girl";0.451023682159936;-0.498029851955699
436;22;-2.54680187699443;"Girl";0.523355280613939;-0.498029851955699
437;22;0.621847425642498;"Girl";1.82532405278599;-0.498029851955699
438;22;0.621847425642498;"Girl";1.969987249694;-0.498029851955699
439;22;-0.170314900016735;"Boy";0.234028886797927;-0.498029851955699
440;22;-0.962477225675967;"Boy";0.451023682159936;-0.498029851955699
441;22;-0.962477225675967;"Boy";0.885013272883954;-0.498029851955699
442;22;0.621847425642498;"Girl";1.17433966669997;-0.498029851955699
443;22;-0.962477225675967;"Girl";1.39133446206198;-0.498029851955699
444;22;-0.170314900016735;"Boy";0.378692083705933;-0.498029851955699
445;22;-0.170314900016735;"Boy";0.30636048525193;-0.498029851955699
446;22;0.621847425642498;"Boy";0.234028886797927;-0.498029851955699
447;22;0.621847425642498;"Girl";1.17433966669997;-0.498029851955699
448;22;1.41400975130173;"Girl";1.60832925742399;-0.498029851955699
449;22;-0.170314900016735;"Boy";0.740350075975948;-0.498029851955699
450;22;-0.170314900016735;"Girl";1.02967646979196;-0.498029851955699
451;22;-0.962477225675967;"Boy";0.523355280613939;-0.498029851955699
452;22;0.621847425642498;"Girl";1.46366606051598;-0.498029851955699
453;22;-0.170314900016735;"Girl";0.595686879067942;-0.498029851955699
454;22;1.41400975130173;"Girl";1.39133446206198;-0.498029851955699
455;23;0.621847425642498;"Boy";-0.0552975070180856;0.112487894848713
456;23;0.621847425642498;"Girl";-0.199960703926092;0.112487894848713
457;23;-0.962477225675967;"Girl";0.595686879067942;0.112487894848713
458;23;-0.170314900016735;"Boy";-0.416955499288101;0.112487894848713
459;23;-0.170314900016735;"Girl";0.885013272883954;0.112487894848713
460;23;1.41400975130173;"Girl";0.668018477521945;0.112487894848713
461;23;-0.170314900016735;"Girl";0.957344871337958;0.112487894848713
462;23;-0.962477225675967;"Boy";-1.28493468073614;0.112487894848713
463;23;0.621847425642498;"Boy";-0.344623900834098;0.112487894848713
464;23;-0.170314900016735;"Boy";0.378692083705933;0.112487894848713
465;23;-0.170314900016735;"Boy";-0.416955499288101;0.112487894848713
466;23;0.621847425642498;"Girl";0.957344871337958;0.112487894848713
467;23;-0.962477225675967;"Boy";-0.923276688466123;0.112487894848713
468;23;0.621847425642498;"Girl";1.10200806824596;0.112487894848713
469;23;-0.170314900016735;"Girl";1.02967646979196;0.112487894848713
470;23;0.621847425642498;"Boy";0.378692083705933;0.112487894848713
471;23;-0.170314900016735;"Girl";0.451023682159936;0.112487894848713
472;23;-0.170314900016735;"Boy";-0.63395029465011;0.112487894848713
473;23;1.41400975130173;"Girl";1.17433966669997;0.112487894848713
474;23;-1.7546395513352;"Boy";-1.35726627919014;0.112487894848713
475;23;1.41400975130173;"Boy";0.234028886797927;0.112487894848713
476;23;-1.7546395513352;"Boy";-0.272292302380095;0.112487894848713
477;24;-0.170314900016735;"Boy";-1.21260308228214;-1.26117703546121
478;24;-0.962477225675967;"Boy";-1.71892427146016;-1.26117703546121
479;24;-0.170314900016735;"Girl";-0.923276688466123;-1.26117703546121
480;24;-0.170314900016735;"Girl";-0.995608286920126;-1.26117703546121
481;24;1.41400975130173;"Girl";1.60832925742399;-1.26117703546121
482;24;1.41400975130173;"Girl";1.10200806824596;-1.26117703546121
483;24;1.41400975130173;"Boy";-1.50192947609815;-1.26117703546121
484;24;0.621847425642498;"Girl";0.0893656898899207;-1.26117703546121
485;24;-0.170314900016735;"Boy";-0.272292302380095;-1.26117703546121
486;24;0.621847425642498;"Girl";0.812681674429952;-1.26117703546121
487;24;1.41400975130173;"Boy";-0.416955499288101;-1.26117703546121
488;24;0.621847425642498;"Boy";-1.28493468073614;-1.26117703546121
489;24;0.621847425642498;"Boy";-0.85094509001212;-1.26117703546121
490;24;-0.170314900016735;"Boy";-1.21260308228214;-1.26117703546121
491;24;-0.170314900016735;"Boy";-0.706281893104114;-1.26117703546121
492;24;1.41400975130173;"Girl";0.161697288343924;-1.26117703546121
493;24;-0.170314900016735;"Girl";0.378692083705933;-1.26117703546121
494;24;-0.170314900016735;"Girl";0.161697288343924;-1.26117703546121
495;24;0.621847425642498;"Boy";-0.416955499288101;-1.26117703546121
496;25;-0.962477225675967;"Boy";0.0170340914359172;0.723005641653125
497;25;-0.170314900016735;"Girl";0.378692083705933;0.723005641653125
498;25;-0.170314900016735;"Girl";0.378692083705933;0.723005641653125
499;25;-0.962477225675967;"Girl";0.595686879067942;0.723005641653125
500;25;1.41400975130173;"Girl";1.02967646979196;0.723005641653125
501;25;0.621847425642498;"Boy";-0.995608286920126;0.723005641653125
502;25;-0.170314900016735;"Boy";-0.85094509001212;0.723005641653125
503;25;0.621847425642498;"Girl";0.451023682159936;0.723005641653125
504;25;-0.962477225675967;"Girl";0.451023682159936;0.723005641653125
505;25;-0.170314900016735;"Boy";0.0170340914359172;0.723005641653125
506;25;0.621847425642498;"Girl";0.451023682159936;0.723005641653125
507;25;0.621847425642498;"Boy";-0.344623900834098;0.723005641653125
508;25;-0.170314900016735;"Girl";1.39133446206198;0.723005641653125
509;25;-0.962477225675967;"Girl";-0.272292302380095;0.723005641653125
510;25;-0.170314900016735;"Girl";-1.28493468073614;0.723005641653125
511;25;-0.962477225675967;"Boy";-0.778613491558117;0.723005641653125
512;25;-0.170314900016735;"Boy";-1.57426107455215;0.723005641653125
513;25;-0.170314900016735;"Boy";-0.923276688466123;0.723005641653125
514;25;-0.170314900016735;"Boy";-0.995608286920126;0.723005641653125
515;25;-0.170314900016735;"Boy";-0.561618696196107;0.723005641653125
516;26;-0.170314900016735;"Girl";-0.706281893104114;-0.650659288656802
517;26;-0.962477225675967;"Girl";-0.995608286920126;-0.650659288656802
518;26;0.621847425642498;"Boy";-0.706281893104114;-0.650659288656802
519;26;-0.962477225675967;"Girl";-0.706281893104114;-0.650659288656802
520;26;-0.962477225675967;"Boy";-1.64659267300615;-0.650659288656802
521;26;-0.962477225675967;"Girl";-1.35726627919014;-0.650659288656802
522;26;0.621847425642498;"Girl";0.668018477521945;-0.650659288656802
523;26;-0.170314900016735;"Boy";-1.35726627919014;-0.650659288656802
524;26;-0.962477225675967;"Boy";-1.21260308228214;-0.650659288656802
525;26;-0.962477225675967;"Boy";-1.35726627919014;-0.650659288656802
526;26;0.621847425642498;"Girl";-0.127629105472088;-0.650659288656802
527;26;-0.170314900016735;"Boy";-1.14027148382813;-0.650659288656802
528;26;-0.962477225675967;"Girl";-0.85094509001212;-0.650659288656802
529;26;0.621847425642498;"Boy";-0.923276688466123;-0.650659288656802
530;26;-0.962477225675967;"Boy";-1.57426107455215;-0.650659288656802
531;26;-1.7546395513352;"Girl";-1.06793988537413;-0.650659288656802
532;26;1.41400975130173;"Girl";0.740350075975948;-0.650659288656802
533;26;-0.962477225675967;"Girl";0.30636048525193;-0.650659288656802
534;26;1.41400975130173;"Boy";0.812681674429952;-0.650659288656802
535;26;-0.170314900016735;"Boy";-1.79125586991416;-0.650659288656802
536;26;-0.962477225675967;"Girl";-0.416955499288101;-0.650659288656802
537;27;-0.962477225675967;"Boy";-1.86358746836816;-0.650659288656802
538;27;0.621847425642498;"Boy";0.668018477521945;-0.650659288656802
539;27;0.621847425642498;"Boy";-1.06793988537413;-0.650659288656802
540;27;-0.170314900016735;"Boy";-0.199960703926092;-0.650659288656802
541;27;-0.962477225675967;"Boy";-1.57426107455215;-0.650659288656802
542;27;1.41400975130173;"Boy";0.812681674429952;-0.650659288656802
543;27;-0.170314900016735;"Boy";-0.778613491558117;-0.650659288656802
544;27;1.41400975130173;"Boy";-0.127629105472088;-0.650659288656802
545;27;-0.170314900016735;"Girl";0.234028886797927;-0.650659288656802
546;27;-0.170314900016735;"Boy";-0.63395029465011;-0.650659288656802
547;27;-0.170314900016735;"Girl";-0.199960703926092;-0.650659288656802
548;27;0.621847425642498;"Girl";0.957344871337958;-0.650659288656802
549;27;-0.170314900016735;"Boy";-1.35726627919014;-0.650659288656802
550;27;-0.170314900016735;"Girl";0.0893656898899207;-0.650659288656802
551;27;-0.962477225675967;"Girl";-1.21260308228214;-0.650659288656802
552;27;-0.170314900016735;"Girl";-0.199960703926092;-0.650659288656802
553;27;-0.170314900016735;"Boy";-0.63395029465011;-0.650659288656802
554;27;-0.962477225675967;"Boy";-1.35726627919014;-0.650659288656802
555;27;0.621847425642498;"Boy";-0.272292302380095;-0.650659288656802
556;27;0.621847425642498;"Boy";-0.344623900834098;-0.650659288656802
557;28;-0.170314900016735;"Boy";-0.127629105472088;-0.192770978553493
558;28;-1.7546395513352;"Girl";-0.561618696196107;-0.192770978553493
559;28;-1.7546395513352;"Boy";-0.923276688466123;-0.192770978553493
560;28;-0.170314900016735;"Boy";-0.706281893104114;-0.192770978553493
561;28;0.621847425642498;"Girl";0.30636048525193;-0.192770978553493
562;28;0.621847425642498;"Girl";-0.0552975070180856;-0.192770978553493
563;28;0.621847425642498;"Boy";-1.06793988537413;-0.192770978553493
564;28;-0.170314900016735;"Girl";0.234028886797927;-0.192770978553493
565;28;0.621847425642498;"Girl";0.668018477521945;-0.192770978553493
566;28;-0.170314900016735;"Girl";-0.199960703926092;-0.192770978553493
567;28;0.621847425642498;"Boy";-0.706281893104114;-0.192770978553493
568;28;-0.170314900016735;"Boy";-0.63395029465011;-0.192770978553493
569;28;0.621847425642498;"Girl";0.378692083705933;-0.192770978553493
570;28;1.41400975130173;"Boy";-0.489287097742104;-0.192770978553493
571;28;-0.170314900016735;"Girl";-0.199960703926092;-0.192770978553493
572;28;0.621847425642498;"Boy";-1.28493468073614;-0.192770978553493
573;28;-0.170314900016735;"Girl";-0.127629105472088;-0.192770978553493
574;28;-0.962477225675967;"Boy";-1.21260308228214;-0.192770978553493
575;28;-1.7546395513352;"Girl";-0.995608286920126;-0.192770978553493
576;28;-0.962477225675967;"Girl";-0.489287097742104;-0.192770978553493
577;29;-0.962477225675967;"Girl";0.595686879067942;1.18089395175643
578;29;-0.962477225675967;"Boy";-0.923276688466123;1.18089395175643
579;29;-0.170314900016735;"Boy";0.0893656898899207;1.18089395175643
580;29;1.41400975130173;"Boy";0.740350075975948;1.18089395175643
581;29;-0.962477225675967;"Girl";0.30636048525193;1.18089395175643
582;29;-0.962477225675967;"Girl";1.53599765896998;1.18089395175643
583;29;0.621847425642498;"Boy";0.812681674429952;1.18089395175643
584;29;-0.170314900016735;"Girl";1.46366606051598;1.18089395175643
585;29;-0.962477225675967;"Girl";0.668018477521945;1.18089395175643
586;29;-0.170314900016735;"Girl";0.668018477521945;1.18089395175643
587;29;-1.7546395513352;"Boy";0.0893656898899207;1.18089395175643
588;29;-1.7546395513352;"Boy";1.10200806824596;1.18089395175643
589;29;-0.170314900016735;"Girl";0.451023682159936;1.18089395175643
590;29;-0.170314900016735;"Girl";1.31900286360797;1.18089395175643
591;29;-0.170314900016735;"Girl";1.10200806824596;1.18089395175643
592;29;-1.7546395513352;"Girl";0.451023682159936;1.18089395175643
593;29;-2.54680187699443;"Boy";-0.272292302380095;1.18089395175643
594;30;0.621847425642498;"Boy";-1.28493468073614;-1.26117703546121
595;30;-0.170314900016735;"Boy";-1.79125586991416;-1.26117703546121
596;30;-0.170314900016735;"Girl";0.161697288343924;-1.26117703546121
597;30;1.41400975130173;"Boy";-0.778613491558117;-1.26117703546121
598;30;-0.170314900016735;"Girl";-0.272292302380095;-1.26117703546121
599;30;0.621847425642498;"Boy";0.0893656898899207;-1.26117703546121
600;30;0.621847425642498;"Boy";-1.14027148382813;-1.26117703546121
601;30;2.20617207696096;"Girl";1.02967646979196;-1.26117703546121
602;30;-0.170314900016735;"Boy";-0.85094509001212;-1.26117703546121
603;30;-0.170314900016735;"Girl";-0.127629105472088;-1.26117703546121
604;30;0.621847425642498;"Boy";-1.06793988537413;-1.26117703546121
605;30;-0.170314900016735;"Girl";-0.561618696196107;-1.26117703546121
606;30;-0.962477225675967;"Girl";-1.14027148382813;-1.26117703546121
607;30;-0.170314900016735;"Boy";-0.778613491558117;-1.26117703546121
608;30;2.20617207696096;"Girl";1.46366606051598;-1.26117703546121
609;30;0.621847425642498;"Girl";0.740350075975948;-1.26117703546121
610;30;2.20617207696096;"Girl";-0.344623900834098;-1.26117703546121
611;31;0.621847425642498;"Boy";-0.127629105472088;-1.26117703546121
612;31;0.621847425642498;"Girl";0.451023682159936;-1.26117703546121
613;31;0.621847425642498;"Girl";0.0893656898899207;-1.26117703546121
614;31;0.621847425642498;"Girl";1.60832925742399;-1.26117703546121
615;31;-0.170314900016735;"Boy";-1.14027148382813;-1.26117703546121
616;31;-0.170314900016735;"Girl";-0.778613491558117;-1.26117703546121
617;31;0.621847425642498;"Girl";0.523355280613939;-1.26117703546121
618;31;-0.170314900016735;"Girl";0.523355280613939;-1.26117703546121
619;31;-0.170314900016735;"Boy";-0.489287097742104;-1.26117703546121
620;31;0.621847425642498;"Boy";-0.344623900834098;-1.26117703546121
621;31;-0.170314900016735;"Boy";-0.63395029465011;-1.26117703546121
622;31;-1.7546395513352;"Boy";-2.58690345290819;-1.26117703546121
623;31;-0.962477225675967;"Boy";-1.57426107455215;-1.26117703546121
624;31;-0.962477225675967;"Boy";-1.35726627919014;-1.26117703546121
625;31;-0.962477225675967;"Boy";-2.36990865754618;-1.26117703546121
626;31;0.621847425642498;"Girl";0.30636048525193;-1.26117703546121
627;31;-1.7546395513352;"Boy";-3.38255103590223;-1.26117703546121
628;31;0.621847425642498;"Boy";0.234028886797927;-1.26117703546121
629;31;-0.170314900016735;"Girl";0.0170340914359172;-1.26117703546121
630;32;-0.170314900016735;"Girl";0.812681674429952;-0.345400415254596
631;32;0.621847425642498;"Boy";0.595686879067942;-0.345400415254596
632;32;0.621847425642498;"Girl";-0.127629105472088;-0.345400415254596
633;32;0.621847425642498;"Girl";0.668018477521945;-0.345400415254596
634;32;0.621847425642498;"Boy";-0.127629105472088;-0.345400415254596
635;32;-0.962477225675967;"Boy";-0.85094509001212;-0.345400415254596
636;32;-0.962477225675967;"Boy";-0.416955499288101;-0.345400415254596
637;32;-0.170314900016735;"Girl";-0.344623900834098;-0.345400415254596
638;32;-1.7546395513352;"Boy";-1.93591906682217;-0.345400415254596
639;32;-0.962477225675967;"Girl";-0.272292302380095;-0.345400415254596
640;32;0.621847425642498;"Girl";-0.0552975070180856;-0.345400415254596
641;32;0.621847425642498;"Boy";0.523355280613939;-0.345400415254596
642;32;-0.170314900016735;"Girl";0.740350075975948;-0.345400415254596
643;32;-0.962477225675967;"Boy";-0.344623900834098;-0.345400415254596
644;32;-0.170314900016735;"Girl";0.0893656898899207;-0.345400415254596
645;32;-0.170314900016735;"Boy";-0.199960703926092;-0.345400415254596
646;32;-0.170314900016735;"Boy";-0.778613491558117;-0.345400415254596
647;32;-0.170314900016735;"Boy";-1.42959787764414;-0.345400415254596
648;32;0.621847425642498;"Boy";-0.199960703926092;-0.345400415254596
649;32;0.621847425642498;"Girl";1.60832925742399;-0.345400415254596
650;32;-0.962477225675967;"Boy";-1.28493468073614;-0.345400415254596
651;32;-0.170314900016735;"Girl";-0.63395029465011;-0.345400415254596
652;32;0.621847425642498;"Girl";1.31900286360797;-0.345400415254596
653;33;1.41400975130173;"Girl";1.53599765896998;-1.71906534556452
654;33;1.41400975130173;"Girl";2.62097163578003;-1.71906534556452
655;33;1.41400975130173;"Girl";0.234028886797927;-1.71906534556452
656;33;2.20617207696096;"Girl";2.98262962805004;-1.71906534556452
657;33;0.621847425642498;"Girl";1.39133446206198;-1.71906534556452
658;33;1.41400975130173;"Girl";0.957344871337958;-1.71906534556452
659;33;2.20617207696096;"Girl";3.19962442341205;-1.71906534556452
660;33;1.41400975130173;"Girl";2.18698204505601;-1.71906534556452
661;33;2.20617207696096;"Girl";0.668018477521945;-1.71906534556452
662;33;2.20617207696096;"Girl";1.39133446206198;-1.71906534556452
663;33;2.9983344026202;"Girl";2.18698204505601;-1.71906534556452
664;33;0.621847425642498;"Girl";1.68066085587799;-1.71906534556452
665;33;1.41400975130173;"Girl";2.40397684041802;-1.71906534556452
666;33;0.621847425642498;"Girl";-0.272292302380095;-1.71906534556452
667;33;1.41400975130173;"Girl";1.68066085587799;-1.71906534556452
668;33;1.41400975130173;"Girl";0.451023682159936;-1.71906534556452
669;33;1.41400975130173;"Girl";2.11465044660201;-1.71906534556452
670;33;2.9983344026202;"Girl";2.69330323423403;-1.71906534556452
671;33;0.621847425642498;"Girl";0.812681674429952;-1.71906534556452
672;34;0.621847425642498;"Boy";0.523355280613939;-0.955918162059008
673;34;-0.170314900016735;"Boy";-0.923276688466123;-0.955918162059008
674;34;2.20617207696096;"Girl";2.47630843887202;-0.955918162059008
675;34;1.41400975130173;"Boy";-0.344623900834098;-0.955918162059008
676;34;0.621847425642498;"Boy";-0.85094509001212;-0.955918162059008
677;34;-0.170314900016735;"Boy";-0.85094509001212;-0.955918162059008
678;34;0.621847425642498;"Boy";-0.272292302380095;-0.955918162059008
679;34;1.41400975130173;"Boy";0.378692083705933;-0.955918162059008
680;34;-0.962477225675967;"Girl";-1.28493468073614;-0.955918162059008
681;34;0.621847425642498;"Boy";0.451023682159936;-0.955918162059008
682;34;0.621847425642498;"Boy";-0.706281893104114;-0.955918162059008
683;34;-0.962477225675967;"Girl";-0.561618696196107;-0.955918162059008
684;34;-0.170314900016735;"Boy";0.234028886797927;-0.955918162059008
685;34;-0.170314900016735;"Boy";-0.199960703926092;-0.955918162059008
686;34;-1.7546395513352;"Girl";-1.35726627919014;-0.955918162059008
687;34;0.621847425642498;"Boy";-0.63395029465011;-0.955918162059008
688;34;-0.170314900016735;"Boy";-0.85094509001212;-0.955918162059008
689;34;1.41400975130173;"Girl";0.740350075975948;-0.955918162059008
690;34;0.621847425642498;"Boy";-0.416955499288101;-0.955918162059008
691;34;-0.170314900016735;"Boy";-0.923276688466123;-0.955918162059008
692;34;0.621847425642498;"Girl";1.24667126515397;-0.955918162059008
693;34;-0.170314900016735;"Girl";-0.0552975070180856;-0.955918162059008
694;35;-0.962477225675967;"Girl";0.668018477521945;1.63878226185974
695;35;-0.170314900016735;"Girl";1.75299245433199;1.63878226185974
696;35;0.621847425642498;"Girl";2.042318848148;1.63878226185974
697;35;-0.962477225675967;"Girl";1.969987249694;1.63878226185974
698;35;-0.962477225675967;"Girl";2.042318848148;1.63878226185974
699;35;-0.170314900016735;"Girl";1.39133446206198;1.63878226185974
700;35;0.621847425642498;"Girl";0.30636048525193;1.63878226185974
701;35;-0.962477225675967;"Girl";1.39133446206198;1.63878226185974
702;35;-0.962477225675967;"Girl";0.812681674429952;1.63878226185974
703;35;1.41400975130173;"Girl";1.39133446206198;1.63878226185974
704;35;-0.962477225675967;"Girl";1.10200806824596;1.63878226185974
705;35;0.621847425642498;"Girl";1.24667126515397;1.63878226185974
706;35;-1.7546395513352;"Girl";1.24667126515397;1.63878226185974
707;35;0.621847425642498;"Girl";1.24667126515397;1.63878226185974
708;35;-0.962477225675967;"Girl";1.68066085587799;1.63878226185974
709;35;-0.170314900016735;"Girl";1.75299245433199;1.63878226185974
710;35;0.621847425642498;"Girl";1.46366606051598;1.63878226185974
711;35;-0.962477225675967;"Girl";1.17433966669997;1.63878226185974
712;35;-0.170314900016735;"Girl";1.60832925742399;1.63878226185974
713;35;-1.7546395513352;"Girl";1.17433966669997;1.63878226185974
714;36;0.621847425642498;"Girl";0.885013272883954;0.112487894848713
715;36;-0.962477225675967;"Boy";-0.85094509001212;0.112487894848713
716;36;-0.170314900016735;"Boy";-0.778613491558117;0.112487894848713
717;36;-0.962477225675967;"Boy";-1.35726627919014;0.112487894848713
718;36;0.621847425642498;"Boy";-0.63395029465011;0.112487894848713
719;36;-1.7546395513352;"Girl";-0.0552975070180856;0.112487894848713
720;36;-1.7546395513352;"Girl";0.161697288343924;0.112487894848713
721;36;-0.962477225675967;"Girl";0.161697288343924;0.112487894848713
722;36;0.621847425642498;"Boy";0.451023682159936;0.112487894848713
723;36;-0.962477225675967;"Girl";0.0893656898899207;0.112487894848713
724;36;-1.7546395513352;"Boy";-0.0552975070180856;0.112487894848713
725;36;-0.170314900016735;"Boy";-0.85094509001212;0.112487894848713
726;36;-1.7546395513352;"Girl";0.234028886797927;0.112487894848713
727;36;-0.962477225675967;"Girl";1.68066085587799;0.112487894848713
728;36;1.41400975130173;"Boy";-0.561618696196107;0.112487894848713
729;36;0.621847425642498;"Girl";1.17433966669997;0.112487894848713
730;36;-0.170314900016735;"Boy";-0.489287097742104;0.112487894848713
731;36;-0.962477225675967;"Boy";0.161697288343924;0.112487894848713
732;36;-0.962477225675967;"Boy";0.161697288343924;0.112487894848713
733;37;-0.170314900016735;"Boy";-0.344623900834098;0.875635078354228
734;37;-0.170314900016735;"Girl";1.31900286360797;0.875635078354228
735;37;0.621847425642498;"Girl";0.957344871337958;0.875635078354228
736;37;0.621847425642498;"Girl";1.17433966669997;0.875635078354228
737;37;-0.170314900016735;"Boy";-0.706281893104114;0.875635078354228
738;37;0.621847425642498;"Boy";-0.344623900834098;0.875635078354228
739;37;1.41400975130173;"Boy";0.161697288343924;0.875635078354228
740;37;-0.170314900016735;"Girl";1.46366606051598;0.875635078354228
741;37;0.621847425642498;"Boy";0.668018477521945;0.875635078354228
742;37;0.621847425642498;"Boy";-0.778613491558117;0.875635078354228
743;37;-0.962477225675967;"Girl";-0.127629105472088;0.875635078354228
744;37;-0.962477225675967;"Boy";-0.706281893104114;0.875635078354228
745;37;-0.962477225675967;"Boy";-0.489287097742104;0.875635078354228
746;37;-0.170314900016735;"Boy";-0.199960703926092;0.875635078354228
747;37;-0.170314900016735;"Boy";-0.416955499288101;0.875635078354228
748;37;-0.962477225675967;"Boy";-1.06793988537413;0.875635078354228
749;37;0.621847425642498;"Boy";0.451023682159936;0.875635078354228
750;37;1.41400975130173;"Girl";1.24667126515397;0.875635078354228
751;37;0.621847425642498;"Girl";1.60832925742399;0.875635078354228
752;38;-0.170314900016735;"Boy";-1.14027148382813;0.570376204952022
753;38;-0.170314900016735;"Boy";-1.14027148382813;0.570376204952022
754;38;-0.170314900016735;"Boy";-0.127629105472088;0.570376204952022
755;38;-0.170314900016735;"Girl";-0.199960703926092;0.570376204952022
756;38;-0.170314900016735;"Girl";0.523355280613939;0.570376204952022
757;38;-0.170314900016735;"Girl";0.595686879067942;0.570376204952022
758;38;-0.962477225675967;"Girl";-0.0552975070180856;0.570376204952022
759;38;0.621847425642498;"Boy";-0.561618696196107;0.570376204952022
760;38;-0.962477225675967;"Girl";-0.344623900834098;0.570376204952022
761;38;-0.962477225675967;"Boy";-1.06793988537413;0.570376204952022
762;38;-0.962477225675967;"Boy";-1.50192947609815;0.570376204952022
763;38;0.621847425642498;"Boy";-0.416955499288101;0.570376204952022
764;38;-0.962477225675967;"Boy";-0.85094509001212;0.570376204952022
765;38;-0.170314900016735;"Boy";-0.63395029465011;0.570376204952022
766;38;-0.170314900016735;"Girl";0.668018477521945;0.570376204952022
767;38;0.621847425642498;"Girl";1.02967646979196;0.570376204952022
768;38;-0.170314900016735;"Boy";-1.21260308228214;0.570376204952022
769;39;-0.962477225675967;"Girl";0.234028886797927;0.723005641653125
770;39;-0.962477225675967;"Girl";0.378692083705933;0.723005641653125
771;39;-0.962477225675967;"Boy";-1.06793988537413;0.723005641653125
772;39;0.621847425642498;"Boy";-0.272292302380095;0.723005641653125
773;39;-0.962477225675967;"Girl";0.451023682159936;0.723005641653125
774;39;-0.962477225675967;"Girl";-0.199960703926092;0.723005641653125
775;39;1.41400975130173;"Girl";0.957344871337958;0.723005641653125
776;39;-0.170314900016735;"Girl";-0.127629105472088;0.723005641653125
777;39;-0.170314900016735;"Girl";0.161697288343924;0.723005641653125
778;39;-0.170314900016735;"Girl";0.30636048525193;0.723005641653125
779;39;0.621847425642498;"Boy";-0.85094509001212;0.723005641653125
780;39;-0.170314900016735;"Boy";0.0170340914359172;0.723005641653125
781;39;-0.962477225675967;"Boy";-0.199960703926092;0.723005641653125
782;39;-1.7546395513352;"Girl";-0.344623900834098;0.723005641653125
783;39;-0.962477225675967;"Boy";0.0893656898899207;0.723005641653125
784;39;0.621847425642498;"Girl";0.668018477521945;0.723005641653125
785;40;2.20617207696096;"Girl";0.957344871337958;-1.87169478226563
786;40;2.20617207696096;"Girl";0.0170340914359172;-1.87169478226563
787;40;2.9983344026202;"Girl";1.89765565124;-1.87169478226563
788;40;2.9983344026202;"Girl";1.68066085587799;-1.87169478226563
789;40;2.20617207696096;"Girl";1.24667126515397;-1.87169478226563
790;40;3.79049672827943;"Girl";1.24667126515397;-1.87169478226563
791;40;2.9983344026202;"Girl";2.25931364351001;-1.87169478226563
792;40;3.79049672827943;"Girl";1.82532405278599;-1.87169478226563
793;40;2.9983344026202;"Girl";1.75299245433199;-1.87169478226563
794;40;2.20617207696096;"Girl";1.02967646979196;-1.87169478226563
795;40;1.41400975130173;"Girl";-0.561618696196107;-1.87169478226563
796;40;3.79049672827943;"Girl";1.89765565124;-1.87169478226563
797;40;2.20617207696096;"Girl";1.75299245433199;-1.87169478226563
798;40;2.9983344026202;"Girl";1.02967646979196;-1.87169478226563
799;40;3.79049672827943;"Girl";2.54864003732603;-1.87169478226563
800;40;2.9983344026202;"Girl";0.234028886797927;-1.87169478226563
801;40;2.20617207696096;"Girl";-0.416955499288101;-1.87169478226563
802;40;0.621847425642498;"Girl";-0.923276688466123;-1.87169478226563
803;40;2.20617207696096;"Girl";1.31900286360797;-1.87169478226563
