trait,alpha,year_loc,nRecords,eigen,tensorEVD,eigen.SE,tensorEVD.SE
yield,0.98,2020-NYH1,38,0.1502935757086,0.141227343594392,0.164773568631211,0.164996198392339
yield,0.98,2020-NYH2,473,0.1400953447374,0.138227274416419,0.0456231516074505,0.0456352477798774
yield,0.98,2020-NYH3,475,0.222336801179251,0.221277184942178,0.0448291647282823,0.0448402474995684
yield,0.98,2020-OHH1,487,0.344448926180956,0.344325604983025,0.0426289417502712,0.0426309958809333
yield,0.98,2020-WIH1,487,0.235017930302138,0.23759536982208,0.0441358393406318,0.0441073769512985
yield,0.98,2020-WIH2,1510,0.256614623459862,0.255858597696103,0.0248889967356194,0.0248941576186948
yield,0.98,2021-IAH4,1437,0.530719891764433,0.530322351546651,0.0223737090061921,0.0223802769605135
yield,0.98,2021-ILH1,528,0.434182489876849,0.431735308150712,0.0392778337406006,0.0393290840362841
yield,0.98,2021-INH1,575,0.478892539167681,0.47718511597885,0.0366736928678872,0.0367125137395341
yield,0.98,2021-MIH1,867,0.395858179792277,0.395988685153365,0.0312235330970947,0.0312216199220268
yield,0.98,2021-MNH1,535,0.459665956068476,0.46535985271949,0.0384675299551112,0.0383388713602776
yield,0.98,2021-NEH1,529,0.413582256955005,0.413364866932811,0.0396605548913808,0.039664855148337
yield,0.98,2021-NEH2,535,0.36190676292251,0.359027668575806,0.0403786834459849,0.0404268763627886
yield,0.98,2021-NYH1,43,0.324186988343667,0.341212185765579,0.14773928887663,0.146801196602842
yield,0.98,2021-NYH2,489,0.20392595977627,0.204328546029974,0.044362104435165,0.0443583004619339
yield,0.98,2021-NYH3,464,0.169371968376019,0.167678198164941,0.0458520379698905,0.0458655106693623
yield,0.98,2021-WIH1,492,0.448771184931908,0.447484465177633,0.0403708427713745,0.0403999811432742
yield,0.98,2021-WIH2,1535,0.504404577177339,0.503769784578773,0.0220533661954271,0.022062829161811
anthesis,0.9,2014-IAH1,1557,0.841641526577782,0.84210090998531,0.0136948729050009,0.0136767001483021
anthesis,0.9,2014-ILH1,462,0.805899558701635,0.806439255951912,0.027604579853339,0.0275702946026637
anthesis,0.9,2014-INH1,477,0.112456933554449,0.134299055701524,0.0455920916063655,0.0454674843594195
anthesis,0.9,2014-MNH1,443,0.885305358723764,0.887934410971,0.0221433395654047,0.0219033375216798
anthesis,0.9,2014-MOH2,495,0.835255030514707,0.837312114786055,0.0247645723691021,0.0246232637255087
anthesis,0.9,2014-NEH1,448,0.673377541199026,0.67766175737308,0.0350068118614255,0.0348209559665738
anthesis,0.9,2014-NEH2,458,0.597141155314439,0.596938743860528,0.03756346794677,0.0375705224619815
anthesis,0.9,2014-NYH2,479,0.92778161900215,0.929445321005502,0.0170841588965577,0.0168935125342923
anthesis,0.9,2014-WIH1,487,0.898648113311163,0.899904874911034,0.0199189889427039,0.0198016565021616
anthesis,0.9,2015-ILH1,477,0.874096902984962,0.875339727998999,0.0222878113582572,0.022184886300867
anthesis,0.9,2015-INH1,487,0.755787502516503,0.761471555323401,0.02973370648125,0.0294331698162058
anthesis,0.9,2015-KSH1,476,-0.0128493854310958,-0.011970488419757,0.0459277292598528,0.0459282302761784
anthesis,0.9,2015-MNH1,486,0.725384181574477,0.72788859186738,0.0312883744259434,0.0311679732658157
anthesis,0.9,2015-MOH1,487,0.761584456056914,0.766993208353041,0.0294271463245974,0.0291360625498342
anthesis,0.9,2015-MOH2,484,0.837845608903794,0.839219696452154,0.024865394291652,0.0247690704049971
anthesis,0.9,2015-NEH2,466,0.524172642534485,0.523049353386347,0.0395350957361592,0.0395671454052705
anthesis,0.9,2015-NEH3,267,0.424996519890249,0.423618898146417,0.0556056858122076,0.0556453401779661
anthesis,0.9,2015-NYH2,457,0.843849933973953,0.845949288550001,0.0251552231236445,0.0249997714803511
anthesis,0.9,2015-NYH3,483,0.844992953998119,0.842973623932999,0.0243837522884036,0.0245286318908989
anthesis,0.9,2015-OHH1,490,0.816121589183268,0.815667141018468,0.0261594085380266,0.0261884373756393
anthesis,0.9,2015-SDH1,454,0.796974119132567,0.797538606038445,0.028410403080035,0.0283753356332048
anthesis,0.9,2016-IAH2,785,0.864196087937369,0.865940691366325,0.0179812986997445,0.0178737847888157
anthesis,0.9,2016-IAH3,771,0.581752292344577,0.584567585377918,0.0293307285785584,0.0292578496491606
anthesis,0.9,2016-IAH4,811,0.826782338382951,0.825225531981987,0.019777219197393,0.0198574282155017
anthesis,0.9,2016-ILH1,334,0.0648180359107848,0.0683510292447941,0.0547667183645661,0.0547537790080849
anthesis,0.9,2016-INH1,472,0.710314468367546,0.711657898967569,0.0324677698133818,0.0324051163164572
anthesis,0.9,2016-MIH1,473,0.837902601405123,0.837927220453896,0.0251500478258876,0.0251483063137654
anthesis,0.9,2016-MNH1,417,0.249691137399606,0.245631034563083,0.0475332308845413,0.0475841776593522
anthesis,0.9,2016-NEH1,235,0.497119436182217,0.500850510307943,0.0568437458546599,0.0567030048300488
anthesis,0.9,2016-NEH4,219,0.661533369326649,0.656143477501337,0.0509075968395532,0.051228040678543
anthesis,0.9,2016-NYH1,388,0.887744118329713,0.890311668830073,0.0234305489206463,0.0231767891498791
anthesis,0.9,2016-NYH2,339,0.919476741436838,0.919932134752146,0.0214159402872678,0.0213578294006507
anthesis,0.9,2016-NYH2L,97,0.956877649000471,0.956343774324571,0.0298037731350863,0.0299836069791538
anthesis,0.9,2016-WIH1,645,0.843302409877092,0.845815243181985,0.0211945386571349,0.0210382372169333
anthesis,0.9,2016-WIH2,830,0.868973244291045,0.871315779408741,0.0171975415578978,0.0170537942763189
anthesis,0.9,2017-COH1,860,0.919166096405508,0.919174263329415,0.0134465048715956,0.0134458541904207
anthesis,0.9,2017-IAH4,685,0.897997329627865,0.896082562845934,0.0168361667100723,0.0169848800456796
anthesis,0.9,2017-ILH1,350,0.762127835643474,0.761246070054034,0.0347057069960541,0.0347612720834556
anthesis,0.9,2017-INH1,327,0.70543401611694,0.709336196203375,0.0393157963519118,0.0390991701960236
anthesis,0.9,2017-MIH1,373,0.681377186021591,0.685700237976841,0.038000040089683,0.0377898567245605
anthesis,0.9,2017-MNH1,431,0.810108988617937,0.810782898844159,0.0283058317053652,0.0282608186657668
anthesis,0.9,2017-NYH1,410,0.807486735697448,0.808647466332381,0.0292036951929586,0.0291248695694387
anthesis,0.9,2017-NYH2,396,0.862650329669186,0.863409764007806,0.0254818741551917,0.0254165090547046
anthesis,0.9,2017-NYH3,259,0.764477255697361,0.766127524627289,0.0402122058594575,0.04008981240164
anthesis,0.9,2017-WIH1,572,0.826902841030426,0.827509096603905,0.0235540323770839,0.0235166493853166
anthesis,0.9,2017-WIH2,574,0.896065132091269,0.897848594271931,0.018561336566175,0.0184100488372157
anthesis,0.9,2018-IAH2,730,0.668996143170764,0.666384029604545,0.0275472660841765,0.0276340967591184
anthesis,0.9,2018-IAH4,1357,0.895143637039324,0.894391001078985,0.0121101302191484,0.0121511008776142
anthesis,0.9,2018-ILH1,489,0.720355545787691,0.725327860668803,0.0314302424253727,0.0311945440438868
anthesis,0.9,2018-INH1,488,0.566266654691217,0.567016961480344,0.0373874738542647,0.0373640681851542
anthesis,0.9,2018-MIH1,476,0.70655599878567,0.705840008219024,0.0325037687065139,0.0325365708813972
anthesis,0.9,2018-MNH1,1763,0.905603927219911,0.905221630007472,0.0101067984440798,0.0101262277616418
anthesis,0.9,2018-MOH1,1279,0.912736945651831,0.912439002479853,0.0114326624110889,0.0114512711352759
anthesis,0.9,2018-NYH1,476,0.807528836507864,0.806693205668468,0.0270917015260872,0.0271441717302357
anthesis,0.9,2018-NYH2,675,0.807465044517497,0.808907061070257,0.0227395683146305,0.0226632878456385
anthesis,0.9,2018-NYH3,683,0.497852679539056,0.501739772056554,0.0332335373104802,0.0331475852799608
anthesis,0.9,2018-OHH1,479,0.728382490305674,0.725823383224608,0.0313718132450316,0.0314959122290032
anthesis,0.9,2018-WIH1,765,0.604861686477015,0.611507003811506,0.0288291014555918,0.0286447757420537
anthesis,0.9,2018-WIH2,1529,0.786447260647801,0.786659108849077,0.0158062248110169,0.0157993195426986
anthesis,0.9,2019-IAH4,1516,0.096992409566176,0.0994255231424739,0.0255790596180203,0.0255728886192027
anthesis,0.9,2019-ILH1,473,0.589807815650121,0.582807465509851,0.0372096470779368,0.0374431049822707
anthesis,0.9,2019-INH1,463,0.627794171799247,0.62965525828178,0.0362527425203837,0.036182660715898
anthesis,0.9,2019-MIH1,480,0.372586924952568,0.371488264930356,0.0424456083981549,0.0424657496501034
anthesis,0.9,2019-MNH1,1517,0.758115656257593,0.760165679547047,0.0167541069638616,0.0166926821309598
anthesis,0.9,2019-MOH1,661,0.457438123731126,0.456420432554271,0.0346399289582951,0.0346602935144131
anthesis,0.9,2019-NEH1,340,0.29206236845232,0.29727044326311,0.0520212625206527,0.0519339100824892
anthesis,0.9,2019-NEH2,170,0.435315515452387,0.429618289481895,0.0694579524230317,0.0696687795309011
anthesis,0.9,2019-NEH2L,174,0.0393910525047491,0.0175763433133638,0.0761901059079901,0.0762375064928953
anthesis,0.9,2019-NYH1,479,0.776834886487459,0.777059156304854,0.0288321812085233,0.0288195087228202
anthesis,0.9,2019-NYH2,769,0.0192076020873686,0.0199679923656977,0.0361012459384404,0.0361007080306475
anthesis,0.9,2019-NYH3,757,0.620976070755336,0.631552731875091,0.0285264770597901,0.0282172542879554
anthesis,0.9,2019-OHH1,477,0.358014762303855,0.347509244364996,0.0428418248658583,0.0430235510800616
anthesis,0.9,2019-WIH1,754,0.501498203537403,0.495123467137784,0.0315490910920592,0.0316827011723497
anthesis,0.9,2019-WIH2,1472,0.545383417193973,0.547222529375449,0.0218616075155316,0.0218303212858825
anthesis,0.9,2020-INH1,576,0.779712497301454,0.78319203530296,0.0261344827263273,0.0259525913202027
anthesis,0.9,2020-MIH1,883,0.852202696393985,0.85178206627571,0.0176274526717408,0.0176505141221254
anthesis,0.9,2020-MNH1,483,0.749425318881521,0.758640649003329,0.0301886546208283,0.0297062669938621
anthesis,0.9,2020-NEH1,536,0.794369631232336,0.793153068158148,0.0262862693603243,0.0263549741757408
anthesis,0.9,2020-NEH2,528,0.715176036347635,0.719926597297272,0.0304754229044567,0.0302620272575019
anthesis,0.9,2020-NYH1,38,0.828225422521239,0.828650837480775,0.0933991805652721,0.0932943057602615
anthesis,0.9,2020-NYH2,473,0.766560331764419,0.766750150029343,0.0295897374820625,0.0295792938217529
anthesis,0.9,2020-NYH3,475,0.741070494915676,0.743890215067272,0.030872256802768,0.0307285512925596
anthesis,0.9,2020-OHH1,487,0.826536439211737,0.829616139849103,0.0255592102008877,0.0253526492851745
anthesis,0.9,2020-WIH1,487,0.708636242576781,0.712770515838446,0.0320384651455046,0.0318488113925195
anthesis,0.9,2020-WIH2,1510,0.816658000250591,0.817450084936819,0.0148616455472854,0.0148327402988256
anthesis,0.9,2021-IAH4,1437,0.816262053280228,0.818844964887086,0.0152497503349586,0.0151529466891824
anthesis,0.9,2021-ILH1,528,0.89359858269613,0.892757212309982,0.0195715307422783,0.0196443937313731
anthesis,0.9,2021-INH1,575,0.861318945330554,0.861850238993253,0.0212247046618723,0.0211870323846743
anthesis,0.9,2021-MIH1,867,0.526280282067147,0.529874267918376,0.0289114467141776,0.0288354562613654
anthesis,0.9,2021-MNH1,535,0.779142121269858,0.785253272425275,0.0271517711584617,0.0268194329780368
anthesis,0.9,2021-NEH1,529,0.694613436395201,0.696118009930729,0.0313368239466764,0.0312734076659389
anthesis,0.9,2021-NEH2,535,0.682515223235958,0.682424081240439,0.0316575535106532,0.0316612396524299
anthesis,0.9,2021-NYH1,43,0.923278037150311,0.91785890383186,0.0599913949349462,0.0619864329484493
anthesis,0.9,2021-NYH2,489,0.919424043090082,0.921137192968131,0.017820657382485,0.0176380603804726
anthesis,0.9,2021-NYH3,464,0.836457792380923,0.837985170044854,0.0254967259406179,0.0253879362046074
anthesis,0.9,2021-WIH1,492,0.717763293627811,0.72307008920103,0.0314550490519134,0.0312060187190141
anthesis,0.9,2021-WIH2,1535,0.910816211578487,0.912750165672993,0.010543415932281,0.0104337482144698
anthesis,0.95,2014-IAH1,1557,0.84391880869179,0.843067737844193,0.0136044499135743,0.0136383417678862
anthesis,0.95,2014-ILH1,462,0.809888223719438,0.805578229353426,0.02734963099189,0.0276249617899322
anthesis,0.95,2014-INH1,477,0.130688866165542,0.129704555267196,0.0454896268166332,0.0454955574081676
anthesis,0.95,2014-MNH1,443,0.889467155267126,0.888959809732895,0.0217618620246015,0.0218088197370058
anthesis,0.95,2014-MOH2,495,0.837696695825454,0.83891089102564,0.0245967166546447,0.0245126335320091
anthesis,0.95,2014-NEH1,448,0.683096195660419,0.68064068969014,0.0345820525354643,0.0346904392153724
anthesis,0.95,2014-NEH2,458,0.603685397614699,0.600893491325603,0.037333370752256,0.0374320147500927
anthesis,0.95,2014-NYH2,479,0.930728288352776,0.930437031046006,0.0167447762911198,0.0167786758983563
anthesis,0.95,2014-WIH1,487,0.90085661902995,0.900527100611208,0.0197122261475099,0.019743245801355
anthesis,0.95,2015-ILH1,477,0.874672716345978,0.875392327240605,0.0222402025397795,0.0221805165052232
anthesis,0.95,2015-INH1,487,0.763242829997321,0.763736140818861,0.0293384228719571,0.0293119414533948
anthesis,0.95,2015-KSH1,476,-0.0167452386636965,-0.0165869195714028,0.0459250810973905,0.0459252023072321
anthesis,0.95,2015-MNH1,486,0.729847461119363,0.728987154582506,0.0310731835269451,0.0311148807259532
anthesis,0.95,2015-MOH1,487,0.769533037055275,0.769109584139291,0.028997650273825,0.0290208047514685
anthesis,0.95,2015-MOH2,484,0.839609745006305,0.838664526693152,0.0247416307191762,0.0248080519850229
anthesis,0.95,2015-NEH2,466,0.523892944170202,0.52282949375359,0.0395430849443396,0.0395734073584754
anthesis,0.95,2015-NEH3,267,0.425383618152092,0.425836090951907,0.0555945150480314,0.0555814419837386
anthesis,0.95,2015-NYH2,457,0.846983706115184,0.847399848963318,0.0249226760939144,0.024891566866074
anthesis,0.95,2015-NYH3,483,0.843687950888178,0.844155346173079,0.0244775191324963,0.0244439939235454
anthesis,0.95,2015-OHH1,490,0.814834449835026,0.815382473572368,0.0262415021124736,0.0262065965052963
anthesis,0.95,2015-SDH1,454,0.799775434135156,0.801034559358314,0.0282357041498191,0.0281566271421367
anthesis,0.95,2016-IAH2,785,0.867775915129153,0.867445593120176,0.0177597476021956,0.0177803449886004
anthesis,0.95,2016-IAH3,771,0.588588258949664,0.588103959693827,0.0291528383909776,0.0291655454446252
anthesis,0.95,2016-IAH4,811,0.828119680385236,0.827597600277089,0.0197079352844254,0.0197350250535321
anthesis,0.95,2016-ILH1,334,0.065524988201972,0.064867657133682,0.0547641843847666,0.0547665414044339
anthesis,0.95,2016-INH1,472,0.717541985748177,0.714980733644847,0.0321278529220351,0.0322491151294299
anthesis,0.95,2016-MIH1,473,0.840756749440487,0.841481736889765,0.024946996392831,0.0248950445056094
anthesis,0.95,2016-MNH1,417,0.246682278379161,0.247413513771283,0.0475710718397719,0.0475619204067619
anthesis,0.95,2016-NEH1,235,0.496701718487749,0.503465835412455,0.0568594156255991,0.0566035134630563
anthesis,0.95,2016-NEH4,219,0.663108078799744,0.662159463121955,0.0508130972915626,0.0508700723855109
anthesis,0.95,2016-NYH1,388,0.890657222278054,0.890291266964372,0.0231423681398213,0.0231788193898701
anthesis,0.95,2016-NYH2,339,0.920911112296096,0.920231001210268,0.0212322694925171,0.0213195904957546
anthesis,0.95,2016-NYH2L,97,0.954539021530924,0.956375566958724,0.0305829770976541,0.0299729307567904
anthesis,0.95,2016-WIH1,645,0.848031735421473,0.846952045961213,0.0208990082777964,0.0209669899722096
anthesis,0.95,2016-WIH2,830,0.874456734538215,0.873689981228716,0.0168585125009558,0.0169064567854808
anthesis,0.95,2017-COH1,860,0.919734036757036,0.920661545380875,0.013401166391092,0.0133267314158231
anthesis,0.95,2017-IAH4,685,0.898468374204614,0.897600223799786,0.0167993315663107,0.0168671424734303
anthesis,0.95,2017-ILH1,350,0.767352571258613,0.766781315557539,0.0343732901929127,0.0344099029330459
anthesis,0.95,2017-INH1,327,0.709283950235582,0.709677678732456,0.0391020864262612,0.039080098901887
anthesis,0.95,2017-MIH1,373,0.68562618894299,0.6851397529845,0.0377934779893618,0.0378172481249251
anthesis,0.95,2017-MNH1,431,0.80934472282711,0.811104165210672,0.0283567482967838,0.0282393216065289
anthesis,0.95,2017-NYH1,410,0.809580215297284,0.809907561299072,0.0290612889795843,0.0290389251167759
anthesis,0.95,2017-NYH2,396,0.866098105361309,0.864577526187385,0.0251832911273316,0.0253155567634389
anthesis,0.95,2017-NYH3,259,0.766335416454444,0.767521104542457,0.0400743486800561,0.0399859583370464
anthesis,0.95,2017-WIH1,572,0.826387397654224,0.827060527970185,0.0235857475919392,0.0235443174160009
anthesis,0.95,2017-WIH2,574,0.899048607536221,0.898803372367614,0.0183073794441056,0.0183284189237864
anthesis,0.95,2018-IAH2,730,0.674361784775216,0.669302013057921,0.0273669655085595,0.0275370583301642
anthesis,0.95,2018-IAH4,1357,0.896250495431693,0.896161447035481,0.0120495609216584,0.0120544478431165
anthesis,0.95,2018-ILH1,489,0.718464685085386,0.725102295145363,0.0315189879958357,0.0312053101090817
anthesis,0.95,2018-INH1,488,0.567418722031528,0.568867669328078,0.0373515165675134,0.0373061401954476
anthesis,0.95,2018-MIH1,476,0.700170816237868,0.702216035470747,0.0327939748276641,0.0327015864183674
anthesis,0.95,2018-MNH1,1763,0.906082259808092,0.90623089926024,0.010082424040765,0.01007483518143
anthesis,0.95,2018-MOH1,1279,0.913578299678733,0.914187783217185,0.0113799164461412,0.0113415231097874
anthesis,0.95,2018-NYH1,476,0.800356466069734,0.804427892923609,0.0275370685043837,0.0272856341966938
anthesis,0.95,2018-NYH2,675,0.805854068588049,0.807312078763894,0.0228243248978633,0.0227476369944002
anthesis,0.95,2018-NYH3,683,0.502554262684068,0.500868227104593,0.0331294620037064,0.0331669345780641
anthesis,0.95,2018-OHH1,479,0.733506967769586,0.734616726883443,0.0311204978131335,0.0310655715716192
anthesis,0.95,2018-WIH1,765,0.607110237803125,0.610517510762739,0.0287670892660736,0.028672424979354
anthesis,0.95,2018-WIH2,1529,0.788180017883316,0.787839005546256,0.0157496012861967,0.0157607709210597
anthesis,0.95,2019-IAH4,1516,0.0961573853522798,0.0956326827528723,0.025581141879184,0.0255824410088623
anthesis,0.95,2019-ILH1,473,0.58025121391954,0.581069270051844,0.0375273015618724,0.0375004176452728
anthesis,0.95,2019-INH1,463,0.620086712092492,0.622164761627184,0.036539357720958,0.0364626516608091
anthesis,0.95,2019-MIH1,480,0.376360624438408,0.375737743987024,0.0423759000440655,0.0423874623185509
anthesis,0.95,2019-MNH1,1517,0.755454580149549,0.75730154103893,0.0168332606735889,0.0167783920434706
anthesis,0.95,2019-MOH1,661,0.456423268754931,0.457571121206728,0.0346602368401234,0.0346372633692984
anthesis,0.95,2019-NEH1,340,0.297803625913446,0.298057396901169,0.051924871775041,0.0519205637042051
anthesis,0.95,2019-NEH2,170,0.434666364821152,0.437370556564521,0.0694821470429449,0.069381064567635
anthesis,0.95,2019-NEH2L,174,0.0146913060319042,0.00333615259278586,0.0762410561101126,0.0762488608411238
anthesis,0.95,2019-NYH1,479,0.780038676792865,0.778663853636016,0.0286502681891596,0.0287285642644652
anthesis,0.95,2019-NYH2,769,0.0201836979869065,0.0236523765354999,0.0361005516348217,0.0360978058087148
anthesis,0.95,2019-NYH3,757,0.629389429112142,0.628074215796949,0.0282812025775831,0.0283199033618625
anthesis,0.95,2019-OHH1,477,0.358575997202226,0.361181982127925,0.0428319421934619,0.0427858209613798
anthesis,0.95,2019-WIH1,754,0.497202374324585,0.497559479710737,0.0316393783848931,0.0316319123332595
anthesis,0.95,2019-WIH2,1472,0.540572594849723,0.544496138749448,0.0219427404153864,0.0218766479245081
anthesis,0.95,2020-INH1,576,0.788547226037218,0.786480858258283,0.0256685273575558,0.0257787375446514
anthesis,0.95,2020-MIH1,883,0.850818187082487,0.853011429176442,0.0177032036491546,0.0175829960455222
anthesis,0.95,2020-MNH1,483,0.754779104430357,0.755011007135191,0.0299100697662275,0.0298978989904482
anthesis,0.95,2020-NEH1,536,0.794962646903103,0.794643834995841,0.026252675627106,0.0262707444517805
anthesis,0.95,2020-NEH2,528,0.717676098246985,0.721444257999125,0.0303634829831624,0.0301932364256581
anthesis,0.95,2020-NYH1,38,0.831361126779045,0.832311626150021,0.0926220931288768,0.0923846663827552
anthesis,0.95,2020-NYH2,473,0.765652224492428,0.767412539864149,0.0296396142478213,0.0295428004190766
anthesis,0.95,2020-NYH3,475,0.74454503301478,0.742703852254786,0.0306950042354934,0.0307891618944145
anthesis,0.95,2020-OHH1,487,0.828105933629561,0.829963083445102,0.025454246913897,0.0253292252097937
anthesis,0.95,2020-WIH1,487,0.710624466063985,0.712629323942645,0.0319475365112344,0.0318553252327556
anthesis,0.95,2020-WIH2,1510,0.817853275302354,0.818147332517516,0.0148179943855733,0.0148072259560519
anthesis,0.95,2021-IAH4,1437,0.8210752163944,0.82220077892894,0.0150686116995739,0.0150257822357761
anthesis,0.95,2021-ILH1,528,0.898057030596749,0.89578782079229,0.0191796375802712,0.0193803328301849
anthesis,0.95,2021-INH1,575,0.863464093280043,0.863174158083265,0.0210720429501833,0.0210927633230576
anthesis,0.95,2021-MIH1,867,0.530247216551337,0.530528948027102,0.0288275295796263,0.0288215364904582
anthesis,0.95,2021-MNH1,535,0.781585334915957,0.783591431724347,0.0270197052769616,0.0269104716823992
anthesis,0.95,2021-NEH1,529,0.706314316284504,0.70173837761938,0.0308365368508772,0.0310341444260719
anthesis,0.95,2021-NEH2,535,0.683624358417525,0.685150708966969,0.0316126217632039,0.0315505641401995
anthesis,0.95,2021-NYH1,43,0.922208957631851,0.921374367651901,0.0603911313274892,0.0607010416260648
anthesis,0.95,2021-NYH2,489,0.921138158851227,0.920885503676756,0.0176379568017382,0.0176650264762493
anthesis,0.95,2021-NYH3,464,0.836122722181529,0.838280072303403,0.0255205033203188,0.0253668546894893
anthesis,0.95,2021-WIH1,492,0.719871172897142,0.72236829987036,0.0313565894657219,0.031239170836889
anthesis,0.95,2021-WIH2,1535,0.912386777173378,0.912849536755075,0.0104544602740227,0.0104280757583654
anthesis,0.98,2014-IAH1,1557,0.843558651993441,0.84362144535612,0.0136188067583835,0.0136163051712954
anthesis,0.98,2014-ILH1,462,0.808226151633526,0.807628388468832,0.0274563086840854,0.0274945206453955
anthesis,0.98,2014-INH1,477,0.132935760812834,0.130236755168093,0.0454759180572731,0.0454923565032352
anthesis,0.98,2014-MNH1,443,0.889640750194447,0.889798810672372,0.0217457653809497,0.0217310960685422
anthesis,0.98,2014-MOH2,495,0.838587166401733,0.838464904024987,0.0245350915782925,0.0245435657993453
anthesis,0.98,2014-NEH1,448,0.680011101597576,0.680659340757411,0.0347181121784838,0.0346896186975364
anthesis,0.98,2014-NEH2,458,0.602907832149603,0.601981808472178,0.0373609159326431,0.0373936475005579
anthesis,0.98,2014-NYH2,479,0.930177843900144,0.930418316814036,0.0168087764535173,0.0167808513548876
anthesis,0.98,2014-WIH1,487,0.900470713855774,0.900914130070294,0.0197485478254104,0.0197068061004254
anthesis,0.98,2015-ILH1,477,0.875397177236359,0.876258207326815,0.022180113524773,0.0221084196436988
anthesis,0.98,2015-INH1,487,0.765566209089339,0.765380484951367,0.0292133418009041,0.0292233741094601
anthesis,0.98,2015-KSH1,476,-0.013860968755006,-0.0187709140239436,0.0459271086753427,0.0459234285827937
anthesis,0.98,2015-MNH1,486,0.730409007384159,0.73014412253673,0.0310459098173755,0.0310587805927937
anthesis,0.98,2015-MOH1,487,0.772791470804725,0.77105719124495,0.0288184270463485,0.0289140499443511
anthesis,0.98,2015-MOH2,484,0.841183546545432,0.840504902272819,0.0246304740328202,0.0246784932177948
anthesis,0.98,2015-NEH2,466,0.524030950765957,0.523323008693381,0.0395391437059346,0.0395593462019109
anthesis,0.98,2015-NEH3,267,0.42742745161715,0.427282218535164,0.0555353286708685,0.0555395458540509
anthesis,0.98,2015-NYH2,457,0.847648853955597,0.848036630309798,0.0248729262932749,0.0248438584912134
anthesis,0.98,2015-NYH3,483,0.84382354699394,0.844408994583697,0.024467799771371,0.0244257732506081
anthesis,0.98,2015-OHH1,490,0.815389725629801,0.816643327220243,0.0262061341264835,0.0261260216721809
anthesis,0.98,2015-SDH1,454,0.802579069732752,0.801934689587758,0.0280591519950088,0.0280998832247986
anthesis,0.98,2016-IAH2,785,0.867913821533621,0.867382836854667,0.0177511389878267,0.0177842546031013
anthesis,0.98,2016-IAH3,771,0.591307891990424,0.590046838044609,0.0290811826528107,0.0291144713728521
anthesis,0.98,2016-IAH4,811,0.827663092471633,0.827197159607376,0.019731629761718,0.0197557664482384
anthesis,0.98,2016-ILH1,334,0.0642102640808119,0.0645818489017605,0.054768874778821,0.0547675587949905
anthesis,0.98,2016-INH1,472,0.718535279834494,0.717034908420956,0.0320805850888826,0.032151931218452
anthesis,0.98,2016-MIH1,473,0.842216931267232,0.840397375227876,0.0248422043754376,0.0249726921646275
anthesis,0.98,2016-MNH1,417,0.248986482416796,0.247540360930398,0.0475421368354054,0.0475603299741927
anthesis,0.98,2016-NEH1,235,0.502194886423099,0.50265926452342,0.0566519490458078,0.0566342706946881
anthesis,0.98,2016-NEH4,219,0.661053234401376,0.662626615158022,0.0509363306051618,0.0508420327977318
anthesis,0.98,2016-NYH1,388,0.891669051070049,0.890600510801605,0.0230412056753477,0.0231480216681697
anthesis,0.98,2016-NYH2,339,0.921790271551152,0.921134132617089,0.0211187609278236,0.0212035430195262
anthesis,0.98,2016-NYH2L,97,0.956385740467312,0.956589219548691,0.0299695135325344,0.0299010763832353
anthesis,0.98,2016-WIH1,645,0.84846544792785,0.84792658636633,0.0208716131595698,0.0209056424230763
anthesis,0.98,2016-WIH2,830,0.875959735274281,0.874462414013592,0.0167640107304543,0.0168581567034068
anthesis,0.98,2017-COH1,860,0.920579316585879,0.920425234735763,0.0133333503150071,0.0133457425032202
anthesis,0.98,2017-IAH4,685,0.898075360983657,0.897766458709301,0.016830071653168,0.0168541841135248
anthesis,0.98,2017-ILH1,350,0.769780097986906,0.767497394202104,0.0342169632908661,0.0343639977123287
anthesis,0.98,2017-INH1,327,0.712185637584701,0.71063151432528,0.0389394645618465,0.0390267305178922
anthesis,0.98,2017-MIH1,373,0.68458402941875,0.684998218129059,0.0378443651662662,0.0378241583819735
anthesis,0.98,2017-MNH1,431,0.810508024925428,0.81085667677574,0.0282791917179853,0.0282558841254601
anthesis,0.98,2017-NYH1,410,0.809957703851067,0.81020141345502,0.0290354971210995,0.0290188271220248
anthesis,0.98,2017-NYH2,396,0.865771215320408,0.86542616751062,0.0252118034319428,0.0252418529143151
anthesis,0.98,2017-NYH3,259,0.766135320133802,0.766905125898471,0.0400892327279273,0.0400319195537047
anthesis,0.98,2017-WIH1,572,0.826419152616946,0.826714435079391,0.0235837955142073,0.0235656322323667
anthesis,0.98,2017-WIH2,574,0.899412963283948,0.898929650251373,0.0182760648947289,0.0183175888904733
anthesis,0.98,2018-IAH2,730,0.672223363937387,0.672258668272174,0.0274391371692765,0.0274379490484399
anthesis,0.98,2018-IAH4,1357,0.896468409894353,0.896398593629713,0.0120375914908868,0.0120414279148198
anthesis,0.98,2018-ILH1,489,0.725848910499744,0.729314986549272,0.0311696477146883,0.0310030683516472
anthesis,0.98,2018-INH1,488,0.569470113262126,0.570779405252205,0.0372872232362398,0.0372460087220099
anthesis,0.98,2018-MIH1,476,0.700465461521548,0.698711724851528,0.0327806975085403,0.0328595632623954
anthesis,0.98,2018-MNH1,1763,0.90681539232107,0.90646216407898,0.0100449258932451,0.010063013985822
