Model:	LI-7810
SN:	TG10-01087
Software Version:	2.1.41
Timestamp:	2022-10-27 07:25:29
Timezone:	EST
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1666885075	307532072	5041	0	""	2022-10-27	10:37:55	14777.544	464.84851	2078.634	39.6361	55.0003	31.2638	37.8524	0.00285995	10.9553	54.4998	97	0.45345	14.6675	129
DATA	1666885076	307532072	5045	0	""	2022-10-27	10:37:56	14805.622	465.28625	2078.4739	39.6369	55.0003	31.2609	37.8524	0.00286582	10.955	54.4998	-116.25	0.45345	14.6675	106
DATA	1666885077	307532072	5049	0	""	2022-10-27	10:37:57	14833.797	465.83466	2078.7168	39.6365	55.0003	31.2609	37.8524	0.00286531	10.9551	54.4998	-6.75	0.45345	14.6671	 71
DATA	1666885078	307532072	5053	0	""	2022-10-27	10:37:58	14860.408	465.82144	2078.4822	39.6374	55.0003	31.2613	37.8524	0.00286441	10.9545	54.4998	62	0.45345	14.6664	150
DATA	1666885079	307532072	5057	0	""	2022-10-27	10:37:59	14883.89	466.51047	2078.488	39.6369	55.0003	31.2605	37.8524	0.00286544	10.9554	54.4998	17.75	0.45345	14.6652	233
DATA	1666885080	307532072	5061	0	""	2022-10-27	10:38:00	14904.288	466.6478	2078.9895	39.6374	55.0003	31.2621	37.8524	0.00287464	10.9546	54.4998	-85.75	0.45345	14.6644	 61
DATA	1666885081	307532072	5065	0	""	2022-10-27	10:38:01	14926.9	465.23215	2078.4221	39.6374	55.0003	31.2609	37.8524	0.00286641	10.9546	54.4998	13.25	0.45345	14.6644	178
DATA	1666885082	307532072	5069	0	""	2022-10-27	10:38:02	14950.799	466.92661	2078.5859	39.6386	55.0003	31.2617	37.8524	0.00287998	10.9548	54.4998	60.25	0.45345	14.664	 37
DATA	1666885083	307193040	5073	0	""	2022-10-27	10:38:03	14973.667	466.55029	2078.8857	39.639	55.0003	31.263	37.8524	0.00287938	10.9547	54.4998	11.75	0.45345	14.664	173
DATA	1666885084	307193040	5077	0	""	2022-10-27	10:38:04	14991.29	466.83026	2078.7915	39.639	55.0003	31.2634	37.8524	0.00287072	10.9547	54.4998	-47.5	0.45345	14.664	155
DATA	1666885085	307193040	5081	0	""	2022-10-27	10:38:05	15014.599	466.33206	2078.9148	39.6382	55.0003	31.2634	37.8524	0.00288092	10.9542	54.4998	-54.5	0.45345	14.664	239
DATA	1666885086	307193040	5085	0	""	2022-10-27	10:38:06	15039.533	467.34381	2078.9263	39.6382	55.0003	31.2617	37.8524	0.00289042	10.9545	54.4998	13.75	0.45345	14.664	249
DATA	1666885087	307193040	5089	0	""	2022-10-27	10:38:07	15066.23	467.01511	2078.8867	39.639	55.0003	31.2626	37.8524	0.00288157	10.9544	54.4998	46.25	0.45345	14.666	158
DATA	1666885088	307193040	5093	0	""	2022-10-27	10:38:08	15084.805	467.3006	2078.8767	39.6406	55.0003	31.263	37.8524	0.00288734	10.9542	54.4998	-53.75	0.45345	14.666	203
DATA	1666885089	307193040	5097	0	""	2022-10-27	10:38:09	15107.285	468.6257	2078.5774	39.6386	55.0003	31.2613	37.8524	0.00290594	10.9552	54.4998	-49	0.45345	14.6656	172
DATA	1666885090	306859016	5101	0	""	2022-10-27	10:38:10	15128.37	467.80453	2078.8164	39.6394	55.0003	31.2601	37.8524	0.00290831	10.9542	54.4998	60.5	0.45345	14.6656	182
DATA	1666885091	306859016	5105	0	""	2022-10-27	10:38:11	15149.253	468.27988	2078.8433	39.6394	55.0003	31.2609	37.8524	0.00290712	10.9537	54.4998	-96.5	0.45345	14.6648	 62
DATA	1666885092	306859016	5109	0	""	2022-10-27	10:38:12	15170.53	468.04977	2078.9014	39.639	55.0003	31.2589	37.8524	0.00291718	10.9544	54.4998	11.5	0.45345	14.6652	154
DATA	1666885093	306859016	5113	0	""	2022-10-27	10:38:13	15193.683	468.53394	2078.7981	39.6394	55.0003	31.2597	37.8524	0.00293359	10.954	54.4998	-82.25	0.45345	14.6648	 75
DATA	1666885094	306859016	5117	0	""	2022-10-27	10:38:14	15211.201	468.60046	2078.9958	39.6382	55.0003	31.2597	37.8524	0.00292718	10.9545	54.4998	-21.25	0.45345	14.6648	 97
DATA	1666885095	306859016	5121	0	""	2022-10-27	10:38:15	15230.522	469.29855	2078.6184	39.6398	55.0003	31.2597	37.8524	0.00293355	10.9535	54.4998	-13	0.45345	14.6632	208
DATA	1666885096	306859016	5125	0	""	2022-10-27	10:38:16	15247.884	468.69016	2078.7507	39.6382	55.0003	31.2568	37.8524	0.00296027	10.9532	54.4998	88.5	0.45345	14.6632	 22
DATA	1666885097	306859016	5129	0	""	2022-10-27	10:38:17	15262.146	468.21774	2078.9897	39.6402	55.0003	31.2589	37.8524	0.00293533	10.9545	54.4998	-23.5	0.45345	14.6628	 67
DATA	1666885098	306534051	5133	0	""	2022-10-27	10:38:18	15277.722	468.77933	2078.6582	39.6402	55.0003	31.2601	37.8524	0.00294563	10.954	54.4998	59	0.45345	14.6628	112
DATA	1666885099	306534051	5137	0	""	2022-10-27	10:38:19	15293.85	469.21262	2078.707	39.6394	55.0003	31.2597	37.8524	0.00294728	10.9534	54.4998	-14.75	0.45345	14.662	212
DATA	1666885100	306534051	5141	0	""	2022-10-27	10:38:20	15312.985	471.18655	2078.74	39.6402	55.0003	31.2585	37.8524	0.00296176	10.9531	54.4998	-23.5	0.45345	14.6613	163
DATA	1666885101	306534051	5145	0	""	2022-10-27	10:38:21	15329.447	467.84235	2078.6931	39.641	55.0003	31.2576	37.8524	0.00294814	10.9535	54.4998	8.75	0.45345	14.6617	197
DATA	1666885102	306534051	5149	0	""	2022-10-27	10:38:22	15348.258	468.742	2078.678	39.6398	55.0003	31.2585	37.8524	0.00294972	10.9533	54.4998	30	0.45345	14.662	211
DATA	1666885103	306534051	5153	0	""	2022-10-27	10:38:23	15364.531	469.06296	2079.0354	39.6406	55.0003	31.2597	37.8524	0.00293817	10.9532	54.4998	-28.25	0.45345	14.6617	 79
DATA	1666885104	306534051	5157	0	""	2022-10-27	10:38:24	15373.992	469.32782	2079.1692	39.641	55.0003	31.2593	37.8524	0.00293821	10.953	54.4998	6.75	0.45345	14.664	101
DATA	1666885105	306201934	5161	0	""	2022-10-27	10:38:25	15384.105	468.6358	2082.573	39.6406	55.0003	31.2609	37.8524	0.00295039	10.9543	54.4998	33.5	0.45345	14.6636	133
DATA	1666885106	306201934	5165	0	""	2022-10-27	10:38:26	15324.064	467.62439	2086.0222	39.6414	55.0003	31.2605	37.8524	0.00292179	10.9534	54.4998	151.75	0.45345	14.6632	 70
DATA	1666885107	306201934	5169	0	""	2022-10-27	10:38:27	15184.38	466.94931	2087.4346	39.6414	55.0003	31.2626	37.8524	0.00287067	10.9549	54.4998	34.75	0.45345	14.6632	  7
DATA	1666885108	306201934	5173	0	""	2022-10-27	10:38:28	15022.028	465.586	2088.4297	39.6402	55.0003	31.2642	37.8524	0.00283487	10.9542	54.4998	8	0.45345	14.6632	245
DATA	1666885109	306201934	5177	0	""	2022-10-27	10:38:29	14856.11	464.6814	2089.3101	39.641	55.0003	31.2642	37.8524	0.00278096	10.9544	54.4998	99.25	0.45345	14.6628	149
DATA	1666885110	306201934	5181	0	""	2022-10-27	10:38:30	14640.493	462.77301	2092.2229	39.6402	55.0003	31.2687	37.8524	0.00273888	10.9557	54.4998	97.75	0.45345	14.6632	 38
DATA	1666885111	306201934	5185	0	""	2022-10-27	10:38:31	14373.487	463.53448	2092.4229	39.6398	55.0003	31.2712	37.8524	0.00267696	10.956	54.4998	43.25	0.45345	14.6628	255
DATA	1666885112	306201934	5189	0	""	2022-10-27	10:38:32	14142.853	461.70499	2095.2341	39.6406	55.0003	31.2708	37.8524	0.00261437	10.9576	54.4998	-10.5	0.45345	14.6617	 19
DATA	1666885113	305876016	5193	0	""	2022-10-27	10:38:33	13941.375	462.85287	2107.2729	39.6369	55.0003	31.2732	37.8524	0.00256969	10.9576	54.4998	-75.75	0.45345	14.6609	121
DATA	1666885114	305876016	5197	0	""	2022-10-27	10:38:34	13733.708	461.43579	2112.3569	39.6451	55.0003	31.2748	37.8524	0.00253613	10.9583	54.4998	686	0.45345	14.6609	215
DATA	1666885115	305876016	5201	0	""	2022-10-27	10:38:35	13587.213	462.10257	2121.2439	39.6439	55.0003	31.2789	37.8524	0.00239155	10.9589	54.4998	420.5	0.45345	14.6601	 27
DATA	1666885116	305876016	5205	0	""	2022-10-27	10:38:36	13463.61	462.11813	2132.6792	39.639	55.0003	31.2835	37.8524	0.00242049	10.9584	54.4998	36.5	0.45345	14.6601	128
DATA	1666885117	305876016	5209	0	""	2022-10-27	10:38:37	13380.416	461.62784	2146.9995	39.6353	55.0003	31.2835	37.8524	0.00246871	10.9592	54.4998	-196.5	0.45345	14.6597	120
DATA	1666885118	305876016	5213	0	""	2022-10-27	10:38:38	13343.349	461.42108	2142.0168	39.6333	55.0003	31.2777	37.8524	0.00250441	10.9594	54.4998	-240.25	0.45345	14.6597	121
DATA	1666885119	305876016	5217	0	""	2022-10-27	10:38:39	13295.913	461.23544	2151.3679	39.6324	55.0003	31.2736	37.8524	0.00251961	10.959	54.4998	-152.25	0.45345	14.6597	 96
DATA	1666885120	305546998	5221	0	""	2022-10-27	10:38:40	13244.025	461.24316	2171.3369	39.6316	55.0003	31.2695	37.8524	0.00251771	10.9599	54.4998	-152	0.45345	14.6617	233
DATA	1666885121	305546998	5225	0	""	2022-10-27	10:38:41	13209.975	459.40259	2191.8469	39.6308	55.0003	31.2658	37.8524	0.00250558	10.9601	54.4998	89.5	0.45345	14.6617	 18
DATA	1666885122	305546998	5229	0	""	2022-10-27	10:38:42	13149.658	458.77487	2178.1008	39.6308	55.0003	31.2654	37.8524	0.00251127	10.9602	54.4998	-9.75	0.45345	14.6617	 58
DATA	1666885123	305546998	5233	0	""	2022-10-27	10:38:43	13079.428	460.16687	2164.0801	39.6312	55.0003	31.265	37.8524	0.00250029	10.9607	54.4998	158.5	0.45345	14.6613	236
DATA	1666885124	305546998	5237	0	""	2022-10-27	10:38:44	13024.962	459.20465	2161.2002	39.6292	55.0003	31.265	37.8524	0.00248899	10.9603	54.4998	15.25	0.45345	14.6613	243
DATA	1666885125	305546998	5241	0	""	2022-10-27	10:38:45	12963.28	458.7381	2151.6067	39.6292	55.0003	31.265	37.8524	0.0024897	10.9608	54.4998	-43	0.45345	14.6609	 12
DATA	1666885126	305546998	5245	0	""	2022-10-27	10:38:46	12890.087	459.23621	2146.5356	39.6292	55.0003	31.265	37.8524	0.00248494	10.9607	54.4998	-6.75	0.45345	14.6613	 10
DATA	1666885127	305546998	5249	0	""	2022-10-27	10:38:47	12855.723	459.74704	2143.3794	39.6283	55.0003	31.2654	37.8524	0.00247365	10.9609	54.4998	-39.5	0.45345	14.6609	 77
DATA	1666885128	305218935	5253	0	""	2022-10-27	10:38:48	12838.013	458.65472	2134.6438	39.6279	55.0003	31.2642	37.8524	0.00247491	10.9614	54.4998	7.25	0.45345	14.6605	255
DATA	1666885129	305218935	5257	0	""	2022-10-27	10:38:49	12830.372	459.21597	2128.4807	39.6271	55.0003	31.265	37.8524	0.00247789	10.961	54.4998	-67	0.45345	14.6593	120
DATA	1666885130	305218935	5261	0	""	2022-10-27	10:38:50	12839.382	459.50507	2119.9731	39.6271	55.0003	31.2634	37.8524	0.00249507	10.9617	54.4998	-15.25	0.45345	14.6585	 85
DATA	1666885131	305218935	5265	0	""	2022-10-27	10:38:51	12861.821	459.49277	2110.9375	39.6275	55.0003	31.2617	37.8524	0.00251609	10.9609	54.4998	53.75	0.45345	14.6581	 51
DATA	1666885132	305218935	5269	0	""	2022-10-27	10:38:52	12881.688	459.84683	2106.989	39.6242	55.0003	31.263	37.8524	0.00243936	10.9614	54.4998	-621.5	0.45345	14.6581	  9
DATA	1666885133	305218935	5273	0	""	2022-10-27	10:38:53	12888.152	460.33322	2097.865	39.6263	55.0003	31.256	37.8524	0.0025259	10.9608	54.4998	-366	0.45345	14.6577	101
DATA	1666885134	305218935	5277	0	""	2022-10-27	10:38:54	12885.996	460.20584	2092.2544	39.6177	55.0003	31.2511	37.8524	0.00261729	10.9606	54.4998	-397.25	0.45345	14.6577	160
DATA	1666885135	304884910	5281	0	""	2022-10-27	10:38:55	12891.383	459.22089	2089.3286	39.6251	55.0003	31.2482	37.8524	0.0025853	10.9609	54.4998	-7.25	0.45345	14.6577	  8
DATA	1666885136	304884910	5285	0	""	2022-10-27	10:38:56	12873.056	458.20627	2085.8545	39.6292	55.0003	31.2507	37.8524	0.00246824	10.9608	54.4998	-3.25	0.45345	14.6573	 50
DATA	1666885137	304884910	5289	0	""	2022-10-27	10:38:57	12843.697	460.55899	2089.1221	39.63	55.0003	31.2482	37.8524	0.00249933	10.9606	54.4998	204.5	0.45345	14.6597	228
DATA	1666885138	304884910	5293	0	""	2022-10-27	10:38:58	12777.992	457.29611	2091.1936	39.632	55.0003	31.2523	37.8524	0.00241465	10.9613	54.4998	-18.75	0.45345	14.6601	 45
DATA	1666885139	304884910	5297	0	""	2022-10-27	10:38:59	12682.207	458.21091	2089.3748	39.6271	55.0003	31.2527	37.8524	0.00246756	10.9611	54.4998	209.75	0.45345	14.6597	122
DATA	1666885140	304884910	5301	0	""	2022-10-27	10:39:00	12612.544	458.12509	2087.8228	39.6247	55.0003	31.2527	37.8524	0.00246533	10.9616	54.4998	5.75	0.45345	14.6597	239
DATA	1666885141	304884910	5305	0	""	2022-10-27	10:39:01	12545.47	458.17969	2085.6021	39.6226	55.0003	31.2515	37.8524	0.00240788	10.9621	54.4998	-190.75	0.45345	14.6593	 84
DATA	1666885142	304884910	5309	0	""	2022-10-27	10:39:02	12484.415	459.00497	2084.5708	39.6251	55.0003	31.2494	37.8524	0.00244823	10.9618	54.4998	-139.25	0.45345	14.6589	145
DATA	1666885143	304558992	5313	0	""	2022-10-27	10:39:03	12432.278	457.93445	2081.3318	39.6292	55.0003	31.2519	37.8524	0.00233785	10.9625	54.4998	343.5	0.45345	14.6589	 53
DATA	1666885144	304558992	5317	0	""	2022-10-27	10:39:04	12353.504	458.03687	2077.8894	39.6259	55.0003	31.2552	37.8524	0.00236238	10.9629	54.4998	-52.75	0.45345	14.6585	117
DATA	1666885145	304558992	5321	0	""	2022-10-27	10:39:05	12244.234	457.50089	2076.3723	39.6255	55.0003	31.2527	37.8524	0.00232449	10.9628	54.4998	-0.5	0.45345	14.6589	242
DATA	1666885146	304558992	5325	0	""	2022-10-27	10:39:06	12171.298	457.16718	2075.3674	39.6197	55.0001	31.2515	37.8524	0.00238109	10.9633	54.4998	-362	0.45345	14.6573	  2
DATA	1666885147	304558992	5329	0	""	2022-10-27	10:39:07	12141.76	458.20331	2073.8003	39.6238	55.0003	31.2486	37.8524	0.0023371	10.9633	54.4998	46.75	0.45345	14.6569	198
DATA	1666885148	304558992	5333	0	""	2022-10-27	10:39:08	12127.802	458.22498	2073.0044	39.6218	55.0003	31.2474	37.8524	0.00244314	10.9631	54.4998	-98.5	0.45345	14.6566	 38
DATA	1666885149	304558992	5337	0	""	2022-10-27	10:39:09	12110.157	458.24487	2071.4441	39.6238	55.0003	31.2466	37.8524	0.00234265	10.9638	54.4998	161.5	0.45345	14.6566	 50
DATA	1666885150	304224014	5341	0	""	2022-10-27	10:39:10	12129.997	458.31525	2070.8596	39.6214	54.9997	31.2499	37.8524	0.00241045	10.963	54.4998	58.25	0.45345	14.6558	  7
DATA	1666885151	304224014	5345	0	""	2022-10-27	10:39:11	12164.094	460.12372	2069.4302	39.6238	54.9995	31.2544	37.8524	0.00233857	10.9643	54.4998	4	0.45345	14.6554	 86
DATA	1666885152	304224014	5349	0	""	2022-10-27	10:39:12	12236.348	460.7421	2067.9309	39.6193	54.9995	31.2515	37.8524	0.00245474	10.9633	54.4998	-228	0.45345	14.655	147
DATA	1666885153	304224014	5353	0	""	2022-10-27	10:39:13	12265.937	459.8129	2066.3513	39.6271	54.9997	31.249	37.8524	0.00235833	10.9625	54.4998	-23	0.45345	14.6554	103
DATA	1666885154	304224014	5357	0	""	2022-10-27	10:39:14	12223.133	460.44974	2064.5557	39.6197	55.0003	31.249	37.8524	0.00243592	10.9633	54.4998	293.75	0.45345	14.6577	 39
DATA	1666885155	304224014	5361	0	""	2022-10-27	10:39:15	12124.125	458.25705	2063.9841	39.6214	55.0003	31.2531	37.8524	0.00243271	10.963	54.4998	626.75	0.45345	14.6577	 11
DATA	1666885156	304224014	5365	0	""	2022-10-27	10:39:16	12017.347	458.04779	2062.7542	39.621	55.0003	31.256	37.8524	0.0024469	10.9631	54.4998	237.25	0.45345	14.6573	181
DATA	1666885157	304224014	5369	0	""	2022-10-27	10:39:17	11960.782	457.87564	2062.3984	39.6222	55.0003	31.2601	37.8524	0.00230781	10.9638	54.4998	17.25	0.45345	14.6573	 42
DATA	1666885158	303901910	5373	0	""	2022-10-27	10:39:18	11941.319	457.24292	2062.074	39.6218	55.0003	31.256	37.8524	0.00234287	10.9646	54.4998	-165	0.45345	14.6569	142
DATA	1666885159	303901910	5377	0	""	2022-10-27	10:39:19	11909.362	457.10654	2061.7788	39.6222	55.0003	31.2544	37.8524	0.00231427	10.9629	54.4998	143.5	0.45345	14.6569	 46
DATA	1666885160	303901910	5381	0	""	2022-10-27	10:39:20	11905.667	458.68057	2061.4944	39.6226	55.0003	31.2581	37.8524	0.00230416	10.9645	54.4998	62	0.45345	14.6566	137
DATA	1666885161	303901910	5385	0	""	2022-10-27	10:39:21	11936.121	459.20328	2061.281	39.6226	55.0003	31.2605	37.8524	0.00232134	10.9643	54.4998	-45.5	0.45345	14.6566	203
DATA	1666885162	303901910	5389	0	""	2022-10-27	10:39:22	11981.333	460.14819	2060.8652	39.6263	55.0003	31.2609	37.8524	0.00230669	10.9632	54.4998	356	0.45345	14.6554	191
DATA	1666885163	303901910	5393	0	""	2022-10-27	10:39:23	12024.355	461.0849	2060.7029	39.6247	55.0003	31.2671	37.8524	0.00232583	10.9635	54.4998	214.75	0.45345	14.6554	 21
DATA	1666885164	303901910	5397	0	""	2022-10-27	10:39:24	12110.9	461.67996	2060.4851	39.621	55.0003	31.2671	37.8524	0.00239874	10.9638	54.4998	-20.5	0.45345	14.655	 83
DATA	1666885165	303580999	5401	0	""	2022-10-27	10:39:25	12223.213	460.94815	2059.9321	39.6201	55.0003	31.2646	37.8524	0.00246809	10.9629	54.4998	-208.5	0.45345	14.6546	 82
DATA	1666885166	303580999	5405	0	""	2022-10-27	10:39:26	12260.693	459.59851	2059.5571	39.6206	55.0003	31.2617	37.8524	0.00247095	10.9625	54.4998	-88.5	0.45345	14.6542	 64
DATA	1666885167	303580999	5409	0	""	2022-10-27	10:39:27	12193.114	460.66586	2059.2742	39.6214	55.0003	31.2605	37.8524	0.00244109	10.963	54.4998	39.5	0.45345	14.6538	204
DATA	1666885168	303580999	5413	0	""	2022-10-27	10:39:28	12202.311	460.88763	2058.908	39.6234	55.0003	31.263	37.8524	0.0024182	10.9637	54.4998	306.5	0.45345	14.6534	142
DATA	1666885169	303580999	5417	0	""	2022-10-27	10:39:29	12345.96	462.06519	2058.7417	39.6226	55.0003	31.2675	37.8524	0.00245398	10.9627	54.4998	96.25	0.45345	14.6534	 30
DATA	1666885170	303580999	5421	0	""	2022-10-27	10:39:30	12545.73	461.2381	2058.6443	39.621	55.0003	31.2654	37.8524	0.00251945	10.9623	54.4998	-203.75	0.45345	14.6534	225
DATA	1666885171	303580999	5425	0	""	2022-10-27	10:39:31	12727.542	461.60138	2058.1921	39.6226	55.0003	31.263	37.8524	0.00258646	10.9608	54.4998	26.5	0.45345	14.6562	195
DATA	1666885172	303580999	5429	0	""	2022-10-27	10:39:32	12825.999	462.60669	2058.4087	39.6247	55.0003	31.265	37.8524	0.00256275	10.9607	54.4998	356	0.45345	14.6562	187
DATA	1666885173	303242921	5433	0	""	2022-10-27	10:39:33	12872.902	461.92572	2058.116	39.6255	55.0003	31.2687	37.8524	0.00258009	10.9607	54.4998	28.5	0.45345	14.6554	190
DATA	1666885174	303242921	5437	0	""	2022-10-27	10:39:34	12853	461.37497	2057.5344	39.6251	55.0003	31.2703	37.8524	0.00258946	10.9607	54.4998	52	0.45345	14.655	151
DATA	1666885175	303242921	5441	0	""	2022-10-27	10:39:35	12831.213	461.97433	2057.3096	39.6238	55.0003	31.2703	37.8524	0.00259438	10.9617	54.4998	-47.5	0.45345	14.655	233
DATA	1666885176	303242921	5445	0	""	2022-10-27	10:39:36	12848.9	461.74857	2057.3591	39.6234	55.0003	31.2679	37.8524	0.0026052	10.9607	54.4998	-48.25	0.45345	14.6546	206
DATA	1666885177	303242921	5449	0	""	2022-10-27	10:39:37	12890.939	462.8017	2057.2725	39.6234	55.0003	31.2658	37.8524	0.00262827	10.9604	54.4998	-41.25	0.45345	14.655	247
DATA	1666885178	303242921	5453	0	""	2022-10-27	10:39:38	12922.909	462.93933	2056.9548	39.6222	55.0003	31.2634	37.8524	0.00263597	10.9606	54.4998	-173.75	0.45345	14.6546	159
DATA	1666885179	303242921	5457	0	""	2022-10-27	10:39:39	12965.046	463.61844	2056.5542	39.6222	55.0003	31.2597	37.8524	0.00264628	10.9606	54.4998	0.5	0.45345	14.6534	201
DATA	1666885180	302908897	5461	0	""	2022-10-27	10:39:40	12990.411	463.39511	2056.8276	39.6263	55.0003	31.2581	37.8524	0.00259957	10.9602	54.4998	-4.5	0.45345	14.653	197
DATA	1666885181	302908897	5465	0	""	2022-10-27	10:39:41	13000.645	464.05344	2056.3491	39.6255	55.0003	31.2576	37.8524	0.0025621	10.9608	54.4998	67.25	0.45345	14.653	191
DATA	1666885182	302908897	5469	0	""	2022-10-27	10:39:42	13087.458	466.74765	2056.6477	39.6283	55.0003	31.2589	37.8524	0.00257123	10.9605	54.4998	38	0.45345	14.6522	188
DATA	1666885183	302908897	5473	0	""	2022-10-27	10:39:43	13207.067	467.38638	2056.4995	39.6292	55.0003	31.2621	37.8524	0.00257682	10.9596	54.4998	200.75	0.45345	14.6522	121
DATA	1666885184	302908897	5477	0	""	2022-10-27	10:39:44	13240.451	465.98972	2056.5889	39.63	55.0003	31.2667	37.8524	0.00256313	10.9597	54.4998	74.25	0.45345	14.6515	238
DATA	1666885185	302908897	5481	0	""	2022-10-27	10:39:45	13216.03	465.95245	2056.4658	39.6296	55.0003	31.2675	37.8524	0.00257543	10.9597	54.4998	154.75	0.45345	14.6515	 77
DATA	1666885186	302908897	5485	0	""	2022-10-27	10:39:46	13171.778	465.55905	2056.7712	39.6308	55.0003	31.2699	37.8524	0.00255343	10.9598	54.4998	122.25	0.45345	14.6515	130
DATA	1666885187	302908897	5489	0	""	2022-10-27	10:39:47	13097.202	464.53448	2056.4304	39.6287	55.0003	31.2732	37.8524	0.00254515	10.9602	54.4998	25	0.45345	14.6515	159
DATA	1666885188	302587032	5493	0	""	2022-10-27	10:39:48	13067.377	464.71817	2056.311	39.6296	55.0003	31.2703	37.8524	0.00256167	10.961	54.4998	-31.5	0.45345	14.6534	192
DATA	1666885189	302587032	5497	0	""	2022-10-27	10:39:49	13054.286	464.27112	2056.4717	39.6279	55.0003	31.2708	37.8524	0.00255534	10.9608	54.4998	113.75	0.45345	14.6534	105
DATA	1666885190	302587032	5501	0	""	2022-10-27	10:39:50	13038.375	464.03036	2056.6997	39.6275	55.0003	31.2716	37.8524	0.00255921	10.96	54.4998	31.25	0.45345	14.653	128
DATA	1666885191	302587032	5505	0	""	2022-10-27	10:39:51	13020.327	465.06781	2057.8904	39.6259	55.0003	31.2736	37.8524	0.00257014	10.9597	54.4998	300	0.45345	14.6518	186
DATA	1666885192	302587032	5509	0	""	2022-10-27	10:39:52	13002.987	464.09021	2057.9617	39.6328	55.0003	31.2769	37.8524	0.00263617	10.9607	54.4998	642.25	0.45345	14.6503	 92
DATA	1666885193	302587032	5513	0	""	2022-10-27	10:39:53	12977.424	463.49841	2057.6196	39.6316	55.0003	31.2814	37.8524	0.00250636	10.96	54.4998	589.5	0.45345	14.6503	205
DATA	1666885194	302587032	5517	0	""	2022-10-27	10:39:54	12943.983	463.51923	2057.0039	39.6304	55.0003	31.2888	37.8524	0.00255975	10.9606	54.4998	336	0.45345	14.6503	210
DATA	1666885195	302253007	5521	0	""	2022-10-27	10:39:55	12849.81	462.94302	2056.6587	39.6283	55.0003	31.2941	37.8524	0.00256801	10.9612	54.499	93.5	0.45345	14.6503	132
DATA	1666885196	302253007	5525	0	""	2022-10-27	10:39:56	12726.724	461.78473	2058.2993	39.6201	55.0003	31.2929	37.8524	0.00260268	10.9614	54.499	-1329	0.45345	14.6491	244
DATA	1666885197	302253007	5529	0	""	2022-10-27	10:39:57	12657.642	459.64142	2057.2788	39.6324	55.0003	31.2785	37.8524	0.00253666	10.9618	54.499	-197.75	0.45345	14.6499	122
DATA	1666885198	302253007	5533	0	""	2022-10-27	10:39:58	12672.43	464.91562	2054.5422	39.632	55.0003	31.2773	37.8524	0.00242424	10.9626	54.499	932.25	0.45345	14.6475	181
DATA	1666885199	302253007	5537	0	""	2022-10-27	10:39:59	12687.716	461.99927	2055.4485	39.6267	55.0003	31.288	37.8524	0.00251469	10.9652	54.499	495	0.45345	14.6452	134
DATA	1666885200	302253007	5541	0	""	2022-10-27	10:40:00	12707.022	462.14606	2055.9958	39.6267	55.0003	31.2937	37.8524	0.00259936	10.9646	54.499	506.75	0.45345	14.6448	 22
DATA	1666885201	302253007	5545	0	""	2022-10-27	10:40:01	12731.322	461.83218	2055.7998	39.6292	55.0003	31.3007	37.8524	0.0025708	10.9647	54.499	483.25	0.45345	14.6448	217
DATA	1666885202	302253007	5549	0	""	2022-10-27	10:40:02	12727.648	461.66434	2055.8784	39.6292	55.0003	31.306	37.8524	0.00256035	10.9643	54.499	323.5	0.45345	14.644	115
DATA	1666885203	301925897	5553	0	""	2022-10-27	10:40:03	12714.917	461.42188	2055.7192	39.6304	55.0003	31.3129	37.8524	0.00253097	10.9645	54.499	140	0.45345	14.644	 74
DATA	1666885204	301925897	5557	0	""	2022-10-27	10:40:04	12707.012	460.95703	2055.5164	39.6308	55.0003	31.3154	37.8524	0.0025181	10.9643	54.499	-12	0.45345	14.644	  3
DATA	1666885205	301925897	5561	0	""	2022-10-27	10:40:05	12680.392	461.16486	2055.5271	39.6308	55.0003	31.317	37.8524	0.00249574	10.9647	54.499	142.5	0.45345	14.6464	188
DATA	1666885206	301925897	5565	0	""	2022-10-27	10:40:06	12616.683	460.95709	2055.6284	39.6328	55.0003	31.3166	37.8524	0.00247721	10.964	54.499	-23	0.45345	14.6464	 93
DATA	1666885207	301925897	5569	0	""	2022-10-27	10:40:07	12573.002	460.07779	2055.4231	39.6324	55.0003	31.317	37.8524	0.00245756	10.9646	54.499	-66.5	0.45345	14.646	133
DATA	1666885208	301925897	5573	0	""	2022-10-27	10:40:08	12571.588	461.06604	2055.1599	39.632	55.0003	31.3154	37.8524	0.00245651	10.965	54.4986	107.75	0.45345	14.6456	247
DATA	1666885209	301925897	5577	0	""	2022-10-27	10:40:09	12622.517	461.21335	2055.4436	39.6316	55.0003	31.3134	37.8524	0.00247739	10.9649	54.499	88.5	0.45345	14.6456	201
DATA	1666885210	301590919	5581	0	""	2022-10-27	10:40:10	12714.402	460.46381	2054.9268	39.6316	55.0003	31.3162	37.8524	0.00248756	10.9644	54.499	-146.75	0.45345	14.6452	 61
