ID,FWS,SWS.HS,FL.Yellow.HS,FL.Orange.HS,FL.Red.HS,SWS.LS,FL.Yellow.LS,FL.Red.LS,Curvature,X
37,2.746666,1.22074,3.204444,0.7629628,1.22074,0.4577777,0.7629628,0.6103702,0.03825039,NA
37,2.441481,1.22074,3.357036,0.6103702,1.983703,0.4577777,0.7629628,0.6103702,0.06301819,NA
37,2.288888,1.22074,3.357036,0.4577777,2.899259,0.4577777,0.6103702,0.4577777,0.01522407,NA
37,1.983703,1.22074,3.357036,0.4577777,3.967407,0.4577777,0.4577777,0.4577777,0.04200979,NA
37,1.831111,1.22074,3.357036,0.4577777,4.577776,0.4577777,0.4577777,0.4577777,-0.01842977,NA
37,1.678518,1.22074,3.662221,0.4577777,4.425184,0.4577777,0.4577777,0.4577777,0.07772407,NA
37,1.525926,1.22074,3.814814,0.6103702,3.967407,0.4577777,0.4577777,0.6103702,0.009542257,NA
37,1.373333,1.22074,3.967407,0.7629628,3.357036,0.4577777,0.4577777,0.6103702,-0.07227593,NA
37,1.373333,1.068148,4.272592,0.9155554,3.204444,0.4577777,0.4577777,0.6103702,-0.07227593,NA
37,1.22074,1.068148,4.272592,1.068148,3.051851,0.4577777,0.4577777,0.6103702,-0.1722759,NA
37,1.22074,1.068148,3.814814,1.22074,3.051851,0.4577777,0.4577777,0.6103702,-0.1722759,NA
37,1.22074,1.068148,2.746666,1.373333,2.899259,0.4577777,0.4577777,0.6103702,-0.1722759,NA
37,1.22074,1.068148,1.678518,1.525926,2.594074,0.4577777,0.6103702,0.6103702,-0.1722759,NA
37,1.22074,0.9155554,1.068148,1.678518,2.441481,0.4577777,0.6103702,0.4577777,-0.1722759,NA
37,0,0,0,0,0,0,0,0,0,NA
37,0,0,0,0,0,0,0,0,0,NA
38,0.9155554,1.678518,2.746666,1.068148,1.22074,0.6103702,0.6103702,0.7629628,-0.05986111,NA
38,0.9155554,1.22074,2.746666,1.22074,0.9155554,0.4577777,0.6103702,0.7629628,-0.05986111,NA
38,0.9155554,0.9155554,2.594074,1.373333,0.7629628,0.4577777,0.6103702,0.7629628,-0.05986111,NA
38,0.9155554,0.6103702,2.746666,1.678518,0.7629628,0.4577777,0.6103702,0.7629628,-0.05986111,NA
38,1.068148,0.6103702,2.899259,1.831111,1.068148,0.4577777,0.6103702,0.7629628,0.06513889,NA
38,1.068148,0.6103702,3.204444,1.831111,1.831111,0.4577777,0.6103702,0.6103702,0.06513889,NA
38,1.068148,0.6103702,3.357036,1.678518,3.051851,0.4577777,0.6103702,0.4577777,0.06513889,NA
38,1.22074,0.7629628,3.204444,1.373333,4.272592,0.4577777,0.4577777,0.4577777,-0.05986111,NA
38,1.22074,0.9155554,2.746666,1.068148,5.035554,0.4577777,0.4577777,0.4577777,0.1623611,NA
38,1.22074,1.068148,2.136296,0.7629628,5.188147,0.4577777,0.4577777,0.4577777,0.04013889,NA
38,1.22074,1.068148,1.373333,0.6103702,4.882962,0.4577777,0.4577777,0.4577777,0.06513889,NA
38,1.068148,0.9155554,0.7629628,0.6103702,4.272592,0.4577777,0.4577777,0.4577777,0.06513889,NA
38,1.068148,0.7629628,0.4577777,0.6103702,3.509629,0.4577777,0.4577777,0.4577777,0.06513889,NA
38,1.068148,0.6103702,0.4577777,0.7629628,3.051851,0.4577777,0.4577777,0.4577777,0.06513889,NA
38,0.9155554,0.6103702,0.4577777,0.9155554,2.746666,0.4577777,0.4577777,0.4577777,-0.05986111,NA
38,0.9155554,0.6103702,0.4577777,0.9155554,2.594074,0.4577777,0.4577777,0.4577777,-0.05986111,NA
38,0.9155554,0.7629628,0.7629628,0.7629628,2.441481,0.4577777,0.4577777,0.4577777,-0.05986111,NA
38,0.9155554,1.068148,1.22074,0.7629628,2.288888,0.4577777,0.4577777,0.4577777,-0.05986111,NA
38,0.9155554,1.373333,2.136296,0.9155554,2.136296,0.4577777,0.4577777,0.4577777,-0.05986111,NA
38,0.9155554,1.678518,2.899259,1.068148,1.983703,0.4577777,0.4577777,0.6103702,-0.05986111,NA
38,0,0,0,0,0,0,0,0,0,NA
38,0,0,0,0,0,0,0,0,0,NA
39,164.4948,154.5763,1.983703,1.525926,2.136296,0.6103702,0.6103702,0.4577777,-0.03415155,NA
39,201.4222,195.3185,2.288888,1.678518,2.288888,0.6103702,0.4577777,0.4577777,-0.06635445,NA
39,266.7318,264.1377,2.441481,1.831111,2.441481,0.6103702,0.4577777,0.6103702,-0.07773286,NA
39,348.0636,352.4888,2.288888,1.831111,2.746666,0.6103702,0.4577777,0.6103702,-0.08901745,NA
39,445.5703,465.2547,1.983703,1.831111,2.899259,0.6103702,0.4577777,0.7629628,-0.1007827,NA
39,555.4369,589.7702,1.831111,1.678518,3.204444,0.6103702,0.4577777,0.9155554,-0.1006663,NA
39,661.9465,716.8798,2.288888,1.678518,3.509629,0.6103702,0.4577777,0.9155554,-0.07706881,NA
39,746.3302,832.545,2.899259,1.678518,3.967407,0.6103702,0.6103702,0.9155554,-0.06594867,NA
39,802.3317,925.7791,3.662221,1.831111,4.425184,0.6103702,0.6103702,0.7629628,-0.03352761,NA
39,831.4768,976.4398,4.272592,2.136296,4.882962,0.6103702,0.6103702,0.6103702,-0.003532708,NA
39,841.0901,984.8323,4.730369,2.441481,5.188147,0.6103702,0.4577777,0.6103702,0.02450418,NA
39,839.1064,984.8323,4.882962,2.441481,5.798517,0.6103702,0.4577777,0.4577777,0.04194874,NA
39,838.8013,967.1316,4.730369,2.441481,6.56148,0.6103702,0.4577777,0.4577777,0.05869108,NA
39,854.9761,932.7983,4.577776,2.441481,7.019258,0.6103702,0.4577777,0.4577777,0.07444143,NA
39,872.5242,899.6857,4.272592,2.288888,6.866665,0.6103702,0.4577777,0.4577777,0.08188152,NA
39,874.3553,867.7939,3.357036,1.983703,6.408887,0.6103702,0.4577777,0.4577777,0.09652686,NA
39,845.8206,822.6265,2.746666,1.831111,5.798517,0.6103702,0.4577777,0.4577777,0.1100301,NA
39,767.3879,752.8917,2.441481,1.525926,5.188147,0.6103702,0.6103702,0.4577777,0.116608,NA
39,644.551,664.9984,2.441481,1.22074,4.730369,0.6103702,0.6103702,0.4577777,0.1099634,NA
39,508.2858,562.7614,2.594074,0.9155554,4.730369,0.6103702,0.7629628,0.4577777,0.1164521,NA
39,380.7184,448.7747,2.746666,0.6103702,4.882962,0.6103702,0.7629628,0.6103702,0.1099625,NA
39,269.1733,333.7199,2.746666,0.6103702,4.882962,0.6103702,0.7629628,0.6103702,0.1094293,NA
39,178.2281,231.4829,2.441481,0.7629628,4.577776,0.6103702,0.6103702,0.6103702,0.09648246,NA
39,110.9348,150.4563,2.136296,0.7629628,3.967407,0.7629628,0.6103702,0.6103702,0.07255334,NA
39,65.91998,93.69183,1.525926,0.7629628,3.357036,0.7629628,0.7629628,0.6103702,0.0570026,NA
39,38.30073,57.52739,1.373333,0.7629628,2.746666,0.7629628,0.7629628,0.6103702,0.03069019,NA
39,22.88888,35.55407,1.373333,0.9155554,2.288888,0.7629628,0.7629628,0.6103702,-0.005632043,NA
39,14.3437,22.5837,1.525926,0.9155554,1.983703,0.7629628,0.6103702,0.7629628,-0.0774619,NA
39,9.613331,15.71703,1.831111,1.068148,1.831111,0.7629628,0.4577777,0.7629628,-0.1008701,NA
39,7.324443,11.90222,1.983703,1.068148,1.678518,0.7629628,0.4577777,0.7629628,-0.131012,NA
39,6.103702,9.918516,2.288888,1.22074,1.678518,0.7629628,0.4577777,0.9155554,-0.1592035,NA
39,5.798517,9.002961,2.441481,1.22074,1.525926,0.7629628,0.4577777,0.9155554,-0.1842034,NA
39,0,0,0,0,0,0,0,0,0,NA
39,0,0,0,0,0,0,0,0,0,NA
40,0.9155554,2.288888,3.204444,0.4577777,1.068148,0.7629628,0.7629628,0.9155554,-0.0525,NA
40,0.9155554,2.441481,3.357036,0.4577777,1.068148,0.7629628,0.7629628,0.7629628,-0.0525,NA
40,1.068148,2.441481,3.357036,0.4577777,1.22074,0.7629628,0.7629628,0.6103702,0.0725,NA
40,1.068148,2.441481,3.051851,0.4577777,1.525926,0.7629628,0.7629628,0.6103702,0.0725,NA
40,1.068148,2.288888,3.051851,0.4577777,1.678518,0.7629628,0.7629628,0.6103702,0.0725,NA
40,1.068148,2.136296,3.204444,0.4577777,1.678518,0.7629628,0.7629628,0.6103702,0.0725,NA
40,1.22074,2.136296,3.357036,0.4577777,1.831111,0.7629628,0.6103702,0.6103702,-0.0525,NA
40,1.373333,2.136296,3.204444,0.4577777,2.136296,0.7629628,0.4577777,0.4577777,0.0475,NA
40,1.373333,2.136296,2.746666,0.6103702,2.746666,0.7629628,0.4577777,0.4577777,0.0475,NA
40,1.373333,1.983703,2.288888,0.6103702,3.662221,0.7629628,0.4577777,0.4577777,0.0475,NA
40,1.22074,1.831111,1.525926,0.9155554,4.425184,0.7629628,0.4577777,0.4577777,-0.0525,NA
40,1.22074,1.525926,0.9155554,1.373333,4.577776,0.6103702,0.4577777,0.4577777,-0.0525,NA
40,1.22074,1.22074,0.6103702,1.831111,3.967407,0.6103702,0.4577777,0.4577777,-0.0525,NA
40,1.22074,0.9155554,0.6103702,2.136296,3.051851,0.6103702,0.4577777,0.4577777,-0.0525,NA
40,1.22074,0.9155554,0.7629628,2.136296,2.288888,0.6103702,0.4577777,0.4577777,-0.0525,NA
40,1.22074,0.9155554,0.9155554,2.136296,1.831111,0.6103702,0.4577777,0.6103702,-0.0525,NA
40,1.22074,1.22074,1.22074,1.678518,1.525926,0.6103702,0.4577777,0.6103702,-0.0525,NA
40,1.22074,1.525926,1.525926,1.22074,1.525926,0.6103702,0.6103702,0.6103702,-0.0525,NA
40,1.068148,1.678518,1.831111,0.7629628,1.525926,0.6103702,0.6103702,0.7629628,0.0725,NA
40,1.068148,1.831111,2.136296,0.6103702,1.525926,0.6103702,0.7629628,0.7629628,0.0725,NA
40,0,0,0,0,0,0,0,0,0,NA
40,0,0,0,0,0,0,0,0,0,NA
41,1.373333,1.373333,3.051851,1.068148,1.373333,0.4577777,0.4577777,0.4577777,0.08,NA
41,1.373333,1.22074,3.204444,0.9155554,1.373333,0.4577777,0.6103702,0.4577777,0.08,NA
41,1.373333,1.22074,3.357036,0.7629628,1.373333,0.4577777,0.6103702,0.6103702,0.08,NA
41,1.373333,1.22074,3.357036,0.7629628,1.373333,0.4577777,0.6103702,0.6103702,0.08,NA
41,1.22074,1.22074,3.204444,0.7629628,1.22074,0.4577777,0.6103702,0.6103702,-0.02,NA
41,1.22074,1.22074,2.899259,0.7629628,0.9155554,0.4577777,0.6103702,0.6103702,-0.02,NA
41,1.22074,1.22074,2.746666,0.9155554,0.9155554,0.4577777,0.4577777,0.6103702,-0.02,NA
41,1.22074,1.22074,2.746666,1.068148,0.9155554,0.4577777,0.4577777,0.6103702,-0.02,NA
41,1.22074,1.22074,3.051851,1.068148,1.373333,0.4577777,0.4577777,0.6103702,-0.02,NA
41,1.22074,1.373333,3.662221,1.068148,2.288888,0.4577777,0.4577777,0.4577777,-0.02,NA
41,1.22074,1.373333,4.425184,1.068148,3.662221,0.4577777,0.4577777,0.4577777,0.105,NA
41,1.22074,1.373333,5.035554,1.22074,4.577776,0.4577777,0.4577777,0.4577777,-0.02,NA
41,1.22074,1.373333,5.035554,1.373333,4.730369,0.4577777,0.6103702,0.4577777,0.105,NA
41,1.22074,1.525926,4.730369,1.678518,4.272592,0.4577777,0.4577777,0.4577777,-0.02,NA
41,1.22074,1.373333,4.272592,1.983703,3.662221,0.4577777,0.4577777,0.4577777,-0.02,NA
41,1.22074,1.373333,3.509629,2.288888,3.051851,0.4577777,0.4577777,0.4577777,-0.02,NA
41,1.068148,1.22074,2.746666,2.288888,2.746666,0.4577777,0.4577777,0.4577777,-0.145,NA
41,0.9155554,1.068148,1.983703,2.136296,2.441481,0.4577777,0.4577777,0.4577777,-0.02,NA
41,0.9155554,0.7629628,1.678518,1.831111,2.136296,0.4577777,0.4577777,0.4577777,-0.02,NA
41,1.068148,0.6103702,1.678518,1.525926,1.983703,0.4577777,0.4577777,0.4577777,-0.145,NA
41,0,0,0,0,0,0,0,0,0,NA
41,0,0,0,0,0,0,0,0,0,NA
42,1.068148,1.22074,4.882962,1.373333,1.525926,0.4577777,0.7629628,0.6103702,0.075,NA
42,1.068148,1.373333,4.882962,1.22074,1.525926,0.4577777,0.6103702,0.6103702,0.075,NA
42,0.9155554,1.525926,4.577776,1.068148,1.831111,0.4577777,0.6103702,0.4577777,-0.05,NA
42,0.9155554,1.373333,3.967407,1.068148,1.831111,0.4577777,0.4577777,0.4577777,-0.05,NA
42,0.9155554,1.373333,3.357036,1.068148,1.678518,0.4577777,0.4577777,0.4577777,-0.05,NA
42,0.9155554,1.22074,3.204444,1.068148,1.678518,0.4577777,0.4577777,0.4577777,-0.05,NA
42,1.068148,1.22074,3.204444,1.068148,1.831111,0.4577777,0.4577777,0.4577777,0.075,NA
42,1.068148,1.22074,3.051851,0.9155554,2.441481,0.4577777,0.4577777,0.4577777,0.075,NA
42,0.9155554,1.068148,2.899259,0.9155554,3.051851,0.4577777,0.4577777,0.4577777,-0.05,NA
42,0.9155554,0.9155554,2.746666,0.7629628,3.814814,0.4577777,0.4577777,0.4577777,-0.05,NA
42,0.9155554,0.9155554,2.746666,0.7629628,4.272592,0.4577777,0.4577777,0.4577777,-0.05,NA
42,0.9155554,0.7629628,2.441481,0.6103702,4.272592,0.4577777,0.4577777,0.4577777,-0.05,NA
42,1.068148,0.6103702,1.983703,0.6103702,3.967407,0.4577777,0.4577777,0.4577777,0.075,NA
42,1.068148,0.4577777,1.525926,0.6103702,3.357036,0.4577777,0.4577777,0.4577777,0.075,NA
42,1.068148,0.4577777,1.22074,0.7629628,2.899259,0.4577777,0.4577777,0.4577777,0.075,NA
42,1.068148,0.6103702,1.22074,0.9155554,2.594074,0.4577777,0.4577777,0.4577777,0.075,NA
42,0.9155554,0.9155554,1.373333,1.22074,2.288888,0.4577777,0.4577777,0.4577777,-0.05,NA
42,0.9155554,1.22074,1.831111,1.525926,1.831111,0.4577777,0.4577777,0.4577777,-0.05,NA
42,0.9155554,1.373333,2.441481,1.983703,1.525926,0.4577777,0.4577777,0.6103702,-0.05,NA
42,0.9155554,1.525926,2.746666,2.136296,1.373333,0.4577777,0.4577777,0.6103702,-0.05,NA
42,0,0,0,0,0,0,0,0,0,NA
42,0,0,0,0,0,0,0,0,0,NA
43,0.9155554,0.6103702,1.831111,1.068148,2.594074,0.4577777,0.4577777,0.4577777,0,NA
43,0.9155554,0.4577777,1.831111,1.22074,2.594074,0.4577777,0.4577777,0.4577777,0,NA
43,0.9155554,0.4577777,1.831111,1.525926,2.594074,0.4577777,0.4577777,0.4577777,0,NA
43,0.9155554,0.4577777,2.136296,1.525926,2.746666,0.4577777,0.6103702,0.4577777,0,NA
43,0.9155554,0.4577777,2.746666,1.525926,3.051851,0.4577777,0.4577777,0.4577777,0,NA
43,0.9155554,0.4577777,3.204444,1.373333,3.204444,0.4577777,0.4577777,0.4577777,0,NA
43,0.9155554,0.6103702,3.509629,1.22074,3.051851,0.4577777,0.4577777,0.4577777,0,NA
43,0.9155554,0.7629628,3.662221,1.22074,2.899259,0.4577777,0.4577777,0.4577777,0,NA
43,0.9155554,1.22074,3.662221,1.373333,3.051851,0.4577777,0.4577777,0.4577777,0,NA
43,0.9155554,1.525926,3.662221,1.373333,3.357036,0.4577777,0.4577777,0.4577777,0,NA
43,0.9155554,1.831111,3.662221,1.373333,3.967407,0.4577777,0.4577777,0.6103702,0,NA
43,0.9155554,1.831111,3.509629,1.373333,4.272592,0.6103702,0.4577777,0.6103702,0,NA
43,0.9155554,1.983703,3.509629,1.525926,4.272592,0.6103702,0.4577777,0.4577777,0,NA
43,0.9155554,1.983703,3.509629,1.525926,3.814814,0.6103702,0.4577777,0.4577777,0,NA
43,0.9155554,1.983703,3.662221,1.373333,3.204444,0.6103702,0.4577777,0.4577777,0,NA
43,0.9155554,1.831111,3.662221,1.068148,2.594074,0.6103702,0.4577777,0.4577777,0,NA
43,0.9155554,1.831111,3.814814,0.7629628,1.983703,0.6103702,0.4577777,0.4577777,0,NA
43,0.9155554,1.678518,3.662221,0.6103702,1.525926,0.6103702,0.4577777,0.4577777,0,NA
43,0.9155554,1.525926,3.204444,0.4577777,1.22074,0.6103702,0.4577777,0.4577777,0,NA
43,0.9155554,1.373333,2.746666,0.4577777,1.068148,0.6103702,0.4577777,0.4577777,0,NA
43,0,0,0,0,0,0,0,0,0,NA
43,0,0,0,0,0,0,0,0,0,NA
44,0.9155554,1.22074,3.814814,1.678518,2.746666,0.6103702,0.7629628,1.22074,0,NA
44,0.9155554,0.9155554,3.204444,1.525926,3.051851,0.6103702,0.7629628,1.068148,0,NA
44,0.9155554,0.6103702,2.288888,1.525926,3.204444,0.6103702,0.7629628,1.068148,0,NA
44,0.9155554,0.4577777,1.525926,1.525926,3.357036,0.4577777,0.7629628,0.9155554,0,NA
44,0.9155554,0.4577777,0.9155554,1.525926,3.357036,0.4577777,0.6103702,0.7629628,0,NA
44,0.9155554,0.4577777,0.9155554,1.525926,3.357036,0.4577777,0.6103702,0.6103702,0,NA
44,0.9155554,0.4577777,0.9155554,1.525926,3.662221,0.6103702,0.6103702,0.6103702,0,NA
44,0.9155554,0.4577777,1.22074,1.678518,3.967407,0.6103702,0.4577777,0.6103702,0,NA
44,0.9155554,0.4577777,1.525926,1.831111,4.272592,0.6103702,0.4577777,0.6103702,0,NA
44,0.9155554,0.4577777,1.525926,1.983703,4.577776,0.6103702,0.4577777,0.6103702,0,NA
44,0.9155554,0.6103702,1.525926,2.288888,4.730369,0.6103702,0.4577777,0.6103702,0,NA
44,0.9155554,0.6103702,1.373333,2.441481,4.577776,0.6103702,0.4577777,0.6103702,0,NA
44,0.9155554,0.7629628,1.373333,2.288888,4.272592,0.6103702,0.4577777,0.6103702,0,NA
44,0.9155554,1.068148,1.525926,1.983703,3.814814,0.6103702,0.4577777,0.6103702,0,NA
44,0.9155554,1.373333,1.678518,1.525926,3.662221,0.4577777,0.4577777,0.6103702,0,NA
44,0.9155554,1.678518,2.136296,1.373333,3.814814,0.4577777,0.6103702,0.6103702,0,NA
44,0.9155554,1.983703,2.594074,1.373333,3.967407,0.4577777,0.6103702,0.6103702,0,NA
44,0.9155554,2.136296,3.051851,1.525926,3.814814,0.4577777,0.7629628,0.6103702,0,NA
44,0.9155554,1.983703,3.662221,1.983703,3.662221,0.4577777,0.7629628,0.6103702,0,NA
44,0.9155554,1.831111,4.119999,2.288888,3.357036,0.6103702,0.7629628,0.7629628,0,NA
44,0,0,0,0,0,0,0,0,0,NA
44,0,0,0,0,0,0,0,0,0,NA
45,0.9155554,1.678518,1.373333,0.7629628,2.288888,0.4577777,0.4577777,0.4577777,0.0125,NA
45,0.9155554,1.831111,1.22074,0.6103702,2.441481,0.4577777,0.6103702,0.4577777,0.0125,NA
45,1.068148,2.136296,1.22074,0.7629628,2.746666,0.4577777,0.6103702,0.4577777,-0.1125,NA
45,1.068148,2.136296,1.525926,0.9155554,3.051851,0.4577777,0.6103702,0.4577777,-0.1125,NA
45,1.22074,1.831111,1.678518,1.22074,3.204444,0.4577777,0.4577777,0.4577777,0.0125,NA
45,1.22074,1.525926,1.678518,1.373333,3.662221,0.4577777,0.4577777,0.4577777,0.0125,NA
45,1.22074,1.373333,1.525926,1.678518,4.425184,0.4577777,0.4577777,0.6103702,0.0125,NA
45,1.22074,1.373333,1.525926,1.831111,5.188147,0.4577777,0.4577777,0.6103702,0.0125,NA
45,1.22074,1.525926,1.831111,1.983703,5.645925,0.4577777,0.4577777,0.7629628,0.0125,NA
45,1.22074,1.678518,2.136296,1.831111,5.493332,0.4577777,0.4577777,0.7629628,0.0125,NA
45,0.9155554,1.678518,2.746666,1.525926,5.035554,0.4577777,0.4577777,0.7629628,0.0125,NA
45,0.9155554,1.831111,3.051851,1.22074,4.272592,0.4577777,0.4577777,0.7629628,0.0125,NA
45,0.9155554,1.678518,3.051851,0.9155554,3.662221,0.4577777,0.4577777,0.7629628,0.0125,NA
45,0.9155554,1.525926,3.051851,0.7629628,3.204444,0.4577777,0.4577777,0.7629628,0.0125,NA
45,0.9155554,1.373333,2.899259,0.7629628,2.899259,0.4577777,0.4577777,0.6103702,0.0125,NA
45,0.9155554,1.373333,2.899259,0.9155554,2.899259,0.4577777,0.4577777,0.4577777,0.0125,NA
45,0.9155554,1.373333,2.746666,1.22074,3.051851,0.4577777,0.4577777,0.4577777,0.0125,NA
45,0.9155554,1.525926,2.288888,1.525926,3.357036,0.4577777,0.4577777,0.4577777,0.0125,NA
45,0.9155554,1.525926,1.525926,1.831111,3.662221,0.4577777,0.4577777,0.4577777,0.0125,NA
45,0.9155554,1.525926,1.22074,1.678518,3.967407,0.4577777,0.4577777,0.4577777,0.0125,NA
45,0,0,0,0,0,0,0,0,0,NA
45,0,0,0,0,0,0,0,0,0,NA
46,1.22074,0.4577777,0.4577777,1.068148,2.899259,0.4577777,0.6103702,0.4577777,0.02375,NA
46,1.22074,0.6103702,0.4577777,1.068148,2.746666,0.4577777,0.6103702,0.4577777,0.02375,NA
46,1.22074,0.9155554,0.4577777,1.068148,2.594074,0.4577777,0.6103702,0.4577777,0.02375,NA
46,1.22074,1.22074,0.6103702,1.22074,2.288888,0.4577777,0.4577777,0.4577777,0.02375,NA
46,1.22074,1.373333,1.22074,1.373333,2.136296,0.4577777,0.4577777,0.4577777,0.02375,NA
46,1.22074,1.678518,1.831111,1.525926,2.136296,0.4577777,0.4577777,0.6103702,0.02375,NA
46,1.22074,1.831111,2.288888,1.831111,2.136296,0.4577777,0.4577777,0.4577777,0.02375,NA
46,1.22074,1.831111,2.594074,1.831111,2.288888,0.4577777,0.4577777,0.4577777,0.02375,NA
46,1.22074,1.525926,2.746666,1.831111,2.746666,0.4577777,0.4577777,0.4577777,0.02375,NA
46,1.22074,1.22074,2.899259,1.831111,3.509629,0.4577777,0.4577777,0.4577777,-0.07625,NA
46,1.22074,0.9155554,3.051851,1.831111,3.967407,0.4577777,0.4577777,0.4577777,0.02375,NA
46,1.22074,0.7629628,2.899259,1.525926,3.967407,0.4577777,0.4577777,0.4577777,0.02375,NA
46,1.068148,0.7629628,2.746666,1.525926,3.662221,0.4577777,0.4577777,0.4577777,-0.10125,NA
46,1.068148,0.9155554,2.288888,1.525926,3.204444,0.4577777,0.4577777,0.4577777,-0.10125,NA
46,1.068148,1.068148,1.831111,1.525926,2.746666,0.4577777,0.4577777,0.6103702,-0.10125,NA
46,0.9155554,1.22074,1.831111,1.525926,2.136296,0.4577777,0.4577777,0.6103702,0.02375,NA
46,0.9155554,1.22074,1.983703,1.525926,1.678518,0.4577777,0.4577777,0.6103702,0.02375,NA
46,0.9155554,1.373333,2.441481,1.678518,1.22074,0.4577777,0.4577777,0.6103702,0.02375,NA
46,0.9155554,1.525926,2.746666,1.831111,1.068148,0.4577777,0.4577777,0.6103702,0.02375,NA
46,0.9155554,1.373333,3.051851,1.678518,0.9155554,0.4577777,0.4577777,0.4577777,0.02375,NA
46,0,0,0,0,0,0,0,0,0,NA
46,0,0,0,0,0,0,0,0,0,NA
47,68.66665,4.577776,0.4577777,2.441481,0.9155554,0.4577777,0.6103702,0.4577777,0.118676,NA
47,101.3215,7.17185,0.6103702,2.288888,0.7629628,0.4577777,0.6103702,0.4577777,0.07264549,NA
47,162.5111,12.81777,0.7629628,1.831111,0.6103702,0.4577777,0.4577777,0.4577777,0.04016805,NA
47,239.2651,21.36296,1.068148,1.525926,0.6103702,0.4577777,0.4577777,0.4577777,0.003163338,NA
47,332.8044,32.50221,1.525926,1.22074,0.9155554,0.4577777,0.4577777,0.4577777,-0.01380509,NA
47,444.3495,46.08295,2.136296,1.22074,1.525926,0.4577777,0.4577777,0.4577777,-0.02191818,NA
47,566.271,60.88443,3.051851,1.525926,2.441481,0.4577777,0.4577777,0.4577777,-0.03117627,NA
47,690.7865,75.07554,4.119999,1.831111,3.662221,0.4577777,0.4577777,0.4577777,-0.04000682,NA
47,821.1005,88.04591,5.493332,1.983703,4.577776,0.4577777,0.4577777,0.4577777,-0.04003543,NA
47,950.499,100.7111,6.56148,1.983703,5.340739,0.4577777,0.4577777,0.6103702,-0.04934186,NA
47,1073.794,114.1392,7.477035,2.136296,6.103702,0.4577777,0.4577777,0.6103702,-0.05890822,NA
47,1193.732,128.1777,8.239998,2.288888,6.866665,0.4577777,0.4577777,0.6103702,-0.06861788,NA
47,1303.293,140.08,9.002961,2.746666,7.934813,0.6103702,0.4577777,0.4577777,-0.08902049,NA
47,1405.072,149.2355,9.613331,3.051851,8.545183,0.4577777,0.6103702,0.4577777,-0.08901119,NA
47,1495.712,157.4755,10.2237,3.357036,8.545183,0.4577777,0.4577777,0.4577777,-0.08899289,NA
47,1547.746,164.8,10.52889,3.814814,8.545183,0.4577777,0.4577777,0.4577777,-0.08899605,NA
47,1554.155,172.4296,10.83407,4.272592,8.545183,0.4577777,0.6103702,0.4577777,-0.07872343,NA
47,1533.555,187.3837,10.98666,4.272592,9.002961,0.4577777,0.6103702,0.4577777,-0.06865704,NA
47,1475.417,211.0355,10.68148,4.272592,9.918516,0.6103702,0.6103702,0.4577777,-0.06868017,NA
47,1378.521,234.6873,10.07111,3.967407,10.68148,0.6103702,0.4577777,0.4577777,-0.05885255,NA
47,1265.908,249.6414,9.002961,3.814814,10.37629,0.6103702,0.4577777,0.4577777,-0.04006183,NA
47,1135.746,251.7777,7.78222,3.662221,9.460738,0.6103702,0.4577777,0.4577777,0.003240764,NA
47,960.7227,237.1288,6.866665,3.814814,7.934813,0.6103702,0.4577777,0.4577777,0.04104441,NA
47,748.3139,203.2533,6.408887,3.967407,6.714072,0.4577777,0.4577777,0.4577777,0.06757885,NA
47,532.548,158.2385,5.798517,3.967407,5.493332,0.4577777,0.4577777,0.4577777,0.1019064,NA
47,343.0281,113.6814,4.272592,3.662221,4.272592,0.4577777,0.4577777,0.4577777,0.1172242,NA
47,203.5585,76.60146,2.594074,2.899259,3.051851,0.4577777,0.6103702,0.4577777,0.1253181,NA
47,115.5126,49.2874,1.373333,1.983703,2.136296,0.4577777,0.6103702,0.4577777,0.1267281,NA
47,65.76739,31.43407,0.9155554,1.525926,1.525926,0.4577777,0.6103702,0.4577777,0.1086717,NA
47,38.45332,19.83703,0.9155554,1.373333,1.373333,0.4577777,0.6103702,0.6103702,0.07205814,NA
47,23.65185,12.51259,1.373333,1.525926,1.22074,0.4577777,0.4577777,0.6103702,0.01728708,NA
47,16.93777,8.850368,1.678518,1.525926,1.068148,0.6103702,0.4577777,0.6103702,-0.02090734,NA
47,0,0,0,0,0,0,0,0,0,NA
47,0,0,0,0,0,0,0,0,0,NA
48,1.22074,0.9155554,4.119999,1.373333,2.746666,0.4577777,0.4577777,0.4577777,0.025,NA
48,1.068148,1.068148,3.662221,1.22074,2.594074,0.4577777,0.4577777,0.4577777,-0.1,NA
48,0.9155554,1.22074,2.746666,0.9155554,2.441481,0.4577777,0.4577777,0.4577777,0.025,NA
48,0.9155554,1.373333,2.288888,0.6103702,2.441481,0.4577777,0.4577777,0.4577777,0.025,NA
48,0.9155554,1.525926,2.136296,0.6103702,2.746666,0.4577777,0.4577777,0.4577777,0.025,NA
48,1.068148,1.831111,2.136296,0.6103702,3.204444,0.4577777,0.4577777,0.4577777,-0.1,NA
48,1.068148,1.831111,1.983703,0.7629628,3.662221,0.4577777,0.4577777,0.4577777,-0.1,NA
48,1.068148,1.831111,1.831111,0.9155554,4.119999,0.4577777,0.4577777,0.4577777,-0.1,NA
48,0.9155554,1.678518,1.525926,0.9155554,4.425184,0.4577777,0.4577777,0.4577777,0.025,NA
48,0.9155554,1.525926,1.525926,0.7629628,4.425184,0.4577777,0.4577777,0.4577777,0.025,NA
