"row";"col";"z";"a";"dn";"rr";"pred"
288;264;11,7;71,0954241573883;624,555555555556;1,18057776631416;1,1528414348781
282;269;11,1;59,5742161980387;624,222222222222;1,17994767677512;1,16948976783651
294;246;16,5;83,1986851760184;623,666666666667;1,17889752754339;1,17967235685269
251;335;18,3;325,124671655398;623,555555555556;1,17868749769704;1,17046048865984
481;234;57,9;159,775140568832;623,444444444444;1,17847746785069;1,055600900673
239;362;26,4;315;623,333333333333;1,17826743800435;1,19214712531963
274;293;8,4;15,8025139539355;623,222222222222;1,178057408158;1,14301325924521
253;329;16,8;329,036243467927;623,111111111111;1,17784737831165;1,17162418815579
243;356;24,3;316,013978722785;622,111111111111;1,17595710969454;1,17851023957583
277;291;7,8;22,0112831979194;622;1,17574707984819;1,13363152263494
308;97;61,2;92,1106827690929;621,444444444444;1,17469693061646;1,93487342919449
247;349;21,9;317,806370251788;620;1,17196654261395;1,16659358961037
283;274;9,6;56,5601307942178;619,888888888889;1,1717565127676;1,14770363452167
260;322;13,8;332,037767795626;618,888888888889;1,16986624415048;1,14578996587022
264;306;11,1;351,430858120162;618,777777777778;1,16965621430414;1,16157787020394
291;265;11,1;75,0183674276091;618,111111111111;1,16839603522606;1,13359641537016
250;338;19,2;323,403371090561;617,333333333333;1,16692582630163;1,17154245422821
242;368;27;310,914383220025;616,111111111111;1,16461549799182;1,16464171019067
278;284;8,4;36,2538377374448;616;1,16440546814547;1,14435425915831
261;319;13,2;334,903749537308;615,555555555556;1,16356534876009;1,14800563541492
276;287;8,7;28,8556612197165;614,888888888889;1,16230516968201;1,15223892106975
246;358;24;313,465658500299;614,333333333333;1,16125502045027;1,15697754366809
295;242;17,7;84,6290053044643;613,444444444444;1,1595747816795;1,18904971768273
266;313;11,1;340,083594006191;613,333333333333;1,15936475183316;1,13434444518379
545;259;74,7;170,366759500286;612,888888888889;1,15852463244777;1,33524638419704
351;480;56,1;254,28674042545;612;1,156844393677;1,0331926964658
257;332;16,2;324,090276920822;611,555555555556;1,15600427429161;1,14143221826852
274;301;8,1;358,919075813339;611,555555555556;1,15600427429161;1,12221584706415
261;315;12,9;339,842389105455;610,888888888889;1,15474409521353;1,1598887765184
299;246;16,5;88,4234499448163;610,666666666667;1,15432403552084;1,1555054928281
292;482;54,9;272,681314317676;610,666666666667;1,15432403552084;1,06130850072079
275;296;7,8;10,0079798014413;610,222222222222;1,15348391613545;1,1277164145939
279;288;7,5;30,1735200296443;610;1,15306385644276;1,12822039126332
285;278;8,4;55,4374753511182;610;1,15306385644276;1,12799745649229
282;286;7,2;38,0887728809753;609,555555555556;1,15222373705737;1,12029003317005
351;486;57,9;254,771019880673;608,555555555556;1,15033346844025;1,05560961562758
269;308;9,9;346,607502246249;605,777777777778;1,14508272228159;1,13171269091963
294;260;12,6;80,8821372462042;605,555555555556;1,14466266258889;1,1368427103875
295;256;13,5;82,9542308751325;605,111111111111;1,14382254320351;1,14133480559572
265;328;13,5;322,236922025968;604,444444444444;1,14256236412543;1,1061111882481
292;190;33,6;85,6012946450045;603,888888888889;1,1415122148937;1,43631419367242
264;322;12,9;329,500166766553;603,333333333333;1,14046206566196;1,12576312808421
255;341;18,6;318,327404241727;603;1,13983197612292;1,13709354055404
284;282;7,5;48,2704879231836;602,555555555556;1,13899185673754;1,11944124934757
258;336;16,8;320,128191041853;601,777777777778;1,13752164781311;1,12895606923977
298;243;17,4;87,5104470780009;601,333333333333;1,13668152842772;1,17077184475113
474;234;56,1;159,028905999906;600,777777777778;1,13563137919599;1,03355536640909
251;358;22,8;310,724158887371;599,666666666667;1,13353108073253;1,12768589805511
273;308;8,7;344,744881296942;599,111111111111;1,13248093150079;1,11010052220182
256;349;19,8;312,537183324083;598;1,13038063303733;1,11519030324824
274;305;8,1;350,362461887069;596,333333333333;1,12723018534213;1,1104720737027
271;315;9,9;333,82471001824;594,666666666667;1,12407973764693;1,10276100602745
293;478;53,4;272,419509216656;593,111111111111;1,12113931979808;1,04573855253323
246;371;27;307,705803691459;593;1,12092928995173;1,13889976824085
268;320;11,4;329,036243467927;591,777777777778;1,11861896164192;1,10717522860603
249;365;24,9;308,605602234772;591,222222222222;1,11756881241018;1,12935020112605
277;311;7,8;335,924501744921;590,666666666667;1,11651866317845;1,08209304253883
283;297;5,4;11,3099324740202;590,111111111111;1,11546851394672;1,08515746894435
452;136;67,5;132,644223548507;589,888888888889;1,11504845425403;1,27171364219044
260;351;19,5;308,728922550499;589,111111111111;1,1135782453296;1,09157613676449
264;336;15,6;315,795723552739;588,888888888889;1,11315818563691;1,09833713658734
252;368;25,2;305,697945288701;588,444444444444;1,11231806625152;1,11052863617224
260;344;18;312,954591511113;587;1,10958767824901;1,10350820208464
286;293;5,1;27,3498757800699;586,555555555556;1,10874755886363;1,08338566351063
254;357;22,2;309,454682691138;586,444444444444;1,10853752901728;1,11477273570503
474;240;55,5;160,776174634286;585,666666666667;1,10706732009286;1,02596767344323
279;305;6,9;348,178511659393;583,888888888889;1,10370684255131;1,08936362219113
289;287;5,4;49,5739212599009;583,444444444444;1,10286672316592;1,08194721197009
199;158;52,8;54,5384627339861;583,333333333333;1,10265669331958;2,55585489439283
303;476;52,8;269,183876004414;581,888888888889;1,09992630531707;1,02621254451789
274;322;10,5;320,946863053974;581,333333333333;1,09887615608534;1,07496079417178
268;332;13,8;315,895173710211;576,888888888889;1,09047496223148;1,08467470021713
278;308;7,2;341,565051177078;576,555555555556;1,08984487269244;1,0840564779512
284;300;5,1;1,7357045889284;576,111111111111;1,08900475330705;1,07481882340681
272;325;11,4;319,316027519866;574,444444444444;1,08585430561185;1,07759613884344
402;183;46,8;130,821431031111;573,888888888889;1,08480415638012;1,06795859612617
277;315;8,4;328,324531261891;573,666666666667;1,08438409668742;1,07374188015386
272;330;12,6;314,01223960036;573,333333333333;1,08375400714838;1,06915384386166
261;356;20,7;305,439903519114;573,222222222222;1,08354397730204;1,08042959712963
464;390;56,1;208,696323540156;573;1,08312391760934;1,07205449536517
257;374;25,8;300,618605408909;572,333333333333;1,08186373853127;1,07828008808659
195;153;54,6;54,4255941492658;571,666666666667;1,08060355945319;2,64728319052752
281;312;6,9;329,470294100066;570,555555555556;1,07850326098972;1,06101327586071
264;350;18,6;306,404088563079;570;1,07745311175799;1,07362775367646
464;395;57;210,027124233213;569,777777777778;1,07703305206529;1,08632800167345
284;306;5,4;341,565051177078;569,666666666667;1,07682302221895;1,06113630053654
275;319;9,6;324,039482803355;569,222222222222;1,07598290283356;1,07530677609313
291;292;3,9;41,8201698801358;568,888888888889;1,07535281329452;1,06025378727919
293;296;2,7;30,9637565320735;568,666666666667;1,07493275360183;1,04201615579209
266;344;16,8;308,418055344822;568,666666666667;1,07493275360183;1,07308472768972
411;173;51;130,914383220025;568,555555555556;1,07472272375548;1,10110247867574
469;369;54,9;202,123128195345;568,111111111111;1,07388260437009;1,05245707952098
398;189;44,7;131,167730253805;567,666666666667;1,07304248498471;1,05039290012261
296;203;29,4;87,3574547059353;565,444444444444;1,06884188805778;1,34376947229494
261;363;22,5;302,292886498683;564,888888888889;1,06779173882604;1,07163148779117
273;335;13,5;308,558399900665;564,888888888889;1,06779173882604;1,05507002057994
406;187;46,8;132,90793372052;564,333333333333;1,06674158959431;1,05157181873335
289;303;3,6;347,735226272108;563,888888888889;1,06590147020892;1,0436969090082
344;472;53,4;255,767404389463;563,666666666667;1,06548141051623;1,00299673236555
256;369;24,6;303,009165020961;563,333333333333;1,06485132097719;1,08793672452903
267;352;18,6;303,043415756851;562,444444444444;1,06317108220642;1,05645830571377
303;464;49,2;269,123986010882;560,222222222222;1,05897048527949;0,995419175100224
461;376;53,4;205,192527129484;559,888888888889;1,05834039574045;1,03056301805465
277;326;10,5;312,662694140876;559,666666666667;1,05792033604775;1,05153586645903
382;187;42;125,68067860864;559;1,05666015696967;1,07847349998512
282;323;9;309,427802196036;558;1,05476988835256;1,03506723433113
288;308;4,5;329,036243467927;556,888888888889;1,05266958988909;1,03773827915162
347;502;62,4;257,005383208083;556,222222222222;1,05140941081101;1,11598586263921
398;193;43,8;132,207297634287;556,111111111111;1,05119938096466;1,03659320431914
446;129;67,8;130,311156934553;555,888888888889;1,05077932127197;1,29780741467844
317;466;50,1;264,306545892654;555,777777777778;1,05056929142562;0,986311128044788
270;347;16,8;303,261428793278;555,666666666667;1,05035926157928;1,04929979946713
273;339;14,4;305,537677791974;554;1,04720881388408;1,04806750234298
384;190;41,7;127,076740716621;553,333333333333;1,045948634806;1,0643833782033
293;306;3;323,746162262555;553,111111111111;1,04552857511331;1,02077061455964
271;356;18,9;297,992053044593;552,888888888889;1,04510851542061;1,03251228528052
389;195;41,4;129,99202810796;552;1,04342827664984;1,03889440712799
296;289;3,9;68,6293777306568;551,777777777778;1,04300821695715;1,04649209920002
341;468;51,9;256,407275874857;550,333333333333;1,04027782895464;0,988007548283479
297;459;47,7;271,265000903025;550,333333333333;1,04027782895464;0,993457996486267
277;336;12,9;303,503436982414;549,555555555556;1,03880762003021;1,03429441311519
394;198;41,7;132,370918114361;548,222222222222;1,03628726187406;1,0228404692836
341;463;50,4;256,005245141414;548,222222222222;1,03628726187406;0,97303210265037
267;378;25,5;293,376803872095;547,555555555556;1,03502708279598;1,02923188756414
331;463;49,8;259,369700886049;547,333333333333;1,03460702310328;0,972475406730644
356;510;65,4;255,162245032182;547,111111111111;1,03418696341059;1,16147213001846
278;332;11,7;305,537677791974;546,666666666667;1,0333468440252;1,03625073883051
281;330;10,8;303,465379346355;546,222222222222;1,03250672463982;1,02664849370079
341;476;54,3;257,005383208083;546;1,03208666494712;1,01371861052367
315;462;48,9;264,86955295234;544,222222222222;1,02872618740558;0,978127982624615
467;346;51,9;195,284232409654;544,111111111111;1,02851615755923;1,00529992350953
292;310;3,9;311,820169880136;543,888888888889;1,02809609786654;1,01576970675282
345;462;50,4;254,594892687955;543,555555555556;1,0274660083275;0,971605246528934
262;375;25,2;297,328949638008;543,333333333333;1,02704594863481;1,05319018499136
289;317;6,3;304,875328344602;542,888888888889;1,02620582924942;1,01545935029638
313;457;47,4;265,433354394601;540,111111111111;1,02095508309076;0,968476919959813
286;328;9,6;297,801458779934;538,555555555556;1,0180146652419;1,00849149246388
306;456;46,8;267,974305621877;537,111111111111;1,0152842772394;0,973206514597121
270;369;22,8;294,001280965613;535,777777777778;1,01276391908324;1,02400043953918
279;341;13,8;297,962232204374;533,888888888889;1,00919341169535;1,01761137615868
293;318;6;293,198590513648;532,333333333333;1,00625299384649;0,99647265817204
297;311;3,6;288,434948822922;532,222222222222;1,00604296400015;0,992841090321526
304;449;44,7;268,649844388534;532,111111111111;1,0058329341538;0,962151840645875
323;456;47,4;261,766755039865;531,111111111111;1,00394266553668;0,958023410771608
288;334;10,8;290,462271523422;530,666666666667;1,0031025461513;0,990642550317738
271;365;21,6;294,577666975277;530,222222222222;1,00226242676591;1,02350241344452
282;342;13,8;294,026506578679;526,888888888889;0,995961531375511;1,00376878597663
300;314;4,2;272,121096396661;526,111111111111;0,994491322451085;0,975700319426006
332;454;47,1;258,403232477872;525,444444444444;0,993231143373006;0,948428423898681
297;316;4,8;282,724355685422;524,555555555556;0,991550904602233;0,984259717006901
292;327;8,4;287,783888442693;524,333333333333;0,99113084490954;0,98547497857221
278;346;15,3;296,312648494789;524,333333333333;0,99113084490954;1,01497609406949
273;368;22,2;292,166345822082;524;0,9905007553705;1,01222078946728
276;357;18,6;293,442920714962;523,222222222222;0,989030546446074;1,01006968893799
279;353;17,1;292,270267920055;522,888888888889;0,988400456907034;1,00208205486919
289;338;12;287,04903097211;521,555555555556;0,985880098750875;0,980993240283701
271;375;24,3;291,602236084074;519,111111111111;0,98125944213125;1,01477530236798
306;308;3;233,746162262555;518;0,979159143667784;0,962714305500479
276;369;21,9;289,68031308969;517,888888888889;0,978949113821438;0,998550743864895
274;380;25,2;288,434948822922;517,888888888889;0,978949113821438;0,998995956614444
296;319;6;283,671307132196;517,333333333333;0,977898964589705;0,98236905692401
463;341;50,4;193,994754858586;516,666666666667;0,976638785511625;0,984394600056784
282;350;15,9;290,49259476987;516,333333333333;0,976008695972586;0,993399561731138
294;439;41,7;272,687000002124;515,888888888889;0,975168576587199;0,963686944857735
283;354;17,1;288,113065807523;514,666666666667;0,972858248277387;0,985096873016846
297;323;6,9;278,841814560192;514,444444444444;0,972438188584694;0,972556643325787
302;311;3,3;261,869897645844;513,222222222222;0,970127860274881;0,973427486361713
300;319;5,7;271,548157698978;512,444444444444;0,968657651350455;0,967367426099554
339;454;47,7;255,91985172878;512;0,967817531965069;0,949134319635121
305;313;4,2;250,201123645475;509,777777777778;0,963616935038137;0,958124166849339
309;309;3,9;225;509,444444444444;0,962986845499097;0,949527504903623
308;447;44,1;267,069327494433;509,333333333333;0,962776815652751;0,952346534419054
285;357;17,7;285,340890764005;507,333333333333;0,958996278418512;0,974355408226173
321;447;44,7;262,034225434789;506,444444444444;0,957316039647739;0,939808993103184
327;446;44,7;259,67782792562;506,111111111111;0,9566859501087;0,933886222763258
294;346;14,1;278,130102354156;505,555555555556;0,955635800876967;0,952487777701653
465;367;53,4;202,011283197919;505;0,954585651645234;1,0298625020303
285;365;20,1;283,512530635786;504,888888888889;0,954375621798887;0,967534588027776
288;356;17,1;282,692665545118;504,222222222222;0,953115442720808;0,964258838824178
291;347;14,4;281,546690545927;503,888888888889;0,952485353181768;0,962431244538593
281;380;24,6;283,781597235654;503,444444444444;0,951645233796382;0,972827062510299
296;332;9,6;278,130102354156;503,222222222222;0,951225174103688;0,96302374833225
293;339;12;281,023455963743;503,222222222222;0,951225174103688;0,964415803032251
306;436;40,8;267,675617029052;503;0,950805114410995;0,937001701585388
308;317;5,7;245,556045219583;502;0,948914845793876;0,941054962090259
288;364;19,5;281,136309431182;501,666666666667;0,948284756254836;0,95757132384617
283;402;31,2;279,782407031807;501,555555555556;0,94807472640849;0,963796461885052
304;318;5,4;258,69006752598;501;0,947024577176757;0,955128501960328
308;440;42;266,922544600576;500,111111111111;0,945344338405984;0,940065756397549
297;339;11,7;275,194428907735;499,444444444444;0,944084159327905;0,950329880171443
468;242;53,4;160,748054439853;499,222222222222;0,943664099635211;1,00200999855189
347;448;46,5;252,502321829906;499;0,943244039942518;0,935186428010552
295;335;10,5;279,057888128618;499;0,943244039942518;0,962694320261181
295;429;38,7;272,450852637771;498,333333333333;0,941983860864439;0,948809863316903
289;408;32,7;276,106093847284;498,222222222222;0,941773831018092;0,947770750371986
304;322;6,6;260,753887254437;498,111111111111;0,941563801171745;0,948927757900059
288;414;34,5;276,28477998416;498;0,941353771325399;0,953634668416158
283;390;27,6;281,063500533343;497,444444444444;0,940303622093666;0,96333432070258
337;444;44,7;255,729131391816;496,222222222222;0,937993293783854;0,926051275109681
303;333;9,9;265,601294645004;496,222222222222;0,937993293783854;0,9371375162872
303;327;8,1;264,610688240027;495,444444444444;0,936523084859427;0,944957782333543
287;373;22,2;280,548065418142;494,666666666667;0,935052875935001;0,955344107354133
462;233;52,8;157,317186517066;493,777777777778;0,933372637164229;0,998281251942951
301;323;6,9;268,726969979943;493,555555555556;0,932952577471535;0,957501925526891
319;435;40,8;262,168310465839;493,444444444444;0,932742547625189;0,917997154443186
288;378;23,7;279,162347045722;492,333333333333;0,930642249161723;0,949776055844277
306;328;8,7;258,69006752598;491,444444444444;0,92896201039095;0,932548558974128
313;314;5,7;227,202598161766;491,222222222222;0,928541950698257;0,930010173198927
304;424;37,2;268,37666747491;490,777777777778;0,927701831312871;0,924947558157697
307;426;37,8;267,03513869084;490,333333333333;0,926861711927484;0,921779551384924
296;357;17,1;274,553767979159;489,444444444444;0,925181473156712;0,935954376735383
324;435;41,1;260,089255199845;489;0,924341353771325;0,913699617121046
293;403;30,9;274,184916125118;487,666666666667;0,921820995615167;0,934424631321921
291;374;22,5;277,364746244983;487,666666666667;0,921820995615167;0,941666646319451
289;397;29,4;276,795944016019;487,666666666667;0,921820995615167;0,944482242198582
302;339;11,7;267,768825391969;487,555555555556;0,92161096576882;0,933333030644171
312;329;9,3;248,025492008528;485,777777777778;0,918250488227274;0,914072916006037
305;337;11,1;262,97160376105;485,777777777778;0,918250488227274;0,926289813752354
295;374;22,2;274,279463530245;485,333333333333;0,917410368841888;0,929260797083473
317;313;6,3;217,146686698022;485,111111111111;0,916990309149195;0,920302972391399
305;353;15,9;265,100907546212;483,222222222222;0,913419801761303;0,911469021400768
294;380;24;274,674163711131;483,222222222222;0,913419801761303;0,930405977403715
299;353;15,9;271,636577041617;483,111111111111;0,913209771914956;0,929459311598541
290;219;24,9;82,6587741886358;482,444444444444;0,911949592836877;1,31019087092744
301;419;35,7;269,758247090732;482,444444444444;0,911949592836877;0,92582659214185
318;316;7,2;221,531770741083;482,222222222222;0,911529533144184;0,912155758249794
288;389;27;278,039444550837;482,111111111111;0,911319503297837;0,947223846902319
310;340;12,3;256,476839349584;481,222222222222;0,909639264527064;0,907975154726381
301;403;30,9;269,720510609455;480,888888888889;0,909009174988025;0,914670765091641
297;379;23,7;272,552898147172;480,777777777778;0,908799145141678;0,921910991220761
307;347;14,4;262,042474773083;480,111111111111;0,907538966063599;0,909511015934172
295;386;25,8;273,68062217303;480,111111111111;0,907538966063599;0,926587417530225
328;434;41,1;258,36031128487;480;0,907328936217252;0,909399811679219
296;393;27,9;272,785166422114;479,888888888889;0,907118906370905;0,924062294963075
300;412;33,6;270,256930024504;479,555555555556;0,906488816831866;0,922260650969537
305;344;13,2;264,093858886229;479,111111111111;0,905648697446479;0,919047607877359
303;359;17,7;267,552951357676;478,888888888889;0,905228637753786;0,913077076686396
317;430;39,3;262,738889418893;478,666666666667;0,904808578061093;0,91277659912081
300;395;28,5;270,303149443714;478,555555555556;0,904598548214746;0,914172799415292
316;325;9;237,68038349182;478,222222222222;0,903968458675707;0,905452675067658
321;315;7,8;215,272421448598;477,444444444444;0,902498249751281;0,904338883922692
319;416;35,4;260,900049640216;475,777777777778;0,899347802056082;0,892885862770907
309;334;10,5;255,762719534239;475,111111111111;0,898087622978002;0,916962269447116
312;336;11,4;252,050597007086;474,111111111111;0,896197354360883;0,905639985309389
326;427;39;258,602991940263;474,111111111111;0,896197354360883;0,899813629071884
308;357;17,4;262,438571572333;472,222222222222;0,892626846972991;0,899846762730334
313;419;36;263,978409860957;472,222222222222;0,892626846972991;0,904526881978678
302;406;31,8;269,18542295024;471,444444444444;0,891156638048565;0,913977431760863
322;323;9,6;226,301952672579;471,333333333333;0,890946608202218;0,891919636096596
322;319;8,7;220,710846671181;471,222222222222;0,890736578355872;0,897283021968572
308;418;35,4;266,347777219694;471,222222222222;0,890736578355872;0,911206109942593
315;330;9,9;243,82471001824;471;0,890316518663179;0,904650838049999
315;357;17,7;255,606407031509;470,888888888889;0,890106488816832;0,882467345143825
323;420;36,6;259,336927874732;470,666666666667;0,889686429124139;0,892278355235217
304;373;21,9;267,236142629087;468,666666666667;0,8859058918899;0,904221717943985
306;363;18,9;264,970926418215;468,444444444444;0,885485832197207;0,902694527714282
301;377;23,1;269,625523113277;468,333333333333;0,88527580235086;0,911238887177667
339;427;39,9;253,072486935853;467,111111111111;0,882965474041048;0,892410063661702
306;367;20,1;265,272012181158;467;0,882755444194701;0,900973704069105
326;317;9,3;212,905242922988;466,888888888889;0,882545414348355;0,889591690403942
307;392;27,6;265,936634007067;465,777777777778;0,880445115884889;0,897059592906813
316;335;11,4;245,806791012711;463,666666666667;0,876454548804304;0,89659713439106
306;401;30,3;266,867534801432;463,666666666667;0,876454548804304;0,90262009603022
339;432;41,4;253,681253426701;463,111111111111;0,875404399572571;0,901631095364397
315;338;12,3;248,860175191342;462,555555555556;0,874354250340838;0,895279661923228
312;407;32,4;263,837011130884;462,444444444444;0,874144220494491;0,895047407673676
330;316;10,2;207,718501628183;461,777777777778;0,872884041416412;0,881149648414946
318;351;16,2;250,887026266327;461,444444444444;0,872253951877372;0,878659832579003
327;327;11,4;225;461;0,871413832491986;0,876501813350749
321;333;11,7;237,757532160877;460,555555555556;0,870573713106599;0,884885594136938
460;351;50,4;197,568538051817;460,444444444444;0,870363683260253;0,986223415829663
312;380;24,3;261,76902489881;460,444444444444;0,870363683260253;0,884334218423475
445;322;44,1;188,462891135591;460;0,869523563874867;0,910680087716538
333;425;38,7;255,369759364482;459,888888888889;0,86931353402852;0,891021586705067
439;317;42;186,793830560486;459,222222222222;0,86805335495044;0,891615759151517
320;336;12,3;241,220193695603;459,222222222222;0,86805335495044;0,8847951697426
311;388;26,7;263,157226587369;459,222222222222;0,86805335495044;0,887552001742757
317;394;28,8;259,992020198559;459,111111111111;0,867843325104094;0,878397081175264
333;319;11,4;209,649863507576;458,777777777778;0,867213235565054;0,871321658842125
308;384;25,2;264,867445560127;458;0,865743026640628;0,893493028361189
342;434;42,3;252,731546125077;457,333333333333;0,864482847562548;0,905502802638651
313;374;22,5;260,348166533196;457,333333333333;0,864482847562548;0,882396365099714
316;376;23,4;258,398488467987;456,666666666667;0,863222668484469;0,875778827057475
454;383;52,5;208,256219607457;456,222222222222;0,862382549099083;1,01758137330011
322;356;18;248,824260582895;456;0,861962489406389;0,867603751421437
315;391;27,6;260,897377511708;455,111111111111;0,860282250635617;0,880597226253623
318;405;32,1;260,493228010734;455,111111111111;0,860282250635617;0,883833557827318
310;394;28,5;264,198413112353;454,222222222222;0,858602011864844;0,891481049774397
324;335;12,6;235,738897100905;454;0,858181952172151;0,876623775442785
332;323;11,7;215,537677791974;453,888888888889;0,857971922325804;0,870026180902575
327;410;33,9;256,395471135368;453,777777777778;0,857761892479458;0,876519492589655
328;337;13,8;233,004728857293;453,333333333333;0,856921773094071;0,866188307005843
331;415;35,7;255,084156558775;453,222222222222;0,856711743247725;0,878693006884025
323;394;29,1;256,469506897677;453;0,856291683555032;0,86888884009379
427;313;38,4;185,643318280534;452,222222222222;0,854821474630605;0,865120763331276
431;312;39,6;185,036044295239;452,111111111111;0,854611444784259;0,873252523420916
321;361;19,2;251,28141102132;451,444444444444;0,853351265706179;0,86830036807231
322;346;15,3;244,707978842979;451;0,852511146320793;0,872354439302355
320;388;27;257,436530601482;450,222222222222;0,851040937396367;0,870730501429842
324;388;27,3;254,966741870612;449,444444444444;0,849570728471941;0,86440762274963
338;317;12,6;203,749494492867;448,333333333333;0,847470430008475;0,862402951810542
344;318;14,1;201,914866327192;447,444444444444;0,845790191237702;0,852561679616825
316;364;19,8;256,28265368164;447;0,844950071852316;0,877580012340063
550;335;75,9;187,872739550475;446,888888888889;0,844740042005969;1,39544678095275
339;327;14,1;214,540090907071;446,777777777778;0,844530012159623;0,852946835758527
332;338;15;229,96974072811;446,555555555556;0,84410995246693;0,856303884274452
339;407;34,2;250,124957815282;446,444444444444;0,843899922620583;0,864035897059055
338;333;15;220,914383220025;446,222222222222;0,84347986292789;0,849997144587581
462;345;50,4;195,405107312045;446,111111111111;0,843269833081543;0,985172401257252
325;379;24,9;252,666757292284;445,222222222222;0,841589594310771;0,859966418617986
444;314;43,5;185,374377372324;445;0,841169534618077;0,904422117192675
326;342;14,7;238,431028870682;445;0,841169534618077;0,866880306516872
335;410;34,5;252,512002623851;444,777777777778;0,840749474925384;0,869467817415925
331;351;18;238,869686438505;444,444444444444;0,840119385386344;0,851780319938037
326;350;16,8;242,744671625057;443,888888888889;0,839069236154611;0,862311780088008
332;391;28,8;250,808715184252;443,777777777778;0,838859206308265;0,855552590286768
330;382;26,1;250,101608713823;442,666666666667;0,836758907844799;0,853673042644803
329;388;27,9;251,958830403165;442,666666666667;0,836758907844799;0,85754662974307
324;371;22,5;251,565051177078;442,555555555556;0,836548877998452;0,860757145108131
330;342;15,6;234,59313426273;441,888888888889;0,835288698920373;0,857595828106832
329;378;24,9;249,80940837546;440,888888888889;0,833398430303254;0,853830484913426
334;350;18;235,911128384283;440;0,831718191532481;0,848039705022747
346;324;15,6;207,315607973442;438,666666666667;0,829197833376322;0,843136007696762
332;371;23,4;245,924501744921;438,444444444444;0,828777773683629;0,848193129255982
418;315;35,7;187,034975910431;438,222222222222;0,828357713990936;0,849201922875934
329;365;21,3;246,161259816828;438,111111111111;0,828147684144589;0,852684040139357
338;350;18,9;232,853313301978;437,222222222222;0,826467445373816;0,841171944790378
341;343;17,7;226,380354073444;437;0,826047385681123;0,840001227436404
336;366;22,5;241,542983404563;436,333333333333;0,824787206603044;0,842515057380906
341;332;15,6;217,874983651098;435;0,822266848446885;0,845236294618534
350;317;15,9;198,434948822922;434,888888888889;0,822056818600538;0,843066355388143
420;310;36,3;184,545335308749;434,777777777778;0,821846788754191;0,853159267027438
347;333;17,1;214,950651411875;434,666666666667;0,821636758907845;0,836667623425315
354;319;17,1;199,075098492446;434,555555555556;0,821426729061498;0,836911893030235
349;338;18,6;217,71104767639;433,666666666667;0,819746490290726;0,831345669766301
349;329;17,1;210,439724380643;433,555555555556;0,819536460444379;0,835740965089151
338;340;16,5;226,487867528828;433,444444444444;0,819326430598032;0,845562431922388
337;356;20,1;236,668774000369;433,222222222222;0,818906370905339;0,84161695450685
347;345;19,5;223,740954792825;433,111111111111;0,818696341058993;0,831347767509306
360;313;18,3;191,864390451281;432,444444444444;0,817436161980913;0,835178670417145
336;375;24,9;244,52173027592;432,222222222222;0,81701610228822;0,844027684385885
355;315;17,1;194,8986954344;431,888888888889;0,81638601274918;0,838614818151264
451;373;50,4;205,721399202056;431;0,814705773978407;0,9883981402874
581;231;87;166,08397410537;430,666666666667;0,814075684439368;1,40430899109358
421;319;36,9;188,728296413582;430,666666666667;0,814075684439368;0,855332926280633
351;314;15,9;194,966719564005;430,666666666667;0,814075684439368;0,844502524444314
433;335;41,4;194,594466348999;430,555555555556;0,813865654593021;0,887419765504116
339;353;19,8;233,746162262555;429,777777777778;0,812395445668595;0,839104611781233
356;339;20,4;214,748801249183;429,222222222222;0,811345296436862;0,824451315136322
338;344;17,4;229,236394799059;429,222222222222;0,811345296436862;0,843645259761644
365;319;20,4;196,004040485882;429,111111111111;0,811135266590515;0,825923941488558
364;314;19,8;192,002294898784;428,111111111111;0,809244997973396;0,829801169806367
454;329;47,1;190,518207021828;427,444444444444;0,807984818895317;0,942535414535019
427;306;38,1;182,489552921999;427,111111111111;0,807354729356277;0,86403367507266
342;351;19,8;230,587243964204;427;0,80714469950993;0,835859502797969
358;331;19,8;207,943034423383;426,888888888889;0,806934669663584;0,825172567646935
347;351;20,7;227,361374658176;426,888888888889;0,806934669663584;0,830411080840933
351;350;21,3;224,427061302317;426,444444444444;0,806094550278198;0,826753161494737
376;335;25,2;204,558203441583;424,666666666667;0,802734072736652;0,816873147820012
365;343;23,4;213,381475647205;424,333333333333;0,802103983197612;0,818364856038215
378;323;24,3;196,189206257027;423,555555555556;0,800633774273186;0,819210654538
355;335;19,5;212,334936234958;423,111111111111;0,7997936548878;0,826586237784771
351;344;20,1;220,74115387783;421,222222222222;0,796223147499908;0,827715316360627
377;342;26,4;208,479107810996;420,777777777778;0,795383028114522;0,817102854044692
372;339;24,6;208,300755766006;420,555555555556;0,794962968421828;0,816879794852805
367;336;22,8;208,094841901364;420;0,793912819190095;0,818468558965955
363;326;20,4;202,195459528679;419,888888888889;0,793702789343749;0,823938452071427
385;331;27;199,846882861526;419,888888888889;0,793702789343749;0,818431151679367
365;329;21,3;203,838740183172;419,888888888889;0,793702789343749;0,821418432025852
368;322;21,3;197,667640507832;419;0,792022550572976;0,822976081540276
377;329;24,6;200,432828679399;417,888888888889;0,78992225210951;0,81770068045889
360;350;23,4;219,75818005302;417,555555555556;0,789292162570471;0,820488893407992
383;320;25,5;193,298570330494;417,222222222222;0,788662073031431;0,82010460226813
361;340;21,9;213,140220879052;416,888888888889;0,788031983492391;0,82055091152765
374;318;22,8;193,392497753751;416,111111111111;0,786561774567965;0,822093656743028
