21/08/2018/07:55 SW ver:OXY4v2_30
Header Ch-4
Description:
IDENTIFICATION
PHIboard number   : v1231165
PM number         : 00000000
Serial number     : S DLD 0001 000067
MUX channel       : ON - 04

PARAMETERS
Signal LED current: 050
Ref LED current   : 077
Ref LED amplitude : 46447
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 56.00 at 020.0�C amp 062800
100.00%a.s.phase 2: 27.00 at 020.0�C amp 063500
Date   (ddmmyy)   : 231112
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/�;Amp;Temp/�C;Error
21/08/2018;08:01:29;7.4;90.47;31.39;NA;24.47;0
21/08/2018;08:01:30;7.41;90.69;31.35;NA;24.49;0
21/08/2018;08:01:31;7.43;90.84;31.33;NA;24.47;0
21/08/2018;08:01:32;7.44;91.03;31.32;NA;24.47;0
21/08/2018;08:01:33;7.46;91.03;31.33;NA;24.47;0
21/08/2018;08:01:34;7.47;91.05;31.31;NA;24.48;0
21/08/2018;08:01:35;7.49;91.39;31.28;NA;24.46;0
21/08/2018;08:01:36;7.5;91.76;31.26;NA;24.46;0
21/08/2018;08:01:37;7.52;91.97;31.23;NA;24.47;0
21/08/2018;08:01:38;7.53;91.99;31.24;NA;24.48;0
21/08/2018;08:01:39;7.55;92.54;31.17;NA;24.47;0
21/08/2018;08:01:40;7.56;92.35;31.2;NA;24.47;0
21/08/2018;08:01:41;7.58;92.7;31.16;NA;24.46;0
21/08/2018;08:01:42;7.59;92.91;31.14;NA;24.47;0
21/08/2018;08:01:43;7.61;93.08;31.12;NA;24.46;0
21/08/2018;08:01:44;7.63;93.08;31.12;NA;24.46;0
21/08/2018;08:01:45;7.65;93.29;31.1;NA;24.47;0
21/08/2018;08:01:46;7.66;93.31;31.1;NA;24.48;0
21/08/2018;08:01:47;7.68;93.48;31.08;NA;24.47;0
21/08/2018;08:01:48;7.69;93.64;31.08;NA;24.46;0
21/08/2018;08:01:49;7.71;93.85;31.05;NA;24.47;0
21/08/2018;08:01:50;7.72;94.23;31.01;NA;24.47;0
21/08/2018;08:01:51;7.74;94.21;31.01;NA;24.46;0
21/08/2018;08:01:52;7.76;94.58;30.99;NA;24.46;0
21/08/2018;08:01:53;7.77;94.42;31;NA;24.47;0
21/08/2018;08:01:54;7.79;94.42;31;NA;24.47;0
21/08/2018;08:01:55;7.8;94.79;30.96;NA;24.47;0
21/08/2018;08:01:56;7.82;94.58;30.98;NA;24.46;0
21/08/2018;08:01:57;7.83;94.98;30.95;NA;24.47;0
21/08/2018;08:01:58;7.85;95.13;30.94;NA;24.45;0
21/08/2018;08:01:59;7.86;95.36;30.92;NA;24.47;0
21/08/2018;08:02:00;7.89;95.17;30.92;NA;24.47;0
21/08/2018;08:02:01;7.9;95.73;30.88;NA;24.47;0
21/08/2018;08:02:02;7.92;95.36;30.92;NA;24.47;0
21/08/2018;08:02:03;7.94;95.52;30.9;NA;24.46;0
21/08/2018;08:02:04;7.96;95.54;30.89;NA;24.47;0
21/08/2018;08:02:05;7.97;96.09;30.85;NA;24.46;0
21/08/2018;08:02:06;7.99;95.92;30.86;NA;24.47;0
21/08/2018;08:02:07;8;96.07;30.85;NA;24.45;0
21/08/2018;08:02:08;8.02;96.46;30.8;NA;24.46;0
21/08/2018;08:02:09;8.03;96.65;30.79;NA;24.46;0
21/08/2018;08:02:10;8.05;96.82;30.78;NA;24.45;0
21/08/2018;08:02:11;8.06;96.63;30.8;NA;24.45;0
21/08/2018;08:02:12;8.08;96.48;30.81;NA;24.47;0
21/08/2018;08:02:13;8.1;97.05;30.75;NA;24.47;0
21/08/2018;08:02:14;8.12;97.03;30.76;NA;24.46;0
21/08/2018;08:02:15;8.14;96.82;30.78;NA;24.45;0
21/08/2018;08:02:16;8.16;97.05;30.75;NA;24.47;0
21/08/2018;08:02:17;8.19;97.22;30.74;NA;24.46;0
21/08/2018;08:02:18;8.21;97.24;30.73;NA;24.47;0
21/08/2018;08:02:19;8.23;97.4;30.72;NA;24.46;0
21/08/2018;08:02:20;8.24;97.4;30.72;NA;24.46;0
21/08/2018;08:02:21;8.26;97.59;30.71;NA;24.46;0
21/08/2018;08:02:22;8.28;97.43;30.71;NA;24.47;0
21/08/2018;08:02:23;8.29;97.78;30.69;NA;24.46;0
21/08/2018;08:02:24;8.31;97.43;30.71;NA;24.47;0
21/08/2018;08:02:25;8.32;98.16;30.66;NA;24.46;0
21/08/2018;08:02:26;8.34;97.59;30.7;NA;24.46;0
21/08/2018;08:02:27;8.36;97.95;30.67;NA;24.45;0
21/08/2018;08:02:28;8.38;97.78;30.69;NA;24.46;0
21/08/2018;08:02:29;8.4;98.34;30.63;NA;24.46;0
21/08/2018;08:02:30;8.41;97.78;30.69;NA;24.46;0
21/08/2018;08:02:31;8.43;98.32;30.64;NA;24.45;0
21/08/2018;08:02:32;8.44;98.14;30.67;NA;24.45;0
21/08/2018;08:02:33;8.46;98.32;30.65;NA;24.45;0
21/08/2018;08:02:34;8.47;98.34;30.64;NA;24.46;0
21/08/2018;08:02:35;8.49;98.53;30.63;NA;24.46;0
21/08/2018;08:02:36;8.5;98.32;30.63;NA;24.45;0
21/08/2018;08:02:37;8.52;98.55;30.62;NA;24.47;0
21/08/2018;08:02:38;8.53;98.53;30.62;NA;24.46;0
21/08/2018;08:02:39;8.55;98.72;30.61;NA;24.46;0
21/08/2018;08:02:40;8.56;98.72;30.6;NA;24.46;0
21/08/2018;08:02:41;8.58;98.72;30.6;NA;24.46;0
21/08/2018;08:02:42;8.59;98.72;30.6;NA;24.46;0
21/08/2018;08:02:43;8.61;98.7;30.61;NA;24.45;0
21/08/2018;08:02:44;8.63;98.93;30.58;NA;24.47;0
21/08/2018;08:02:45;8.65;99.06;30.58;NA;24.44;0
21/08/2018;08:02:46;8.66;99.06;30.58;NA;24.44;0
21/08/2018;08:02:47;8.68;99.1;30.56;NA;24.46;0
21/08/2018;08:02:48;8.69;98.7;30.61;NA;24.45;0
21/08/2018;08:02:49;8.71;99.28;30.55;NA;24.46;0
21/08/2018;08:02:50;8.72;99.08;30.57;NA;24.45;0
21/08/2018;08:02:51;8.74;99.28;30.55;NA;24.46;0
21/08/2018;08:02:52;8.76;99.28;30.55;NA;24.46;0
21/08/2018;08:02:53;8.77;99.66;30.53;NA;24.46;0
21/08/2018;08:02:54;8.79;99.24;30.56;NA;24.44;0
21/08/2018;08:02:55;8.8;99.64;30.52;NA;24.45;0
21/08/2018;08:02:56;8.82;99.45;30.54;NA;24.45;0
21/08/2018;08:02:57;8.83;99.66;30.52;NA;24.46;0
21/08/2018;08:02:58;8.85;99.68;30.51;NA;24.47;0
21/08/2018;08:02:59;8.86;99.85;30.5;NA;24.46;0
21/08/2018;08:03:00;8.89;99.64;30.53;NA;24.45;0
21/08/2018;08:03:01;8.9;100.02;30.49;NA;24.45;0
21/08/2018;08:03:02;8.92;99.64;30.52;NA;24.45;0
21/08/2018;08:03:03;8.94;99.81;30.51;NA;24.44;0
21/08/2018;08:03:04;8.96;99.85;30.5;NA;24.46;0
21/08/2018;08:03:05;8.97;99.97;30.49;NA;24.43;0
21/08/2018;08:03:06;8.99;99.81;30.5;NA;24.44;0
21/08/2018;08:03:07;9;99.81;30.51;NA;24.44;0
21/08/2018;08:03:08;9.02;100.2;30.47;NA;24.45;0
21/08/2018;08:03:09;9.03;100.02;30.49;NA;24.45;0
21/08/2018;08:03:10;9.05;99.81;30.51;NA;24.44;0
21/08/2018;08:03:11;9.06;100.02;30.49;NA;24.45;0
21/08/2018;08:03:12;9.08;99.83;30.5;NA;24.45;0
21/08/2018;08:03:13;9.1;99.83;30.5;NA;24.45;0
21/08/2018;08:03:14;9.12;100.2;30.47;NA;24.45;0
21/08/2018;08:03:15;9.14;100.23;30.46;NA;24.46;0
21/08/2018;08:03:16;9.16;100.02;30.49;NA;24.45;0
21/08/2018;08:03:17;9.19;100.2;30.48;NA;24.45;0
21/08/2018;08:03:18;9.21;100.2;30.47;NA;24.45;0
21/08/2018;08:03:19;9.23;100.39;30.46;NA;24.45;0
21/08/2018;08:03:20;9.24;100.2;30.47;NA;24.45;0
21/08/2018;08:03:21;9.26;100.2;30.48;NA;24.45;0
21/08/2018;08:03:22;9.28;100.41;30.46;NA;24.46;0
21/08/2018;08:03:23;9.29;100.56;30.45;NA;24.44;0
21/08/2018;08:03:24;9.31;100.58;30.44;NA;24.45;0
21/08/2018;08:03:25;9.32;100.02;30.49;NA;24.45;0
21/08/2018;08:03:26;9.34;100.39;30.46;NA;24.45;0
21/08/2018;08:03:27;9.36;100.02;30.48;NA;24.45;0
21/08/2018;08:03:28;9.38;100.37;30.46;NA;24.44;0
21/08/2018;08:03:29;9.4;100.39;30.45;NA;24.45;0
21/08/2018;08:03:30;9.41;100.56;30.44;NA;24.44;0
21/08/2018;08:03:31;9.43;100.39;30.45;NA;24.45;0
21/08/2018;08:03:32;9.44;100.56;30.45;NA;24.44;0
21/08/2018;08:03:33;9.46;100.39;30.45;NA;24.45;0
21/08/2018;08:03:34;9.47;100.39;30.46;NA;24.45;0
21/08/2018;08:03:35;9.49;100.56;30.45;NA;24.44;0
21/08/2018;08:03:36;9.5;100.2;30.47;NA;24.45;0
21/08/2018;08:03:37;9.52;100.41;30.46;NA;24.46;0
21/08/2018;08:03:38;9.53;100.2;30.47;NA;24.45;0
21/08/2018;08:03:39;9.55;100.77;30.42;NA;24.45;0
21/08/2018;08:03:40;9.56;100.58;30.44;NA;24.45;0
21/08/2018;08:03:41;9.58;100.75;30.43;NA;24.44;0
21/08/2018;08:03:42;9.59;100.58;30.44;NA;24.45;0
21/08/2018;08:03:43;9.61;100.56;30.44;NA;24.44;0
21/08/2018;08:03:44;9.63;100.93;30.4;NA;24.44;0
21/08/2018;08:03:45;9.65;101.12;30.4;NA;24.44;0
21/08/2018;08:03:46;9.66;100.75;30.42;NA;24.44;0
21/08/2018;08:03:47;9.68;100.75;30.43;NA;24.44;0
21/08/2018;08:03:48;9.69;100.79;30.42;NA;24.46;0
21/08/2018;08:03:49;9.71;100.56;30.44;NA;24.44;0
21/08/2018;08:03:50;9.72;100.96;30.4;NA;24.45;0
21/08/2018;08:03:51;9.74;100.75;30.42;NA;24.44;0
21/08/2018;08:03:52;9.76;100.93;30.4;NA;24.44;0
21/08/2018;08:03:53;9.77;100.75;30.43;NA;24.44;0
21/08/2018;08:03:54;9.79;100.75;30.42;NA;24.44;0
21/08/2018;08:03:55;9.8;100.75;30.42;NA;24.44;0
21/08/2018;08:03:56;9.82;100.77;30.42;NA;24.45;0
21/08/2018;08:03:57;9.83;100.77;30.43;NA;24.45;0
21/08/2018;08:03:58;9.85;100.75;30.43;NA;24.44;0
21/08/2018;08:03:59;9.86;100.93;30.41;NA;24.44;0
21/08/2018;08:04:00;9.89;100.75;30.42;NA;24.44;0
21/08/2018;08:04:01;9.9;100.75;30.42;NA;24.44;0
21/08/2018;08:04:02;9.92;101.12;30.38;NA;24.44;0
21/08/2018;08:04:03;9.94;100.77;30.42;NA;24.45;0
21/08/2018;08:04:04;9.96;101.12;30.38;NA;24.44;0
21/08/2018;08:04:05;9.97;100.96;30.41;NA;24.45;0
21/08/2018;08:04:06;9.99;100.93;30.41;NA;24.44;0
21/08/2018;08:04:07;10;100.93;30.4;NA;24.44;0
21/08/2018;08:04:08;10.02;100.91;30.42;NA;24.43;0
21/08/2018;08:04:09;10.03;100.93;30.4;NA;24.44;0
21/08/2018;08:04:10;10.05;101.14;30.39;NA;24.45;0
21/08/2018;08:04:11;10.06;100.96;30.4;NA;24.45;0
21/08/2018;08:04:12;10.08;100.96;30.41;NA;24.45;0
21/08/2018;08:04:13;10.1;100.75;30.42;NA;24.44;0
21/08/2018;08:04:14;10.12;100.96;30.41;NA;24.45;0
21/08/2018;08:04:15;10.14;101.14;30.39;NA;24.45;0
21/08/2018;08:04:16;10.16;100.93;30.4;NA;24.44;0
21/08/2018;08:04:17;10.19;101.31;30.37;NA;24.44;0
21/08/2018;08:04:18;10.21;101.31;30.38;NA;24.44;0
21/08/2018;08:04:19;10.23;101.46;30.38;NA;24.42;0
21/08/2018;08:04:20;10.24;101.08;30.4;NA;24.42;0
21/08/2018;08:04:21;10.26;101.23;30.4;NA;24.4;0
21/08/2018;08:04:22;10.28;101.08;30.4;NA;24.42;0
21/08/2018;08:04:23;10.29;101.41;30.37;NA;24.4;0
21/08/2018;08:04:24;10.31;101.25;30.39;NA;24.41;0
21/08/2018;08:04:25;10.32;101.64;30.36;NA;24.42;0
21/08/2018;08:04:26;10.34;101.25;30.39;NA;24.41;0
21/08/2018;08:04:27;10.36;101.41;30.38;NA;24.4;0
21/08/2018;08:04:28;10.38;101.27;30.39;NA;24.42;0
21/08/2018;08:04:29;10.4;101.25;30.39;NA;24.41;0
21/08/2018;08:04:30;10.41;101.27;30.38;NA;24.42;0
21/08/2018;08:04:31;10.43;101.25;30.38;NA;24.41;0
21/08/2018;08:04:32;10.44;101.06;30.4;NA;24.41;0
21/08/2018;08:04:33;10.46;101.43;30.37;NA;24.41;0
21/08/2018;08:04:34;10.47;101.43;30.37;NA;24.41;0
21/08/2018;08:04:35;10.49;101.06;30.4;NA;24.41;0
21/08/2018;08:04:36;10.5;101.79;30.34;NA;24.4;0
21/08/2018;08:04:37;10.52;101.25;30.38;NA;24.41;0
21/08/2018;08:04:38;10.53;101.06;30.4;NA;24.41;0
21/08/2018;08:04:39;10.55;101.08;30.4;NA;24.42;0
21/08/2018;08:04:40;10.56;100.89;30.41;NA;24.42;0
21/08/2018;08:04:41;10.58;101.1;30.41;NA;24.43;0
21/08/2018;08:04:42;10.59;101.39;30.39;NA;24.39;0
21/08/2018;08:04:43;10.61;100.87;30.43;NA;24.41;0
21/08/2018;08:04:44;10.63;101.27;30.38;NA;24.42;0
21/08/2018;08:04:45;10.65;100.85;30.42;NA;24.4;0
21/08/2018;08:04:46;10.66;101.06;30.4;NA;24.41;0
21/08/2018;08:04:47;10.68;100.83;30.44;NA;24.39;0
21/08/2018;08:04:48;10.69;101.06;30.4;NA;24.41;0
21/08/2018;08:04:49;10.71;100.68;30.44;NA;24.41;0
21/08/2018;08:04:50;10.72;100.66;30.45;NA;24.4;0
21/08/2018;08:04:51;10.74;100.7;30.44;NA;24.42;0
21/08/2018;08:04:52;10.76;100.68;30.44;NA;24.41;0
21/08/2018;08:04:53;10.77;100.47;30.46;NA;24.4;0
21/08/2018;08:04:54;10.79;100.52;30.45;NA;24.42;0
21/08/2018;08:04:55;10.8;100.29;30.48;NA;24.4;0
21/08/2018;08:04:56;10.82;100.29;30.47;NA;24.4;0
21/08/2018;08:04:57;10.83;100.45;30.46;NA;24.39;0
21/08/2018;08:04:58;10.85;100.47;30.46;NA;24.4;0
21/08/2018;08:04:59;10.86;100.27;30.49;NA;24.39;0
21/08/2018;08:05:00;10.89;100.1;30.5;NA;24.4;0
21/08/2018;08:05:01;10.9;99.54;30.54;NA;24.4;0
21/08/2018;08:05:02;10.92;100.12;30.49;NA;24.41;0
21/08/2018;08:05:03;10.94;99.91;30.5;NA;24.4;0
21/08/2018;08:05:04;10.96;99.56;30.53;NA;24.41;0
21/08/2018;08:05:05;10.97;99.37;30.55;NA;24.41;0
21/08/2018;08:05:06;10.99;99.91;30.51;NA;24.4;0
21/08/2018;08:05:07;11;99.56;30.54;NA;24.41;0
21/08/2018;08:05:08;11.02;99.16;30.58;NA;24.4;0
21/08/2018;08:05:09;11.03;99.35;30.56;NA;24.4;0
21/08/2018;08:05:10;11.05;99.54;30.55;NA;24.4;0
21/08/2018;08:05:11;11.06;99.37;30.56;NA;24.41;0
21/08/2018;08:05:12;11.08;99.18;30.58;NA;24.41;0
21/08/2018;08:05:13;11.1;99.18;30.58;NA;24.41;0
21/08/2018;08:05:14;11.12;99.16;30.57;NA;24.4;0
21/08/2018;08:05:15;11.14;98.8;30.61;NA;24.41;0
21/08/2018;08:05:16;11.16;98.78;30.61;NA;24.4;0
21/08/2018;08:05:17;11.19;98.6;30.63;NA;24.4;0
21/08/2018;08:05:18;11.21;98.76;30.61;NA;24.39;0
21/08/2018;08:05:19;11.23;98.43;30.64;NA;24.41;0
21/08/2018;08:05:20;11.24;98.41;30.64;NA;24.4;0
21/08/2018;08:05:21;11.26;98.41;30.64;NA;24.4;0
21/08/2018;08:05:22;11.28;98.22;30.66;NA;24.4;0
21/08/2018;08:05:23;11.29;98.05;30.68;NA;24.41;0
21/08/2018;08:05:24;11.31;98.41;30.65;NA;24.4;0
21/08/2018;08:05:25;11.32;97.66;30.72;NA;24.4;0
21/08/2018;08:05:26;11.34;97.87;30.69;NA;24.41;0
21/08/2018;08:05:27;11.36;97.49;30.72;NA;24.41;0
21/08/2018;08:05:28;11.38;97.28;30.75;NA;24.4;0
21/08/2018;08:05:29;11.4;97.49;30.73;NA;24.41;0
21/08/2018;08:05:30;11.41;97.28;30.75;NA;24.4;0
21/08/2018;08:05:31;11.43;97.24;30.75;NA;24.38;0
21/08/2018;08:05:32;11.44;97.28;30.75;NA;24.4;0
21/08/2018;08:05:33;11.46;97.28;30.75;NA;24.4;0
21/08/2018;08:05:34;11.47;97.47;30.73;NA;24.4;0
21/08/2018;08:05:35;11.49;97.09;30.77;NA;24.4;0
21/08/2018;08:05:36;11.5;97.09;30.76;NA;24.4;0
21/08/2018;08:05:37;11.52;96.91;30.78;NA;24.4;0
21/08/2018;08:05:38;11.53;97.09;30.77;NA;24.4;0
21/08/2018;08:05:39;11.55;96.72;30.81;NA;24.4;0
21/08/2018;08:05:40;11.56;96.34;30.84;NA;24.4;0
21/08/2018;08:05:41;11.58;96.38;30.83;NA;24.42;0
21/08/2018;08:05:42;11.59;96.34;30.83;NA;24.4;0
21/08/2018;08:05:43;11.61;96.49;30.83;NA;24.38;0
21/08/2018;08:05:44;11.63;96.15;30.85;NA;24.4;0
21/08/2018;08:05:45;11.65;96.15;30.86;NA;24.4;0
21/08/2018;08:05:46;11.66;95.8;30.89;NA;24.41;0
21/08/2018;08:05:47;11.68;95.76;30.89;NA;24.39;0
21/08/2018;08:05:48;11.69;95.8;30.88;NA;24.41;0
21/08/2018;08:05:49;11.71;95.78;30.89;NA;24.4;0
21/08/2018;08:05:50;11.72;96.01;30.87;NA;24.42;0
21/08/2018;08:05:51;11.74;95.59;30.91;NA;24.4;0
21/08/2018;08:05:52;11.76;95.38;30.92;NA;24.39;0
21/08/2018;08:05:53;11.77;95.55;30.91;NA;24.38;0
21/08/2018;08:05:54;11.79;95.57;30.92;NA;24.39;0
21/08/2018;08:05:55;11.8;95.22;30.93;NA;24.4;0
21/08/2018;08:05:56;11.82;95.24;30.94;NA;24.41;0
21/08/2018;08:05:57;11.83;95.22;30.95;NA;24.4;0
21/08/2018;08:05:58;11.85;94.86;30.97;NA;24.41;0
21/08/2018;08:05:59;11.86;94.48;31;NA;24.41;0
21/08/2018;08:06:00;11.89;94.67;30.99;NA;24.41;0
21/08/2018;08:06:01;11.9;94.46;31.02;NA;24.4;0
21/08/2018;08:06:02;11.92;94.63;31.01;NA;24.39;0
21/08/2018;08:06:03;11.94;94.44;31.02;NA;24.39;0
21/08/2018;08:06:04;11.96;94.65;30.99;NA;24.4;0
21/08/2018;08:06:05;11.97;94.46;31.02;NA;24.4;0
21/08/2018;08:06:06;11.99;94.09;31.04;NA;24.4;0
21/08/2018;08:06:07;12;93.88;31.06;NA;24.39;0
21/08/2018;08:06:08;12.02;94.07;31.06;NA;24.39;0
21/08/2018;08:06:09;12.03;94.07;31.06;NA;24.39;0
21/08/2018;08:06:10;12.05;93.71;31.09;NA;24.4;0
21/08/2018;08:06:11;12.06;93.9;31.07;NA;24.4;0
21/08/2018;08:06:12;12.08;93.71;31.09;NA;24.4;0
21/08/2018;08:06:13;12.1;93.71;31.08;NA;24.4;0
21/08/2018;08:06:14;12.12;93.48;31.11;NA;24.38;0
21/08/2018;08:06:15;12.14;93.15;31.13;NA;24.4;0
21/08/2018;08:06:16;12.16;93.48;31.11;NA;24.38;0
21/08/2018;08:06:17;12.19;92.94;31.16;NA;24.39;0
21/08/2018;08:06:18;12.21;92.75;31.17;NA;24.39;0
21/08/2018;08:06:19;12.23;92.94;31.16;NA;24.39;0
21/08/2018;08:06:20;12.24;92.92;31.16;NA;24.38;0
21/08/2018;08:06:21;12.26;92.94;31.15;NA;24.39;0
21/08/2018;08:06:22;12.28;92.38;31.21;NA;24.39;0
21/08/2018;08:06:23;12.29;92.57;31.19;NA;24.39;0
21/08/2018;08:06:24;12.31;92.4;31.2;NA;24.4;0
21/08/2018;08:06:25;12.32;92.36;31.22;NA;24.38;0
21/08/2018;08:06:26;12.34;92.4;31.21;NA;24.4;0
21/08/2018;08:06:27;12.36;92.21;31.23;NA;24.4;0
21/08/2018;08:06:28;12.38;92.02;31.25;NA;24.4;0
21/08/2018;08:06:29;12.4;91.98;31.24;NA;24.38;0
21/08/2018;08:06:30;12.41;91.65;31.27;NA;24.4;0
21/08/2018;08:06:31;12.43;91.44;31.3;NA;24.39;0
21/08/2018;08:06:32;12.44;91.81;31.27;NA;24.39;0
21/08/2018;08:06:33;12.46;91.63;31.28;NA;24.39;0
21/08/2018;08:06:34;12.47;91.67;31.27;NA;24.41;0
21/08/2018;08:06:35;12.49;91.48;31.3;NA;24.41;0
21/08/2018;08:06:36;12.5;91.44;31.3;NA;24.39;0
21/08/2018;08:06:37;12.52;91.04;31.34;NA;24.38;0
21/08/2018;08:06:38;12.53;90.88;31.35;NA;24.39;0
21/08/2018;08:06:39;12.55;91.08;31.34;NA;24.4;0
21/08/2018;08:06:40;12.56;90.88;31.35;NA;24.39;0
21/08/2018;08:06:41;12.58;90.88;31.36;NA;24.39;0
21/08/2018;08:06:42;12.59;90.86;31.37;NA;24.38;0
21/08/2018;08:06:43;12.61;90.52;31.39;NA;24.4;0
21/08/2018;08:06:44;12.63;90.52;31.4;NA;24.4;0
21/08/2018;08:06:45;12.65;90.33;31.41;NA;24.4;0
21/08/2018;08:06:46;12.66;90.14;31.42;NA;24.4;0
21/08/2018;08:06:47;12.68;90.14;31.42;NA;24.4;0
21/08/2018;08:06:48;12.69;90.12;31.42;NA;24.39;0
21/08/2018;08:06:49;12.71;90.12;31.43;NA;24.39;0
21/08/2018;08:06:50;12.72;89.77;31.47;NA;24.4;0
21/08/2018;08:06:51;12.74;89.96;31.45;NA;24.4;0
21/08/2018;08:06:52;12.76;89.75;31.47;NA;24.39;0
21/08/2018;08:06:53;12.77;89.75;31.47;NA;24.39;0
21/08/2018;08:06:54;12.79;89.56;31.49;NA;24.39;0
21/08/2018;08:06:55;12.8;89.6;31.49;NA;24.41;0
21/08/2018;08:06:56;12.82;89.56;31.49;NA;24.39;0
21/08/2018;08:06:57;12.83;89.2;31.53;NA;24.4;0
21/08/2018;08:06:58;12.85;89.39;31.51;NA;24.4;0
21/08/2018;08:06:59;12.86;89.2;31.51;NA;24.4;0
21/08/2018;08:07:00;12.89;89.2;31.53;NA;24.4;0
21/08/2018;08:07:01;12.9;88.83;31.57;NA;24.4;0
21/08/2018;08:07:02;12.92;88.81;31.56;NA;24.39;0
21/08/2018;08:07:03;12.94;88.79;31.57;NA;24.38;0
21/08/2018;08:07:04;12.96;88.45;31.6;NA;24.4;0
21/08/2018;08:07:05;12.97;88.45;31.6;NA;24.4;0
21/08/2018;08:07:06;12.99;88.64;31.58;NA;24.4;0
21/08/2018;08:07:07;13;88.25;31.61;NA;24.39;0
21/08/2018;08:07:08;13.02;88.25;31.62;NA;24.39;0
21/08/2018;08:07:09;13.03;88.43;31.6;NA;24.39;0
21/08/2018;08:07:10;13.05;88.08;31.63;NA;24.4;0
21/08/2018;08:07:11;13.06;87.85;31.65;NA;24.38;0
21/08/2018;08:07:12;13.08;88.08;31.63;NA;24.4;0
21/08/2018;08:07:13;13.1;87.72;31.67;NA;24.41;0
21/08/2018;08:07:14;13.12;87.87;31.65;NA;24.39;0
21/08/2018;08:07:15;13.14;87.51;31.68;NA;24.4;0
21/08/2018;08:07:16;13.16;87.89;31.65;NA;24.4;0
21/08/2018;08:07:17;13.19;87.33;31.72;NA;24.4;0
21/08/2018;08:07:18;13.21;87.33;31.7;NA;24.4;0
21/08/2018;08:07:19;13.23;87.33;31.71;NA;24.4;0
21/08/2018;08:07:20;13.24;86.95;31.74;NA;24.4;0
21/08/2018;08:07:21;13.26;86.97;31.75;NA;24.41;0
21/08/2018;08:07:22;13.28;86.76;31.77;NA;24.4;0
21/08/2018;08:07:23;13.29;86.78;31.75;NA;24.41;0
21/08/2018;08:07:24;13.31;86.93;31.75;NA;24.39;0
21/08/2018;08:07:25;13.32;86.74;31.78;NA;24.39;0
21/08/2018;08:07:26;13.34;86.54;31.8;NA;24.38;0
21/08/2018;08:07:27;13.36;86.37;31.8;NA;24.39;0
21/08/2018;08:07:28;13.38;86.39;31.81;NA;24.4;0
21/08/2018;08:07:29;13.4;86.56;31.79;NA;24.39;0
21/08/2018;08:07:30;13.41;86.2;31.82;NA;24.4;0
21/08/2018;08:07:31;13.43;86.2;31.82;NA;24.4;0
21/08/2018;08:07:32;13.44;86.2;31.83;NA;24.4;0
21/08/2018;08:07:33;13.46;85.82;31.86;NA;24.4;0
21/08/2018;08:07:34;13.47;85.8;31.87;NA;24.39;0
21/08/2018;08:07:35;13.49;85.64;31.88;NA;24.4;0
21/08/2018;08:07:36;13.5;85.43;31.89;NA;24.39;0
21/08/2018;08:07:37;13.52;85.65;31.87;NA;24.41;0
21/08/2018;08:07:38;13.53;85.26;31.92;NA;24.4;0
21/08/2018;08:07:39;13.55;85.43;31.89;NA;24.39;0
21/08/2018;08:07:40;13.56;85.43;31.91;NA;24.39;0
21/08/2018;08:07:41;13.58;85.43;31.91;NA;24.39;0
21/08/2018;08:07:42;13.59;85.24;31.93;NA;24.39;0
21/08/2018;08:07:43;13.61;84.88;31.97;NA;24.4;0
21/08/2018;08:07:44;13.63;85.22;31.93;NA;24.38;0
21/08/2018;08:07:45;13.65;84.7;31.98;NA;24.4;0
21/08/2018;08:07:46;13.66;84.88;31.96;NA;24.4;0
21/08/2018;08:07:47;13.68;84.9;31.95;NA;24.41;0
21/08/2018;08:07:48;13.69;85.03;31.94;NA;24.38;0
21/08/2018;08:07:49;13.71;84.49;31.99;NA;24.39;0
21/08/2018;08:07:50;13.72;84.32;32.03;NA;24.4;0
21/08/2018;08:07:51;13.74;84.3;32.03;NA;24.39;0
21/08/2018;08:07:52;13.76;84.51;32;NA;24.4;0
21/08/2018;08:07:53;13.77;84.32;32.02;NA;24.4;0
21/08/2018;08:07:54;13.79;84.15;32.03;NA;24.41;0
21/08/2018;08:07:55;13.8;84.13;32.03;NA;24.4;0
21/08/2018;08:07:56;13.82;83.98;32.05;NA;24.42;0
21/08/2018;08:07:57;13.83;84.11;32.04;NA;24.39;0
21/08/2018;08:07:58;13.85;83.74;32.08;NA;24.39;0
21/08/2018;08:07:59;13.86;83.74;32.09;NA;24.39;0
21/08/2018;08:08:00;13.89;83.76;32.08;NA;24.4;0
21/08/2018;08:08:01;13.9;83.4;32.11;NA;24.41;0
21/08/2018;08:08:02;13.92;83.53;32.1;NA;24.38;0
21/08/2018;08:08:03;13.94;83.38;32.1;NA;24.4;0
21/08/2018;08:08:04;13.96;83.57;32.11;NA;24.4;0
21/08/2018;08:08:05;13.97;83.36;32.12;NA;24.39;0
