21/08/2018/07:55 SW ver:OXY4v2_30
Header Ch-2
Description:
IDENTIFICATION
PHIboard number   : v1231163
PM number         : 00000000
Serial number     : S DLD 0001 000067
MUX channel       : ON - 02

PARAMETERS
Signal LED current: 050
Ref LED current   : 081
Ref LED amplitude : 47805
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 56.00 at 020.0�C amp 064600
100.00%a.s.phase 2: 27.00 at 020.0�C amp 065500
Date   (ddmmyy)   : 231112
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/�;Amp;Temp/�C;Error
21/08/2018;08:01:29;7.4;89.39;31.47;NA;24.3;0
21/08/2018;08:01:30;7.41;89.97;31.42;NA;24.31;0
21/08/2018;08:01:31;7.43;89.76;31.43;NA;24.3;0
21/08/2018;08:01:32;7.44;90.18;31.39;NA;24.32;0
21/08/2018;08:01:33;7.46;90.16;31.39;NA;24.31;0
21/08/2018;08:01:34;7.47;90.14;31.39;NA;24.3;0
21/08/2018;08:01:35;7.49;90.51;31.36;NA;24.3;0
21/08/2018;08:01:36;7.5;90.53;31.36;NA;24.31;0
21/08/2018;08:01:37;7.52;90.93;31.31;NA;24.32;0
21/08/2018;08:01:38;7.53;91.43;31.28;NA;24.29;0
21/08/2018;08:01:39;7.55;91.28;31.27;NA;24.31;0
21/08/2018;08:01:40;7.56;91.45;31.27;NA;24.3;0
21/08/2018;08:01:41;7.58;91.64;31.24;NA;24.3;0
21/08/2018;08:01:42;7.59;91.62;31.25;NA;24.29;0
21/08/2018;08:01:43;7.61;92.2;31.2;NA;24.3;0
21/08/2018;08:01:44;7.63;92.18;31.2;NA;24.29;0
21/08/2018;08:01:45;7.65;92.56;31.17;NA;24.29;0
21/08/2018;08:01:46;7.66;92.37;31.17;NA;24.29;0
21/08/2018;08:01:47;7.68;92.41;31.17;NA;24.31;0
21/08/2018;08:01:48;7.69;92.76;31.15;NA;24.3;0
21/08/2018;08:01:49;7.71;92.74;31.15;NA;24.29;0
21/08/2018;08:01:50;7.72;92.97;31.11;NA;24.31;0
21/08/2018;08:01:51;7.74;93.49;31.08;NA;24.29;0
21/08/2018;08:01:52;7.76;93.35;31.09;NA;24.31;0
21/08/2018;08:01:53;7.77;93.35;31.09;NA;24.31;0
21/08/2018;08:01:54;7.79;93.51;31.07;NA;24.3;0
21/08/2018;08:01:55;7.8;93.7;31.06;NA;24.3;0
21/08/2018;08:01:56;7.82;94.26;31;NA;24.3;0
21/08/2018;08:01:57;7.83;94.08;31.02;NA;24.3;0
21/08/2018;08:01:58;7.85;93.87;31.04;NA;24.29;0
21/08/2018;08:01:59;7.86;94.26;31;NA;24.3;0
21/08/2018;08:02:00;7.89;94.24;31;NA;24.29;0
21/08/2018;08:02:01;7.9;94.08;31.01;NA;24.3;0
21/08/2018;08:02:02;7.92;94.45;30.98;NA;24.3;0
21/08/2018;08:02:03;7.94;94.47;30.97;NA;24.31;0
21/08/2018;08:02:04;7.96;94.83;30.95;NA;24.3;0
21/08/2018;08:02:05;7.97;94.83;30.94;NA;24.3;0
21/08/2018;08:02:06;7.99;94.81;30.95;NA;24.29;0
21/08/2018;08:02:07;8;94.81;30.94;NA;24.29;0
21/08/2018;08:02:08;8.02;94.83;30.95;NA;24.3;0
21/08/2018;08:02:09;8.03;95.2;30.9;NA;24.3;0
21/08/2018;08:02:10;8.05;95.56;30.88;NA;24.29;0
21/08/2018;08:02:11;8.06;95.56;30.88;NA;24.29;0
21/08/2018;08:02:12;8.08;95.35;30.9;NA;24.28;0
21/08/2018;08:02:13;8.1;95.37;30.9;NA;24.29;0
21/08/2018;08:02:14;8.12;95.56;30.87;NA;24.29;0
21/08/2018;08:02:15;8.14;95.74;30.86;NA;24.29;0
21/08/2018;08:02:16;8.16;95.93;30.85;NA;24.29;0
21/08/2018;08:02:17;8.19;95.93;30.85;NA;24.29;0
21/08/2018;08:02:18;8.21;95.76;30.86;NA;24.3;0
21/08/2018;08:02:19;8.23;96.1;30.84;NA;24.28;0
21/08/2018;08:02:20;8.24;95.95;30.85;NA;24.3;0
21/08/2018;08:02:21;8.26;95.95;30.84;NA;24.3;0
21/08/2018;08:02:22;8.28;96.14;30.83;NA;24.3;0
21/08/2018;08:02:23;8.29;96.33;30.8;NA;24.3;0
21/08/2018;08:02:24;8.31;96.49;30.79;NA;24.29;0
21/08/2018;08:02:25;8.32;96.85;30.76;NA;24.28;0
21/08/2018;08:02:26;8.34;96.66;30.79;NA;24.28;0
21/08/2018;08:02:27;8.36;96.68;30.78;NA;24.29;0
21/08/2018;08:02:28;8.38;96.49;30.79;NA;24.29;0
21/08/2018;08:02:29;8.4;96.33;30.8;NA;24.3;0
21/08/2018;08:02:30;8.41;96.12;30.82;NA;24.29;0
21/08/2018;08:02:31;8.43;97.03;30.75;NA;24.28;0
21/08/2018;08:02:32;8.44;97.24;30.73;NA;24.29;0
21/08/2018;08:02:33;8.46;96.68;30.78;NA;24.29;0
21/08/2018;08:02:34;8.47;96.89;30.76;NA;24.3;0
21/08/2018;08:02:35;8.49;97.24;30.72;NA;24.29;0
21/08/2018;08:02:36;8.5;97.06;30.74;NA;24.29;0
21/08/2018;08:02:37;8.52;96.68;30.77;NA;24.29;0
21/08/2018;08:02:38;8.53;97.43;30.7;NA;24.29;0
21/08/2018;08:02:39;8.55;97.24;30.73;NA;24.29;0
21/08/2018;08:02:40;8.56;97.06;30.73;NA;24.29;0
21/08/2018;08:02:41;8.58;97.43;30.71;NA;24.29;0
21/08/2018;08:02:42;8.59;97.24;30.72;NA;24.29;0
21/08/2018;08:02:43;8.61;97.6;30.69;NA;24.28;0
21/08/2018;08:02:44;8.63;97.43;30.71;NA;24.29;0
21/08/2018;08:02:45;8.65;97.78;30.68;NA;24.28;0
21/08/2018;08:02:46;8.66;97.24;30.72;NA;24.29;0
21/08/2018;08:02:47;8.68;97.6;30.69;NA;24.28;0
21/08/2018;08:02:48;8.69;97.78;30.68;NA;24.28;0
21/08/2018;08:02:49;8.71;97.6;30.69;NA;24.28;0
21/08/2018;08:02:50;8.72;97.43;30.71;NA;24.29;0
21/08/2018;08:02:51;8.74;97.6;30.7;NA;24.28;0
21/08/2018;08:02:52;8.76;97.45;30.69;NA;24.3;0
21/08/2018;08:02:53;8.77;97.81;30.68;NA;24.29;0
21/08/2018;08:02:54;8.79;97.81;30.66;NA;24.29;0
21/08/2018;08:02:55;8.8;97.62;30.68;NA;24.29;0
21/08/2018;08:02:56;8.82;97.6;30.69;NA;24.28;0
21/08/2018;08:02:57;8.83;97.81;30.67;NA;24.29;0
21/08/2018;08:02:58;8.85;97.99;30.66;NA;24.29;0
21/08/2018;08:02:59;8.86;97.62;30.69;NA;24.29;0
21/08/2018;08:03:00;8.89;97.64;30.68;NA;24.3;0
21/08/2018;08:03:01;8.9;97.97;30.66;NA;24.28;0
21/08/2018;08:03:02;8.92;97.99;30.65;NA;24.29;0
21/08/2018;08:03:03;8.94;97.81;30.67;NA;24.29;0
21/08/2018;08:03:04;8.96;98.18;30.64;NA;24.29;0
21/08/2018;08:03:05;8.97;98.18;30.64;NA;24.29;0
21/08/2018;08:03:06;8.99;98.37;30.63;NA;24.29;0
21/08/2018;08:03:07;9;98.16;30.64;NA;24.28;0
21/08/2018;08:03:08;9.02;98.18;30.63;NA;24.29;0
21/08/2018;08:03:09;9.03;98.35;30.63;NA;24.28;0
21/08/2018;08:03:10;9.05;98.18;30.64;NA;24.29;0
21/08/2018;08:03:11;9.06;98.53;30.61;NA;24.28;0
21/08/2018;08:03:12;9.08;98.14;30.65;NA;24.27;0
21/08/2018;08:03:13;9.1;98.33;30.63;NA;24.27;0
21/08/2018;08:03:14;9.12;98.33;30.63;NA;24.27;0
21/08/2018;08:03:15;9.14;98.53;30.6;NA;24.28;0
21/08/2018;08:03:16;9.16;98.56;30.6;NA;24.29;0
21/08/2018;08:03:17;9.19;98.18;30.63;NA;24.29;0
21/08/2018;08:03:18;9.21;98.56;30.6;NA;24.29;0
21/08/2018;08:03:19;9.23;98.18;30.64;NA;24.29;0
21/08/2018;08:03:20;9.24;98.39;30.61;NA;24.3;0
21/08/2018;08:03:21;9.26;98.33;30.62;NA;24.27;0
21/08/2018;08:03:22;9.28;98.53;30.6;NA;24.28;0
21/08/2018;08:03:23;9.29;98.53;30.6;NA;24.28;0
21/08/2018;08:03:24;9.31;98.72;30.59;NA;24.28;0
21/08/2018;08:03:25;9.32;98.35;30.62;NA;24.28;0
21/08/2018;08:03:26;9.34;98.7;30.6;NA;24.27;0
21/08/2018;08:03:27;9.36;98.72;30.59;NA;24.28;0
21/08/2018;08:03:28;9.38;98.72;30.59;NA;24.28;0
21/08/2018;08:03:29;9.4;98.56;30.61;NA;24.29;0
21/08/2018;08:03:30;9.41;98.53;30.61;NA;24.28;0
21/08/2018;08:03:31;9.43;98.7;30.6;NA;24.27;0
21/08/2018;08:03:32;9.44;98.37;30.62;NA;24.29;0
21/08/2018;08:03:33;9.46;98.51;30.61;NA;24.27;0
21/08/2018;08:03:34;9.47;98.56;30.6;NA;24.29;0
21/08/2018;08:03:35;9.49;98.72;30.59;NA;24.28;0
21/08/2018;08:03:36;9.5;98.72;30.58;NA;24.28;0
21/08/2018;08:03:37;9.52;98.51;30.61;NA;24.27;0
21/08/2018;08:03:38;9.53;98.53;30.61;NA;24.28;0
21/08/2018;08:03:39;9.55;98.53;30.62;NA;24.28;0
21/08/2018;08:03:40;9.56;99.1;30.56;NA;24.28;0
21/08/2018;08:03:41;9.58;98.56;30.61;NA;24.29;0
21/08/2018;08:03:42;9.59;99.1;30.55;NA;24.28;0
21/08/2018;08:03:43;9.61;98.7;30.6;NA;24.27;0
21/08/2018;08:03:44;9.63;99.1;30.56;NA;24.28;0
21/08/2018;08:03:45;9.65;99.1;30.56;NA;24.28;0
21/08/2018;08:03:46;9.66;98.89;30.58;NA;24.27;0
21/08/2018;08:03:47;9.68;98.89;30.58;NA;24.27;0
21/08/2018;08:03:48;9.69;98.89;30.57;NA;24.27;0
21/08/2018;08:03:49;9.71;98.7;30.59;NA;24.27;0
21/08/2018;08:03:50;9.72;98.91;30.58;NA;24.28;0
21/08/2018;08:03:51;9.74;98.72;30.58;NA;24.28;0
21/08/2018;08:03:52;9.76;98.91;30.58;NA;24.28;0
21/08/2018;08:03:53;9.77;98.51;30.61;NA;24.27;0
21/08/2018;08:03:54;9.79;98.7;30.6;NA;24.27;0
21/08/2018;08:03:55;9.8;98.72;30.59;NA;24.28;0
21/08/2018;08:03:56;9.82;98.7;30.59;NA;24.27;0
21/08/2018;08:03:57;9.83;98.87;30.57;NA;24.26;0
21/08/2018;08:03:58;9.85;99.1;30.56;NA;24.28;0
21/08/2018;08:03:59;9.86;99.08;30.55;NA;24.27;0
21/08/2018;08:04:00;9.89;99.05;30.57;NA;24.26;0
21/08/2018;08:04:01;9.9;98.89;30.58;NA;24.27;0
21/08/2018;08:04:02;9.92;99.1;30.56;NA;24.28;0
21/08/2018;08:04:03;9.94;98.89;30.57;NA;24.27;0
21/08/2018;08:04:04;9.96;98.89;30.58;NA;24.27;0
21/08/2018;08:04:05;9.97;99.08;30.56;NA;24.27;0
21/08/2018;08:04:06;9.99;98.89;30.58;NA;24.27;0
21/08/2018;08:04:07;10;98.91;30.57;NA;24.28;0
21/08/2018;08:04:08;10.02;99.08;30.56;NA;24.27;0
21/08/2018;08:04:09;10.03;98.91;30.58;NA;24.28;0
21/08/2018;08:04:10;10.05;99.24;30.55;NA;24.26;0
21/08/2018;08:04:11;10.06;98.91;30.57;NA;24.28;0
21/08/2018;08:04:12;10.08;98.72;30.59;NA;24.28;0
21/08/2018;08:04:13;10.1;98.51;30.61;NA;24.27;0
21/08/2018;08:04:14;10.12;98.7;30.59;NA;24.27;0
21/08/2018;08:04:15;10.14;98.89;30.58;NA;24.27;0
21/08/2018;08:04:16;10.16;98.87;30.58;NA;24.26;0
21/08/2018;08:04:17;10.19;99.08;30.55;NA;24.27;0
21/08/2018;08:04:18;10.21;99.03;30.57;NA;24.25;0
21/08/2018;08:04:19;10.23;99.2;30.56;NA;24.24;0
21/08/2018;08:04:20;10.24;98.97;30.58;NA;24.22;0
21/08/2018;08:04:21;10.26;99.16;30.57;NA;24.22;0
21/08/2018;08:04:22;10.28;99.32;30.55;NA;24.21;0
21/08/2018;08:04:23;10.29;99.14;30.56;NA;24.21;0
21/08/2018;08:04:24;10.31;99.53;30.53;NA;24.22;0
21/08/2018;08:04:25;10.32;99.35;30.54;NA;24.22;0
21/08/2018;08:04:26;10.34;99.18;30.56;NA;24.23;0
21/08/2018;08:04:27;10.36;98.95;30.58;NA;24.21;0
21/08/2018;08:04:28;10.38;99.37;30.55;NA;24.23;0
21/08/2018;08:04:29;10.4;98.95;30.58;NA;24.21;0
21/08/2018;08:04:30;10.41;99.35;30.56;NA;24.22;0
21/08/2018;08:04:31;10.43;99.14;30.56;NA;24.21;0
21/08/2018;08:04:32;10.44;99.35;30.55;NA;24.22;0
21/08/2018;08:04:33;10.46;99.14;30.57;NA;24.21;0
21/08/2018;08:04:34;10.47;99.35;30.54;NA;24.22;0
21/08/2018;08:04:35;10.49;99.68;30.52;NA;24.2;0
21/08/2018;08:04:36;10.5;99.68;30.53;NA;24.2;0
21/08/2018;08:04:37;10.52;99.35;30.56;NA;24.22;0
21/08/2018;08:04:38;10.53;99.35;30.56;NA;24.22;0
21/08/2018;08:04:39;10.55;99.12;30.58;NA;24.2;0
21/08/2018;08:04:40;10.56;98.78;30.59;NA;24.22;0
21/08/2018;08:04:41;10.58;99.14;30.58;NA;24.21;0
21/08/2018;08:04:42;10.59;99.16;30.56;NA;24.22;0
21/08/2018;08:04:43;10.61;99.14;30.57;NA;24.21;0
21/08/2018;08:04:44;10.63;99.14;30.58;NA;24.21;0
21/08/2018;08:04:45;10.65;98.58;30.62;NA;24.21;0
21/08/2018;08:04:46;10.66;98.74;30.61;NA;24.2;0
21/08/2018;08:04:47;10.68;98.55;30.62;NA;24.2;0
21/08/2018;08:04:48;10.69;99.1;30.58;NA;24.19;0
21/08/2018;08:04:49;10.71;98.41;30.64;NA;24.22;0
21/08/2018;08:04:50;10.72;98.41;30.63;NA;24.22;0
21/08/2018;08:04:51;10.74;98.76;30.61;NA;24.21;0
21/08/2018;08:04:52;10.76;98.6;30.61;NA;24.22;0
21/08/2018;08:04:53;10.77;98.22;30.66;NA;24.22;0
21/08/2018;08:04:54;10.79;98.03;30.67;NA;24.22;0
21/08/2018;08:04:55;10.8;98.03;30.67;NA;24.22;0
21/08/2018;08:04:56;10.82;98.53;30.63;NA;24.19;0
21/08/2018;08:04:57;10.83;98.22;30.64;NA;24.22;0
21/08/2018;08:04:58;10.85;98.2;30.65;NA;24.21;0
21/08/2018;08:04:59;10.86;97.99;30.67;NA;24.2;0
21/08/2018;08:05:00;10.89;97.83;30.69;NA;24.21;0
21/08/2018;08:05:01;10.9;97.64;30.7;NA;24.21;0
21/08/2018;08:05:02;10.92;97.83;30.69;NA;24.21;0
21/08/2018;08:05:03;10.94;97.66;30.69;NA;24.22;0
21/08/2018;08:05:04;10.96;97.81;30.69;NA;24.2;0
21/08/2018;08:05:05;10.97;97.45;30.73;NA;24.21;0
21/08/2018;08:05:06;10.99;97.27;30.75;NA;24.21;0
21/08/2018;08:05:07;11;97.43;30.74;NA;24.2;0
21/08/2018;08:05:08;11.02;97.24;30.75;NA;24.2;0
21/08/2018;08:05:09;11.03;97.24;30.74;NA;24.2;0
21/08/2018;08:05:10;11.05;97.29;30.74;NA;24.22;0
21/08/2018;08:05:11;11.06;97.27;30.75;NA;24.21;0
21/08/2018;08:05:12;11.08;97.27;30.75;NA;24.21;0
21/08/2018;08:05:13;11.1;96.89;30.77;NA;24.21;0
21/08/2018;08:05:14;11.12;96.91;30.77;NA;24.22;0
21/08/2018;08:05:15;11.14;96.89;30.78;NA;24.21;0
21/08/2018;08:05:16;11.16;96.89;30.78;NA;24.21;0
21/08/2018;08:05:17;11.19;96.7;30.79;NA;24.21;0
21/08/2018;08:05:18;11.21;96.7;30.8;NA;24.21;0
21/08/2018;08:05:19;11.23;96.7;30.79;NA;24.21;0
21/08/2018;08:05:20;11.24;96.33;30.83;NA;24.21;0
21/08/2018;08:05:21;11.26;96.7;30.79;NA;24.21;0
21/08/2018;08:05:22;11.28;96.66;30.8;NA;24.19;0
21/08/2018;08:05:23;11.29;96.31;30.83;NA;24.2;0
21/08/2018;08:05:24;11.31;96.1;30.84;NA;24.19;0
21/08/2018;08:05:25;11.32;96.16;30.83;NA;24.22;0
21/08/2018;08:05:26;11.34;96.16;30.84;NA;24.22;0
21/08/2018;08:05:27;11.36;95.77;30.87;NA;24.21;0
21/08/2018;08:05:28;11.38;95.93;30.87;NA;24.2;0
21/08/2018;08:05:29;11.4;95.91;30.88;NA;24.19;0
21/08/2018;08:05:30;11.41;95.77;30.88;NA;24.21;0
21/08/2018;08:05:31;11.43;95.54;30.9;NA;24.19;0
21/08/2018;08:05:32;11.44;95.77;30.89;NA;24.21;0
21/08/2018;08:05:33;11.46;95.58;30.9;NA;24.21;0
21/08/2018;08:05:34;11.47;95.75;30.88;NA;24.2;0
21/08/2018;08:05:35;11.49;95.77;30.89;NA;24.21;0
21/08/2018;08:05:36;11.5;95.21;30.92;NA;24.21;0
21/08/2018;08:05:37;11.52;95.04;30.94;NA;24.22;0
21/08/2018;08:05:38;11.53;95.19;30.94;NA;24.2;0
21/08/2018;08:05:39;11.55;94.66;30.99;NA;24.22;0
21/08/2018;08:05:40;11.56;94.98;30.95;NA;24.19;0
21/08/2018;08:05:41;11.58;94.44;31;NA;24.2;0
21/08/2018;08:05:42;11.59;94.96;30.96;NA;24.18;0
21/08/2018;08:05:43;11.61;94.48;31;NA;24.22;0
21/08/2018;08:05:44;11.63;94.81;30.98;NA;24.2;0
21/08/2018;08:05:45;11.65;94.25;31.03;NA;24.2;0
21/08/2018;08:05:46;11.66;94.25;31.02;NA;24.2;0
21/08/2018;08:05:47;11.68;94.25;31.03;NA;24.2;0
21/08/2018;08:05:48;11.69;94.27;31.01;NA;24.21;0
21/08/2018;08:05:49;11.71;94.29;31.01;NA;24.22;0
21/08/2018;08:05:50;11.72;93.85;31.07;NA;24.19;0
21/08/2018;08:05:51;11.74;93.69;31.07;NA;24.2;0
21/08/2018;08:05:52;11.76;93.48;31.09;NA;24.19;0
21/08/2018;08:05:53;11.77;93.85;31.06;NA;24.19;0
21/08/2018;08:05:54;11.79;93.5;31.1;NA;24.2;0
21/08/2018;08:05:55;11.8;93.15;31.12;NA;24.21;0
21/08/2018;08:05:56;11.82;93.48;31.1;NA;24.19;0
21/08/2018;08:05:57;11.83;93.13;31.13;NA;24.2;0
21/08/2018;08:05:58;11.85;92.98;31.13;NA;24.22;0
21/08/2018;08:05:59;11.86;93.31;31.12;NA;24.2;0
21/08/2018;08:06:00;11.89;93.13;31.13;NA;24.2;0
21/08/2018;08:06:01;11.9;93.5;31.1;NA;24.2;0
21/08/2018;08:06:02;11.92;93.33;31.12;NA;24.21;0
21/08/2018;08:06:03;11.94;92.77;31.16;NA;24.21;0
21/08/2018;08:06:04;11.96;92.75;31.16;NA;24.2;0
21/08/2018;08:06:05;11.97;92.38;31.21;NA;24.2;0
21/08/2018;08:06:06;11.99;92.58;31.18;NA;24.21;0
21/08/2018;08:06:07;12;92.4;31.19;NA;24.21;0
21/08/2018;08:06:08;12.02;92.34;31.21;NA;24.18;0
21/08/2018;08:06:09;12.03;92.19;31.23;NA;24.2;0
21/08/2018;08:06:10;12.05;92.21;31.21;NA;24.21;0
21/08/2018;08:06:11;12.06;92.34;31.21;NA;24.18;0
21/08/2018;08:06:12;12.08;92;31.24;NA;24.2;0
21/08/2018;08:06:13;12.1;92.17;31.22;NA;24.19;0
21/08/2018;08:06:14;12.12;91.63;31.27;NA;24.2;0
21/08/2018;08:06:15;12.14;91.8;31.25;NA;24.19;0
21/08/2018;08:06:16;12.16;91.8;31.26;NA;24.19;0
21/08/2018;08:06:17;12.19;91.27;31.3;NA;24.21;0
21/08/2018;08:06:18;12.21;91.42;31.29;NA;24.19;0
21/08/2018;08:06:19;12.23;91.42;31.29;NA;24.19;0
21/08/2018;08:06:20;12.24;91.09;31.33;NA;24.21;0
21/08/2018;08:06:21;12.26;91.03;31.34;NA;24.18;0
21/08/2018;08:06:22;12.28;91.19;31.33;NA;24.17;0
21/08/2018;08:06:23;12.29;91.05;31.34;NA;24.19;0
21/08/2018;08:06:24;12.31;90.69;31.36;NA;24.2;0
21/08/2018;08:06:25;12.32;91.09;31.33;NA;24.21;0
21/08/2018;08:06:26;12.34;90.9;31.35;NA;24.21;0
21/08/2018;08:06:27;12.36;90.49;31.39;NA;24.19;0
21/08/2018;08:06:28;12.38;90.13;31.42;NA;24.2;0
21/08/2018;08:06:29;12.4;90.49;31.39;NA;24.19;0
21/08/2018;08:06:30;12.41;90.11;31.42;NA;24.19;0
21/08/2018;08:06:31;12.43;90.32;31.4;NA;24.2;0
21/08/2018;08:06:32;12.44;90.32;31.41;NA;24.2;0
21/08/2018;08:06:33;12.46;89.92;31.44;NA;24.19;0
21/08/2018;08:06:34;12.47;90.13;31.43;NA;24.2;0
21/08/2018;08:06:35;12.49;89.74;31.45;NA;24.19;0
21/08/2018;08:06:36;12.5;89.9;31.46;NA;24.18;0
21/08/2018;08:06:37;12.52;90.11;31.43;NA;24.19;0
21/08/2018;08:06:38;12.53;89.55;31.48;NA;24.19;0
21/08/2018;08:06:39;12.55;89.78;31.46;NA;24.21;0
21/08/2018;08:06:40;12.56;89.76;31.46;NA;24.2;0
21/08/2018;08:06:41;12.58;89.38;31.5;NA;24.2;0
21/08/2018;08:06:42;12.59;89.38;31.5;NA;24.2;0
21/08/2018;08:06:43;12.61;89.18;31.52;NA;24.19;0
21/08/2018;08:06:44;12.63;89.16;31.53;NA;24.18;0
21/08/2018;08:06:45;12.65;88.99;31.54;NA;24.19;0
21/08/2018;08:06:46;12.66;89.01;31.54;NA;24.2;0
21/08/2018;08:06:47;12.68;88.63;31.56;NA;24.2;0
21/08/2018;08:06:48;12.69;88.78;31.56;NA;24.18;0
21/08/2018;08:06:49;12.71;88.59;31.57;NA;24.18;0
21/08/2018;08:06:50;12.72;88.22;31.61;NA;24.18;0
21/08/2018;08:06:51;12.74;88.45;31.58;NA;24.2;0
21/08/2018;08:06:52;12.76;88.43;31.59;NA;24.19;0
21/08/2018;08:06:53;12.77;88.41;31.59;NA;24.18;0
21/08/2018;08:06:54;12.79;87.87;31.64;NA;24.19;0
21/08/2018;08:06:55;12.8;88.05;31.63;NA;24.19;0
21/08/2018;08:06:56;12.82;88.05;31.63;NA;24.19;0
21/08/2018;08:06:57;12.83;87.87;31.64;NA;24.19;0
21/08/2018;08:06:58;12.85;88.05;31.64;NA;24.19;0
21/08/2018;08:06:59;12.86;87.7;31.66;NA;24.2;0
21/08/2018;08:07:00;12.89;87.83;31.66;NA;24.17;0
21/08/2018;08:07:01;12.9;87.3;31.7;NA;24.19;0
21/08/2018;08:07:02;12.92;87.28;31.7;NA;24.18;0
21/08/2018;08:07:03;12.94;87.32;31.71;NA;24.2;0
21/08/2018;08:07:04;12.96;87.66;31.68;NA;24.18;0
21/08/2018;08:07:05;12.97;87.49;31.69;NA;24.19;0
21/08/2018;08:07:06;12.99;87.32;31.7;NA;24.2;0
21/08/2018;08:07:07;13;86.54;31.78;NA;24.18;0
21/08/2018;08:07:08;13.02;86.76;31.76;NA;24.2;0
21/08/2018;08:07:09;13.03;86.91;31.75;NA;24.18;0
21/08/2018;08:07:10;13.05;86.59;31.77;NA;24.21;0
21/08/2018;08:07:11;13.06;86.55;31.79;NA;24.19;0
21/08/2018;08:07:12;13.08;86.74;31.77;NA;24.19;0
21/08/2018;08:07:13;13.1;86.57;31.78;NA;24.2;0
21/08/2018;08:07:14;13.12;86.35;31.8;NA;24.18;0
21/08/2018;08:07:15;13.14;85.99;31.84;NA;24.19;0
21/08/2018;08:07:16;13.16;86.01;31.83;NA;24.2;0
21/08/2018;08:07:17;13.19;86.37;31.81;NA;24.19;0
21/08/2018;08:07:18;13.21;85.84;31.84;NA;24.21;0
21/08/2018;08:07:19;13.23;86.2;31.82;NA;24.2;0
21/08/2018;08:07:20;13.24;85.62;31.87;NA;24.19;0
21/08/2018;08:07:21;13.26;85.77;31.86;NA;24.17;0
21/08/2018;08:07:22;13.28;85.45;31.89;NA;24.2;0
21/08/2018;08:07:23;13.29;85.45;31.9;NA;24.2;0
21/08/2018;08:07:24;13.31;85.43;31.9;NA;24.19;0
21/08/2018;08:07:25;13.32;85.26;31.92;NA;24.2;0
21/08/2018;08:07:26;13.34;85.08;31.93;NA;24.2;0
21/08/2018;08:07:27;13.36;85.04;31.93;NA;24.18;0
21/08/2018;08:07:28;13.38;85.23;31.92;NA;24.18;0
21/08/2018;08:07:29;13.4;85.26;31.92;NA;24.2;0
21/08/2018;08:07:30;13.41;84.87;31.95;NA;24.19;0
21/08/2018;08:07:31;13.43;84.89;31.95;NA;24.2;0
21/08/2018;08:07:32;13.44;84.5;31.99;NA;24.19;0
21/08/2018;08:07:33;13.46;84.89;31.96;NA;24.2;0
21/08/2018;08:07:34;13.47;84.51;31.98;NA;24.2;0
21/08/2018;08:07:35;13.49;84.46;32;NA;24.17;0
21/08/2018;08:07:36;13.5;84.48;32;NA;24.18;0
21/08/2018;08:07:37;13.52;84.48;32;NA;24.18;0
21/08/2018;08:07:38;13.53;83.95;32.04;NA;24.2;0
21/08/2018;08:07:39;13.55;83.93;32.05;NA;24.19;0
21/08/2018;08:07:40;13.56;83.73;32.07;NA;24.18;0
21/08/2018;08:07:41;13.58;83.93;32.06;NA;24.19;0
21/08/2018;08:07:42;13.59;83.54;32.1;NA;24.18;0
21/08/2018;08:07:43;13.61;83.95;32.05;NA;24.2;0
21/08/2018;08:07:44;13.63;83.58;32.09;NA;24.2;0
21/08/2018;08:07:45;13.65;83.56;32.1;NA;24.19;0
21/08/2018;08:07:46;13.66;83.19;32.12;NA;24.19;0
21/08/2018;08:07:47;13.68;83.41;32.1;NA;24.21;0
21/08/2018;08:07:48;13.69;83.54;32.09;NA;24.18;0
21/08/2018;08:07:49;13.71;83;32.15;NA;24.19;0
21/08/2018;08:07:50;13.72;83.19;32.13;NA;24.19;0
21/08/2018;08:07:51;13.74;82.79;32.17;NA;24.18;0
21/08/2018;08:07:52;13.76;82.62;32.19;NA;24.19;0
21/08/2018;08:07:53;13.77;82.81;32.17;NA;24.19;0
21/08/2018;08:07:54;13.79;82.79;32.17;NA;24.18;0
21/08/2018;08:07:55;13.8;82.81;32.16;NA;24.19;0
21/08/2018;08:07:56;13.82;82.59;32.19;NA;24.17;0
21/08/2018;08:07:57;13.83;82.44;32.21;NA;24.19;0
21/08/2018;08:07:58;13.85;82.44;32.21;NA;24.19;0
21/08/2018;08:07:59;13.86;82.29;32.22;NA;24.21;0
21/08/2018;08:08:00;13.89;82.61;32.2;NA;24.18;0
21/08/2018;08:08:01;13.9;82.23;32.24;NA;24.18;0
21/08/2018;08:08:02;13.92;82.25;32.22;NA;24.19;0
21/08/2018;08:08:03;13.94;82.04;32.25;NA;24.18;0
21/08/2018;08:08:04;13.96;82.25;32.23;NA;24.19;0
21/08/2018;08:08:05;13.97;81.65;32.29;NA;24.17;0
