21/08/2018/07:55 SW ver:OXY4v2_30
Header Ch-3
Description:
IDENTIFICATION
PHIboard number   : v1231164
PM number         : 00000000
Serial number     : S DLD 0001 000067
MUX channel       : ON - 03

PARAMETERS
Signal LED current: 050
Ref LED current   : 073
Ref LED amplitude : 79164
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 56.00 at 020.0�C amp 068800
100.00%a.s.phase 2: 27.00 at 020.0�C amp 069400
Date   (ddmmyy)   : 231112
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/�;Amp;Temp/�C;Error
21/08/2018;08:01:29;7.4;95.52;30.93;NA;24.46;0
21/08/2018;08:01:30;7.41;95.69;30.91;NA;24.45;0
21/08/2018;08:01:31;7.43;95.69;30.92;NA;24.45;0
21/08/2018;08:01:32;7.44;95.54;30.92;NA;24.47;0
21/08/2018;08:01:33;7.46;95.88;30.89;NA;24.45;0
21/08/2018;08:01:34;7.47;95.48;30.93;NA;24.44;0
21/08/2018;08:01:35;7.49;95.71;30.91;NA;24.46;0
21/08/2018;08:01:36;7.5;95.69;30.91;NA;24.45;0
21/08/2018;08:01:37;7.52;95.88;30.9;NA;24.45;0
21/08/2018;08:01:38;7.53;96.26;30.86;NA;24.45;0
21/08/2018;08:01:39;7.55;96.07;30.88;NA;24.45;0
21/08/2018;08:01:40;7.56;95.88;30.89;NA;24.45;0
21/08/2018;08:01:41;7.58;95.9;30.88;NA;24.46;0
21/08/2018;08:01:42;7.59;96.42;30.85;NA;24.44;0
21/08/2018;08:01:43;7.61;96.26;30.86;NA;24.45;0
21/08/2018;08:01:44;7.63;96.24;30.86;NA;24.44;0
21/08/2018;08:01:45;7.65;96.44;30.84;NA;24.45;0
21/08/2018;08:01:46;7.66;96.42;30.85;NA;24.44;0
21/08/2018;08:01:47;7.68;96.61;30.83;NA;24.44;0
21/08/2018;08:01:48;7.69;96.44;30.85;NA;24.45;0
21/08/2018;08:01:49;7.71;96.63;30.83;NA;24.45;0
21/08/2018;08:01:50;7.72;96.65;30.83;NA;24.46;0
21/08/2018;08:01:51;7.74;96.42;30.84;NA;24.44;0
21/08/2018;08:01:52;7.76;96.61;30.84;NA;24.44;0
21/08/2018;08:01:53;7.77;96.61;30.84;NA;24.44;0
21/08/2018;08:01:54;7.79;96.8;30.82;NA;24.44;0
21/08/2018;08:01:55;7.8;96.63;30.82;NA;24.45;0
21/08/2018;08:01:56;7.82;96.65;30.81;NA;24.46;0
21/08/2018;08:01:57;7.83;96.65;30.82;NA;24.46;0
21/08/2018;08:01:58;7.85;96.84;30.8;NA;24.46;0
21/08/2018;08:01:59;7.86;96.99;30.8;NA;24.44;0
21/08/2018;08:02:00;7.89;97.01;30.8;NA;24.45;0
21/08/2018;08:02:01;7.9;96.84;30.8;NA;24.46;0
21/08/2018;08:02:02;7.92;96.82;30.81;NA;24.45;0
21/08/2018;08:02:03;7.94;97.01;30.78;NA;24.45;0
21/08/2018;08:02:04;7.96;97.2;30.77;NA;24.45;0
21/08/2018;08:02:05;7.97;97.2;30.78;NA;24.45;0
21/08/2018;08:02:06;7.99;97.22;30.76;NA;24.46;0
21/08/2018;08:02:07;8;97.01;30.79;NA;24.45;0
21/08/2018;08:02:08;8.02;96.82;30.8;NA;24.45;0
21/08/2018;08:02:09;8.03;96.63;30.82;NA;24.45;0
21/08/2018;08:02:10;8.05;97.36;30.77;NA;24.44;0
21/08/2018;08:02:11;8.06;97.2;30.78;NA;24.45;0
21/08/2018;08:02:12;8.08;97.22;30.76;NA;24.46;0
21/08/2018;08:02:13;8.1;97.2;30.78;NA;24.45;0
21/08/2018;08:02:14;8.12;97.22;30.76;NA;24.46;0
21/08/2018;08:02:15;8.14;97.57;30.74;NA;24.45;0
21/08/2018;08:02:16;8.16;97.59;30.74;NA;24.46;0
21/08/2018;08:02:17;8.19;97.38;30.76;NA;24.45;0
21/08/2018;08:02:18;8.21;97.2;30.77;NA;24.45;0
21/08/2018;08:02:19;8.23;97.36;30.76;NA;24.44;0
21/08/2018;08:02:20;8.24;97.59;30.74;NA;24.46;0
21/08/2018;08:02:21;8.26;97.34;30.76;NA;24.43;0
21/08/2018;08:02:22;8.28;97.36;30.75;NA;24.44;0
21/08/2018;08:02:23;8.29;97.38;30.76;NA;24.45;0
21/08/2018;08:02:24;8.31;97.22;30.76;NA;24.46;0
21/08/2018;08:02:25;8.32;97.55;30.74;NA;24.44;0
21/08/2018;08:02:26;8.34;97.78;30.73;NA;24.46;0
21/08/2018;08:02:27;8.36;97.55;30.74;NA;24.44;0
21/08/2018;08:02:28;8.38;97.57;30.74;NA;24.45;0
21/08/2018;08:02:29;8.4;97.4;30.75;NA;24.46;0
21/08/2018;08:02:30;8.41;97.55;30.74;NA;24.44;0
21/08/2018;08:02:31;8.43;97.55;30.74;NA;24.44;0
21/08/2018;08:02:32;8.44;97.74;30.73;NA;24.44;0
21/08/2018;08:02:33;8.46;97.72;30.73;NA;24.43;0
21/08/2018;08:02:34;8.47;97.38;30.76;NA;24.45;0
21/08/2018;08:02:35;8.49;97.4;30.75;NA;24.46;0
21/08/2018;08:02:36;8.5;97.55;30.74;NA;24.44;0
21/08/2018;08:02:37;8.52;97.57;30.74;NA;24.45;0
21/08/2018;08:02:38;8.53;97.76;30.73;NA;24.45;0
21/08/2018;08:02:39;8.55;97.55;30.74;NA;24.44;0
21/08/2018;08:02:40;8.56;97.57;30.74;NA;24.45;0
21/08/2018;08:02:41;8.58;97.57;30.73;NA;24.45;0
21/08/2018;08:02:42;8.59;97.57;30.73;NA;24.45;0
21/08/2018;08:02:43;8.61;97.57;30.73;NA;24.45;0
21/08/2018;08:02:44;8.63;97.57;30.74;NA;24.45;0
21/08/2018;08:02:45;8.65;97.76;30.73;NA;24.45;0
21/08/2018;08:02:46;8.66;97.74;30.73;NA;24.44;0
21/08/2018;08:02:47;8.68;97.38;30.76;NA;24.45;0
21/08/2018;08:02:48;8.69;97.95;30.71;NA;24.45;0
21/08/2018;08:02:49;8.71;97.93;30.71;NA;24.44;0
21/08/2018;08:02:50;8.72;97.93;30.72;NA;24.44;0
21/08/2018;08:02:51;8.74;97.74;30.73;NA;24.44;0
21/08/2018;08:02:52;8.76;97.74;30.72;NA;24.44;0
21/08/2018;08:02:53;8.77;98.09;30.7;NA;24.43;0
21/08/2018;08:02:54;8.79;97.76;30.72;NA;24.45;0
21/08/2018;08:02:55;8.8;98.12;30.7;NA;24.44;0
21/08/2018;08:02:56;8.82;97.93;30.71;NA;24.44;0
21/08/2018;08:02:57;8.83;97.72;30.73;NA;24.43;0
21/08/2018;08:02:58;8.85;97.95;30.71;NA;24.45;0
21/08/2018;08:02:59;8.86;97.76;30.72;NA;24.45;0
21/08/2018;08:03:00;8.89;97.76;30.73;NA;24.45;0
21/08/2018;08:03:01;8.9;97.93;30.71;NA;24.44;0
21/08/2018;08:03:02;8.92;97.93;30.71;NA;24.44;0
21/08/2018;08:03:03;8.94;97.76;30.72;NA;24.45;0
21/08/2018;08:03:04;8.96;97.74;30.73;NA;24.44;0
21/08/2018;08:03:05;8.97;97.74;30.72;NA;24.44;0
21/08/2018;08:03:06;8.99;97.95;30.7;NA;24.45;0
21/08/2018;08:03:07;9;98.14;30.69;NA;24.45;0
21/08/2018;08:03:08;9.02;97.95;30.71;NA;24.45;0
21/08/2018;08:03:09;9.03;97.74;30.73;NA;24.44;0
21/08/2018;08:03:10;9.05;98.12;30.7;NA;24.44;0
21/08/2018;08:03:11;9.06;97.74;30.73;NA;24.44;0
21/08/2018;08:03:12;9.08;97.95;30.71;NA;24.45;0
21/08/2018;08:03:13;9.1;98.12;30.68;NA;24.44;0
21/08/2018;08:03:14;9.12;98.14;30.69;NA;24.45;0
21/08/2018;08:03:15;9.14;97.76;30.71;NA;24.45;0
21/08/2018;08:03:16;9.16;97.95;30.7;NA;24.45;0
21/08/2018;08:03:17;9.19;97.93;30.72;NA;24.44;0
21/08/2018;08:03:18;9.21;97.59;30.73;NA;24.46;0
21/08/2018;08:03:19;9.23;97.76;30.72;NA;24.45;0
21/08/2018;08:03:20;9.24;97.95;30.71;NA;24.45;0
21/08/2018;08:03:21;9.26;97.76;30.71;NA;24.45;0
21/08/2018;08:03:22;9.28;97.93;30.72;NA;24.44;0
21/08/2018;08:03:23;9.29;97.76;30.71;NA;24.45;0
21/08/2018;08:03:24;9.31;97.74;30.72;NA;24.44;0
21/08/2018;08:03:25;9.32;97.95;30.71;NA;24.45;0
21/08/2018;08:03:26;9.34;98.14;30.68;NA;24.45;0
21/08/2018;08:03:27;9.36;98.32;30.67;NA;24.45;0
21/08/2018;08:03:28;9.38;98.16;30.69;NA;24.46;0
21/08/2018;08:03:29;9.4;98.12;30.69;NA;24.44;0
21/08/2018;08:03:30;9.41;98.14;30.69;NA;24.45;0
21/08/2018;08:03:31;9.43;97.74;30.72;NA;24.44;0
21/08/2018;08:03:32;9.44;98.12;30.7;NA;24.44;0
21/08/2018;08:03:33;9.46;98.12;30.69;NA;24.44;0
21/08/2018;08:03:34;9.47;98.32;30.67;NA;24.45;0
21/08/2018;08:03:35;9.49;98.12;30.7;NA;24.44;0
21/08/2018;08:03:36;9.5;97.93;30.72;NA;24.44;0
21/08/2018;08:03:37;9.52;97.95;30.7;NA;24.45;0
21/08/2018;08:03:38;9.53;97.93;30.71;NA;24.44;0
21/08/2018;08:03:39;9.55;97.74;30.72;NA;24.44;0
21/08/2018;08:03:40;9.56;98.09;30.7;NA;24.43;0
21/08/2018;08:03:41;9.58;97.95;30.71;NA;24.45;0
21/08/2018;08:03:42;9.59;97.93;30.7;NA;24.44;0
21/08/2018;08:03:43;9.61;97.97;30.7;NA;24.46;0
21/08/2018;08:03:44;9.63;98.14;30.68;NA;24.45;0
21/08/2018;08:03:45;9.65;98.14;30.69;NA;24.45;0
21/08/2018;08:03:46;9.66;98.09;30.69;NA;24.43;0
21/08/2018;08:03:47;9.68;97.78;30.73;NA;24.46;0
21/08/2018;08:03:48;9.69;97.93;30.71;NA;24.44;0
21/08/2018;08:03:49;9.71;97.93;30.71;NA;24.44;0
21/08/2018;08:03:50;9.72;97.95;30.7;NA;24.45;0
21/08/2018;08:03:51;9.74;98.28;30.68;NA;24.43;0
21/08/2018;08:03:52;9.76;97.93;30.71;NA;24.44;0
21/08/2018;08:03:53;9.77;98.12;30.69;NA;24.44;0
21/08/2018;08:03:54;9.79;98.14;30.69;NA;24.45;0
21/08/2018;08:03:55;9.8;98.12;30.69;NA;24.44;0
21/08/2018;08:03:56;9.82;98.12;30.7;NA;24.44;0
21/08/2018;08:03:57;9.83;98.09;30.69;NA;24.43;0
21/08/2018;08:03:58;9.85;98.09;30.69;NA;24.43;0
21/08/2018;08:03:59;9.86;98.28;30.67;NA;24.43;0
21/08/2018;08:04:00;9.89;98.09;30.69;NA;24.43;0
21/08/2018;08:04:01;9.9;97.95;30.7;NA;24.45;0
21/08/2018;08:04:02;9.92;98.12;30.69;NA;24.44;0
21/08/2018;08:04:03;9.94;98.28;30.69;NA;24.43;0
21/08/2018;08:04:04;9.96;98.14;30.69;NA;24.45;0
21/08/2018;08:04:05;9.97;98.26;30.68;NA;24.42;0
21/08/2018;08:04:06;9.99;98.07;30.7;NA;24.42;0
21/08/2018;08:04:07;10;98.28;30.68;NA;24.43;0
21/08/2018;08:04:08;10.02;98.28;30.68;NA;24.43;0
21/08/2018;08:04:09;10.03;98.12;30.7;NA;24.44;0
21/08/2018;08:04:10;10.05;98.12;30.7;NA;24.44;0
21/08/2018;08:04:11;10.06;97.74;30.73;NA;24.44;0
21/08/2018;08:04:12;10.08;98.47;30.67;NA;24.43;0
21/08/2018;08:04:13;10.1;98.14;30.69;NA;24.45;0
21/08/2018;08:04:14;10.12;98.3;30.68;NA;24.44;0
21/08/2018;08:04:15;10.14;98.14;30.69;NA;24.45;0
21/08/2018;08:04:16;10.16;98.3;30.68;NA;24.44;0
21/08/2018;08:04:17;10.19;97.93;30.7;NA;24.44;0
21/08/2018;08:04:18;10.21;98.12;30.69;NA;24.44;0
21/08/2018;08:04:19;10.23;98.22;30.7;NA;24.4;0
21/08/2018;08:04:20;10.24;98.3;30.7;NA;24.35;0
21/08/2018;08:04:21;10.26;98.49;30.69;NA;24.35;0
21/08/2018;08:04:22;10.28;98.49;30.67;NA;24.35;0
21/08/2018;08:04:23;10.29;98.49;30.67;NA;24.35;0
21/08/2018;08:04:24;10.31;98.49;30.68;NA;24.35;0
21/08/2018;08:04:25;10.32;98.53;30.66;NA;24.37;0
21/08/2018;08:04:26;10.34;98.33;30.69;NA;24.36;0
21/08/2018;08:04:27;10.36;98.53;30.67;NA;24.37;0
21/08/2018;08:04:28;10.38;98.51;30.67;NA;24.36;0
21/08/2018;08:04:29;10.4;98.85;30.65;NA;24.34;0
21/08/2018;08:04:30;10.41;98.87;30.64;NA;24.35;0
21/08/2018;08:04:31;10.43;98.87;30.64;NA;24.35;0
21/08/2018;08:04:32;10.44;99.06;30.63;NA;24.35;0
21/08/2018;08:04:33;10.46;99.08;30.63;NA;24.36;0
21/08/2018;08:04:34;10.47;98.68;30.66;NA;24.35;0
21/08/2018;08:04:35;10.49;99.06;30.63;NA;24.35;0
21/08/2018;08:04:36;10.5;99.03;30.64;NA;24.34;0
21/08/2018;08:04:37;10.52;99.08;30.63;NA;24.36;0
21/08/2018;08:04:38;10.53;99.08;30.62;NA;24.36;0
21/08/2018;08:04:39;10.55;99.41;30.6;NA;24.34;0
21/08/2018;08:04:40;10.56;99.03;30.63;NA;24.34;0
21/08/2018;08:04:41;10.58;98.85;30.65;NA;24.34;0
21/08/2018;08:04:42;10.59;99.06;30.63;NA;24.35;0
21/08/2018;08:04:43;10.61;98.87;30.65;NA;24.35;0
21/08/2018;08:04:44;10.63;99.43;30.6;NA;24.35;0
21/08/2018;08:04:45;10.65;99.22;30.61;NA;24.34;0
21/08/2018;08:04:46;10.66;99.24;30.61;NA;24.35;0
21/08/2018;08:04:47;10.68;99.03;30.62;NA;24.34;0
21/08/2018;08:04:48;10.69;99.24;30.62;NA;24.35;0
21/08/2018;08:04:49;10.71;99.24;30.61;NA;24.35;0
21/08/2018;08:04:50;10.72;99.45;30.59;NA;24.36;0
21/08/2018;08:04:51;10.74;99.79;30.57;NA;24.34;0
21/08/2018;08:04:52;10.76;99.24;30.61;NA;24.35;0
21/08/2018;08:04:53;10.77;99.03;30.63;NA;24.34;0
21/08/2018;08:04:54;10.79;99.43;30.6;NA;24.35;0
21/08/2018;08:04:55;10.8;99.22;30.62;NA;24.34;0
21/08/2018;08:04:56;10.82;99.22;30.61;NA;24.34;0
21/08/2018;08:04:57;10.83;99.06;30.63;NA;24.35;0
21/08/2018;08:04:58;10.85;99.06;30.63;NA;24.35;0
21/08/2018;08:04:59;10.86;99.41;30.61;NA;24.34;0
21/08/2018;08:05:00;10.89;99.08;30.62;NA;24.36;0
21/08/2018;08:05:01;10.9;99.22;30.61;NA;24.34;0
21/08/2018;08:05:02;10.92;99.62;30.59;NA;24.35;0
21/08/2018;08:05:03;10.94;99.22;30.62;NA;24.34;0
21/08/2018;08:05:04;10.96;99.2;30.62;NA;24.33;0
21/08/2018;08:05:05;10.97;99.45;30.6;NA;24.36;0
21/08/2018;08:05:06;10.99;99.22;30.63;NA;24.34;0
21/08/2018;08:05:07;11;99.39;30.61;NA;24.33;0
21/08/2018;08:05:08;11.02;99.26;30.6;NA;24.36;0
21/08/2018;08:05:09;11.03;99.22;30.62;NA;24.34;0
21/08/2018;08:05:10;11.05;99.58;30.59;NA;24.33;0
21/08/2018;08:05:11;11.06;99.06;30.62;NA;24.35;0
21/08/2018;08:05:12;11.08;99.08;30.63;NA;24.36;0
21/08/2018;08:05:13;11.1;98.87;30.64;NA;24.35;0
21/08/2018;08:05:14;11.12;99.03;30.63;NA;24.34;0
21/08/2018;08:05:15;11.14;99.03;30.62;NA;24.34;0
21/08/2018;08:05:16;11.16;99.22;30.62;NA;24.34;0
21/08/2018;08:05:17;11.19;99.03;30.64;NA;24.34;0
21/08/2018;08:05:18;11.21;99.06;30.62;NA;24.35;0
21/08/2018;08:05:19;11.23;98.85;30.64;NA;24.34;0
21/08/2018;08:05:20;11.24;98.68;30.65;NA;24.35;0
21/08/2018;08:05:21;11.26;99.03;30.63;NA;24.34;0
21/08/2018;08:05:22;11.28;99.22;30.63;NA;24.34;0
21/08/2018;08:05:23;11.29;98.85;30.65;NA;24.34;0
21/08/2018;08:05:24;11.31;99.03;30.64;NA;24.34;0
21/08/2018;08:05:25;11.32;99.01;30.65;NA;24.33;0
21/08/2018;08:05:26;11.34;99.22;30.62;NA;24.34;0
21/08/2018;08:05:27;11.36;98.68;30.66;NA;24.35;0
21/08/2018;08:05:28;11.38;98.85;30.65;NA;24.34;0
21/08/2018;08:05:29;11.4;98.81;30.66;NA;24.32;0
21/08/2018;08:05:30;11.41;99.03;30.63;NA;24.34;0
21/08/2018;08:05:31;11.43;99.03;30.64;NA;24.34;0
21/08/2018;08:05:32;11.44;98.68;30.66;NA;24.35;0
21/08/2018;08:05:33;11.46;98.64;30.68;NA;24.33;0
21/08/2018;08:05:34;11.47;98.87;30.64;NA;24.35;0
21/08/2018;08:05:35;11.49;98.99;30.64;NA;24.32;0
21/08/2018;08:05:36;11.5;98.85;30.65;NA;24.34;0
21/08/2018;08:05:37;11.52;98.68;30.67;NA;24.35;0
21/08/2018;08:05:38;11.53;98.81;30.66;NA;24.32;0
21/08/2018;08:05:39;11.55;98.47;30.68;NA;24.34;0
21/08/2018;08:05:40;11.56;98.64;30.68;NA;24.33;0
21/08/2018;08:05:41;11.58;98.66;30.68;NA;24.34;0
21/08/2018;08:05:42;11.59;98.47;30.69;NA;24.34;0
21/08/2018;08:05:43;11.61;98.33;30.69;NA;24.36;0
21/08/2018;08:05:44;11.63;98.45;30.69;NA;24.33;0
21/08/2018;08:05:45;11.65;98.66;30.66;NA;24.34;0
21/08/2018;08:05:46;11.66;98.43;30.7;NA;24.32;0
21/08/2018;08:05:47;11.68;98.26;30.71;NA;24.33;0
21/08/2018;08:05:48;11.69;98.45;30.69;NA;24.33;0
21/08/2018;08:05:49;11.71;98.64;30.67;NA;24.33;0
21/08/2018;08:05:50;11.72;98.47;30.69;NA;24.34;0
21/08/2018;08:05:51;11.74;98.66;30.66;NA;24.34;0
21/08/2018;08:05:52;11.76;98.28;30.71;NA;24.34;0
21/08/2018;08:05:53;11.77;98.28;30.71;NA;24.34;0
21/08/2018;08:05:54;11.79;98.24;30.71;NA;24.32;0
21/08/2018;08:05:55;11.8;98.24;30.7;NA;24.32;0
21/08/2018;08:05:56;11.82;98.26;30.71;NA;24.33;0
21/08/2018;08:05:57;11.83;98.28;30.71;NA;24.34;0
21/08/2018;08:05:58;11.85;98.12;30.72;NA;24.35;0
21/08/2018;08:05:59;11.86;98.08;30.72;NA;24.33;0
21/08/2018;08:06:00;11.89;98.12;30.72;NA;24.35;0
21/08/2018;08:06:01;11.9;98.26;30.71;NA;24.33;0
21/08/2018;08:06:02;11.92;98.1;30.72;NA;24.34;0
21/08/2018;08:06:03;11.94;97.89;30.74;NA;24.33;0
21/08/2018;08:06:04;11.96;98.1;30.71;NA;24.34;0
21/08/2018;08:06:05;11.97;98.1;30.72;NA;24.34;0
21/08/2018;08:06:06;11.99;98.26;30.7;NA;24.33;0
21/08/2018;08:06:07;12;98.1;30.72;NA;24.34;0
21/08/2018;08:06:08;12.02;97.72;30.75;NA;24.34;0
21/08/2018;08:06:09;12.03;97.91;30.73;NA;24.34;0
21/08/2018;08:06:10;12.05;97.91;30.74;NA;24.34;0
21/08/2018;08:06:11;12.06;98.08;30.73;NA;24.33;0
21/08/2018;08:06:12;12.08;98.08;30.73;NA;24.33;0
21/08/2018;08:06:13;12.1;97.89;30.73;NA;24.33;0
21/08/2018;08:06:14;12.12;97.72;30.76;NA;24.34;0
21/08/2018;08:06:15;12.14;97.89;30.74;NA;24.33;0
21/08/2018;08:06:16;12.16;97.76;30.75;NA;24.36;0
21/08/2018;08:06:17;12.19;97.7;30.75;NA;24.33;0
21/08/2018;08:06:18;12.21;97.89;30.73;NA;24.33;0
21/08/2018;08:06:19;12.23;97.93;30.74;NA;24.35;0
21/08/2018;08:06:20;12.24;97.7;30.76;NA;24.33;0
21/08/2018;08:06:21;12.26;97.55;30.76;NA;24.35;0
21/08/2018;08:06:22;12.28;97.68;30.76;NA;24.32;0
21/08/2018;08:06:23;12.29;97.7;30.75;NA;24.33;0
21/08/2018;08:06:24;12.31;97.51;30.78;NA;24.33;0
21/08/2018;08:06:25;12.32;97.33;30.78;NA;24.33;0
21/08/2018;08:06:26;12.34;97.51;30.77;NA;24.33;0
21/08/2018;08:06:27;12.36;97.49;30.77;NA;24.32;0
21/08/2018;08:06:28;12.38;97.33;30.79;NA;24.33;0
21/08/2018;08:06:29;12.4;97.49;30.77;NA;24.32;0
21/08/2018;08:06:30;12.41;97.35;30.78;NA;24.34;0
21/08/2018;08:06:31;12.43;97.33;30.79;NA;24.33;0
21/08/2018;08:06:32;12.44;97.53;30.78;NA;24.34;0
21/08/2018;08:06:33;12.46;97.14;30.8;NA;24.33;0
21/08/2018;08:06:34;12.47;97.14;30.81;NA;24.33;0
21/08/2018;08:06:35;12.49;97.33;30.8;NA;24.33;0
21/08/2018;08:06:36;12.5;97.33;30.79;NA;24.33;0
21/08/2018;08:06:37;12.52;97.14;30.81;NA;24.33;0
21/08/2018;08:06:38;12.53;97.3;30.8;NA;24.32;0
21/08/2018;08:06:39;12.55;96.93;30.83;NA;24.32;0
21/08/2018;08:06:40;12.56;97.16;30.81;NA;24.34;0
21/08/2018;08:06:41;12.58;97.14;30.8;NA;24.33;0
21/08/2018;08:06:42;12.59;97.28;30.81;NA;24.31;0
21/08/2018;08:06:43;12.61;97.12;30.81;NA;24.32;0
21/08/2018;08:06:44;12.63;96.95;30.83;NA;24.33;0
21/08/2018;08:06:45;12.65;96.78;30.84;NA;24.34;0
21/08/2018;08:06:46;12.66;96.76;30.84;NA;24.33;0
21/08/2018;08:06:47;12.68;96.93;30.83;NA;24.32;0
21/08/2018;08:06:48;12.69;96.93;30.83;NA;24.32;0
21/08/2018;08:06:49;12.71;96.95;30.82;NA;24.33;0
21/08/2018;08:06:50;12.72;96.93;30.83;NA;24.32;0
21/08/2018;08:06:51;12.74;96.57;30.86;NA;24.33;0
21/08/2018;08:06:52;12.76;96.91;30.83;NA;24.31;0
21/08/2018;08:06:53;12.77;96.57;30.86;NA;24.33;0
21/08/2018;08:06:54;12.79;96.91;30.84;NA;24.31;0
21/08/2018;08:06:55;12.8;96.57;30.86;NA;24.33;0
21/08/2018;08:06:56;12.82;96.57;30.85;NA;24.33;0
21/08/2018;08:06:57;12.83;96.37;30.87;NA;24.32;0
21/08/2018;08:06:58;12.85;96.55;30.87;NA;24.32;0
21/08/2018;08:06:59;12.86;96.6;30.86;NA;24.34;0
21/08/2018;08:07:00;12.89;96.41;30.88;NA;24.34;0
21/08/2018;08:07:01;12.9;96.43;30.88;NA;24.35;0
21/08/2018;08:07:02;12.92;96.57;30.85;NA;24.33;0
21/08/2018;08:07:03;12.94;96.41;30.87;NA;24.34;0
21/08/2018;08:07:04;12.96;96.41;30.88;NA;24.34;0
21/08/2018;08:07:05;12.97;96.2;30.89;NA;24.33;0
21/08/2018;08:07:06;12.99;96.18;30.89;NA;24.32;0
21/08/2018;08:07:07;13;96.55;30.87;NA;24.32;0
21/08/2018;08:07:08;13.02;96.18;30.9;NA;24.32;0
21/08/2018;08:07:09;13.03;96.39;30.88;NA;24.33;0
21/08/2018;08:07:10;13.05;96.2;30.9;NA;24.33;0
21/08/2018;08:07:11;13.06;96.01;30.91;NA;24.33;0
21/08/2018;08:07:12;13.08;96.41;30.88;NA;24.34;0
21/08/2018;08:07:13;13.1;96.39;30.88;NA;24.33;0
21/08/2018;08:07:14;13.12;96.18;30.9;NA;24.32;0
21/08/2018;08:07:15;13.14;96.01;30.91;NA;24.33;0
21/08/2018;08:07:16;13.16;96.53;30.86;NA;24.31;0
21/08/2018;08:07:17;13.19;96.37;30.88;NA;24.32;0
21/08/2018;08:07:18;13.21;95.84;30.92;NA;24.34;0
21/08/2018;08:07:19;13.23;95.8;30.93;NA;24.32;0
21/08/2018;08:07:20;13.24;95.99;30.91;NA;24.32;0
21/08/2018;08:07:21;13.26;95.82;30.92;NA;24.33;0
21/08/2018;08:07:22;13.28;95.66;30.95;NA;24.34;0
21/08/2018;08:07:23;13.29;95.82;30.94;NA;24.33;0
21/08/2018;08:07:24;13.31;95.97;30.92;NA;24.31;0
21/08/2018;08:07:25;13.32;95.8;30.93;NA;24.32;0
21/08/2018;08:07:26;13.34;95.8;30.94;NA;24.32;0
21/08/2018;08:07:27;13.36;95.8;30.93;NA;24.32;0
21/08/2018;08:07:28;13.38;95.24;30.98;NA;24.32;0
21/08/2018;08:07:29;13.4;95.47;30.95;NA;24.34;0
21/08/2018;08:07:30;13.41;95.43;30.96;NA;24.32;0
21/08/2018;08:07:31;13.43;95.99;30.92;NA;24.32;0
21/08/2018;08:07:32;13.44;95.62;30.95;NA;24.32;0
21/08/2018;08:07:33;13.46;95.24;30.99;NA;24.32;0
21/08/2018;08:07:34;13.47;95.62;30.95;NA;24.32;0
21/08/2018;08:07:35;13.49;95.45;30.97;NA;24.33;0
21/08/2018;08:07:36;13.5;95.62;30.96;NA;24.32;0
21/08/2018;08:07:37;13.52;95.22;30.99;NA;24.31;0
21/08/2018;08:07:38;13.53;95.26;30.98;NA;24.33;0
21/08/2018;08:07:39;13.55;95.41;30.97;NA;24.31;0
21/08/2018;08:07:40;13.56;95.26;30.98;NA;24.33;0
21/08/2018;08:07:41;13.58;95.43;30.98;NA;24.32;0
21/08/2018;08:07:42;13.59;95.43;30.97;NA;24.32;0
21/08/2018;08:07:43;13.61;95.22;30.99;NA;24.31;0
21/08/2018;08:07:44;13.63;95.05;31.01;NA;24.32;0
21/08/2018;08:07:45;13.65;95.24;30.98;NA;24.32;0
21/08/2018;08:07:46;13.66;95.05;31;NA;24.32;0
21/08/2018;08:07:47;13.68;95.07;30.99;NA;24.33;0
21/08/2018;08:07:48;13.69;95.07;31.01;NA;24.33;0
21/08/2018;08:07:49;13.71;94.87;31.02;NA;24.32;0
21/08/2018;08:07:50;13.72;95.24;30.98;NA;24.32;0
21/08/2018;08:07:51;13.74;94.85;31.03;NA;24.31;0
21/08/2018;08:07:52;13.76;95.07;31.01;NA;24.33;0
21/08/2018;08:07:53;13.77;94.85;31.02;NA;24.31;0
21/08/2018;08:07:54;13.79;95.07;31.01;NA;24.33;0
21/08/2018;08:07:55;13.8;94.83;31.03;NA;24.3;0
21/08/2018;08:07:56;13.82;94.49;31.05;NA;24.32;0
21/08/2018;08:07:57;13.83;94.87;31.03;NA;24.32;0
21/08/2018;08:07:58;13.85;94.87;31.02;NA;24.32;0
21/08/2018;08:07:59;13.86;95.24;30.99;NA;24.32;0
21/08/2018;08:08:00;13.89;94.87;31.02;NA;24.32;0
21/08/2018;08:08:01;13.9;94.7;31.04;NA;24.33;0
21/08/2018;08:08:02;13.92;94.83;31.04;NA;24.3;0
21/08/2018;08:08:03;13.94;94.64;31.06;NA;24.3;0
21/08/2018;08:08:04;13.96;94.47;31.06;NA;24.31;0
21/08/2018;08:08:05;13.97;94.68;31.04;NA;24.32;0
